"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"4117",10563,"CXCL13","MedConf","Yes","Cytokine-cytokine receptor interaction, Chemokine signaling pathway","CXCL8, MTNR1B, CXCR3, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, OPRM1, CXCR4, CCR8, C5, GNAI3, AGT, CX3CR1, CXCR5, NMUR2","Neuroactive ligand-receptor interaction (11), Chemokine signaling pathway (8), Cytokine-cytokine receptor interaction (7), cAMP signaling pathway (6), Renin secretion (2), Leukocyte transendothelial migration (2), Sphingolipid signaling pathway (2), Serotonergic synapse (2), Rap1 signaling pathway (2), Regulation of actin cytoskeleton (2), Toll-like receptor signaling pathway (2), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), Relaxin signaling pathway (1), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"4125",3576,"CXCL8","MedConf","Yes","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway","MTNR1B, CXCR3, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, PF4, PARN, C5, CXCR4, RPS27A, ADRBK1, GNAI3, DNM1, EHMT1, CX3CR1, RAB5A, JUN, OPRM1, CCR8, GNA15, EGFR, AGT, IL12A, EXOSC5, EXOSC4, UBC, NMUR2, UBB, CXCR5, CXCL13, RELA","Neuroactive ligand-receptor interaction (11), Chemokine signaling pathway (10), Cytokine-cytokine receptor interaction (10), cAMP signaling pathway (8), Relaxin signaling pathway (5), Toll-like receptor signaling pathway (4), Sphingolipid signaling pathway (3), Rap1 signaling pathway (3), Ras signaling pathway (3), Mitophagy - animal (3), MAPK signaling pathway (3), PI3K-Akt signaling pathway (3), Regulation of actin cytoskeleton (3), Renin secretion (2), Leukocyte transendothelial migration (2), Serotonergic synapse (2), RIG-I-like receptor signaling pathway (2), Th17 cell differentiation (2), GnRH signaling pathway (2), T cell receptor signaling pathway (2), Focal adhesion (2), AGE-RAGE signaling pathway in diabetic complications (2), Osteoclast differentiation (2), NOD-like receptor signaling pathway (2), TNF signaling pathway (2), Lysine degradation (1), Endocrine and other factor-regulated calcium reabsorption (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), Phagosome (1), Vasopressin-regulated water reabsorption (1), Jak-STAT signaling pathway (1), NF-kappa B signaling pathway (1)"
"4129",2833,"CXCR3","MedConf","Yes","Cytokine-cytokine receptor interaction, Chemokine signaling pathway","NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, XCL2, PF4, GRK4, OPRM1, CXCL8, CCL7, GNAI3, CXCL13, CXCR4, AGT, CXCR5, CCL13, NMUR2, GNAO1, C5, DNM1, ADRBK1, CCR8, MTNR1B","Chemokine signaling pathway (12), Neuroactive ligand-receptor interaction (11), Cytokine-cytokine receptor interaction (10), cAMP signaling pathway (6), Serotonergic synapse (3), Rap1 signaling pathway (3), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), Renin secretion (2), Leukocyte transendothelial migration (2), Long-term depression (2), Relaxin signaling pathway (2), Sphingolipid signaling pathway (2), Regulation of actin cytoskeleton (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), Endocrine and other factor-regulated calcium reabsorption (1), Adrenergic signaling in cardiomyocytes (1), PI3K-Akt signaling pathway (1)"
"4130",7852,"CXCR4","HighConf","Yes","Cytokine-cytokine receptor interaction, Leukocyte transendothelial migration, Chemokine signaling pathway","C5, ADRB2, NMUR2, DNM1, AGT, ADRBK1, CXCR5, CXCL13, CXCL8, MTNR1B, CCL13, EDN1, CXCR3, NPY, DRD2, PTPN6, TLR2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, XCL2, PF4, GRK4, CD164, OPRM1, ARNT, GNAO1, CCR8, STAT1, P4HB, UBC, PXN, CDC42, RELA, GNAI3, CCL7","Chemokine signaling pathway (16), Neuroactive ligand-receptor interaction (12), Cytokine-cytokine receptor interaction (10), cAMP signaling pathway (8), AGE-RAGE signaling pathway in diabetic complications (5), Toll-like receptor signaling pathway (5), Relaxin signaling pathway (4), Rap1 signaling pathway (4), Regulation of actin cytoskeleton (4), Serotonergic synapse (3), Sphingolipid signaling pathway (3), Renin secretion (3), Leukocyte transendothelial migration (3), NOD-like receptor signaling pathway (3), T cell receptor signaling pathway (3), PI3K-Akt signaling pathway (3), NF-kappa B signaling pathway (3), Long-term depression (2), Adrenergic signaling in cardiomyocytes (2), Th17 cell differentiation (2), Jak-STAT signaling pathway (2), Osteoclast differentiation (2), Ras signaling pathway (2), Focal adhesion (2), MAPK signaling pathway (2), RIG-I-like receptor signaling pathway (2), TNF signaling pathway (2), Thyroid hormone signaling pathway (1), GnRH signaling pathway (1), Protein processing in endoplasmic reticulum (1), Mitophagy - animal (1), Phagosome (1), Endocrine and other factor-regulated calcium reabsorption (1)"
"4131",643,"CXCR5","MedConf","Yes","Cytokine-cytokine receptor interaction, Chemokine signaling pathway","CXCL13, CXCL8, MTNR1B, CCL13, CXCR3, NPY, DRD2, PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, XCL2, PF4, GRK4, CXCR4, C5, AGT, ADRBK1, CCR8, NMUR2, CCL7, GNAO1, OPRM1, GNAI3","Chemokine signaling pathway (12), Neuroactive ligand-receptor interaction (11), Cytokine-cytokine receptor interaction (10), cAMP signaling pathway (6), Serotonergic synapse (3), Rap1 signaling pathway (3), Renin secretion (2), Leukocyte transendothelial migration (2), Long-term depression (2), Relaxin signaling pathway (2), Sphingolipid signaling pathway (2), Regulation of actin cytoskeleton (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Adrenergic signaling in cardiomyocytes (1), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1)"
"4161",51706,"CYB5R1","MedConf","Yes",NA,"UBB, UBC","Mitophagy - animal (1)"
"4163",1727,"CYB5R3","MedConf","Yes",NA,"UBC, UBB","Mitophagy - animal (1)"
"4172",26999,"CYFIP2","MedConf","Yes","RNA transport, Regulation of actin cytoskeleton",NA,NA
"4177",1540,"CYLD","HighConf","Yes","Osteoclast differentiation, RIG-I-like receptor signaling pathway","UBC, UBB, STAT1, RPS27A, MAP3K7, TRAIP, RIPK1, TRAF7, BCL3, PLK1, TUBA1A, USP13, TNFRSF1A, USP32","TNF signaling pathway (4), Osteoclast differentiation (3), NF-kappa B signaling pathway (3), NOD-like receptor signaling pathway (3), Toll-like receptor signaling pathway (3), MAPK signaling pathway (2), RIG-I-like receptor signaling pathway (2), Sphingolipid signaling pathway (1), Cytokine-cytokine receptor interaction (1), Phagosome (1), Th17 cell differentiation (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1)"
"4258",1603,"DAD1","HighConf","Yes","Protein processing in endoplasmic reticulum","SEC61A1, DOLPP1, UBC, PCNA","Base excision repair (1), Protein export (1), Phagosome (1), Protein processing in endoplasmic reticulum (1)"
"4319",131566,"DCBLD2","MedConf","Yes",NA,"EGFR, UBC","GnRH signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1)"
"4321",117159,"DCD","MedConf","Yes",NA,"RELA, UBC","Th17 cell differentiation (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Ras signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"4328",1633,"DCK","MedConf","Yes",NA,"AK7, PDE1B, AMPD1, NT5C, AK4, UBC","Renin secretion (1)"
"4348",51164,"DCTN4","MedConf","Yes","Vasopressin-regulated water reabsorption","DYNC1H1, RILP, DYNLL1, DYNC1I2, DYNC2LI1, ANK2, UBC, DYNC1I1","Vasopressin-regulated water reabsorption (5), Phagosome (4)"
"4398",10212,"DDX39A","HighConf","Yes",NA,"SRPK2, AHSA1, EXOSC10, THOC2, UBC, MCM3AP, POLDIP3, UBB","Spliceosome (1), RNA transport (1), Mitophagy - animal (1)"
"4400",1654,"DDX3X","MedConf","Yes","RIG-I-like receptor signaling pathway","EIF4A1, MBD3, IFIH1, EIF3I, TOB1, NXF1, POLDIP3, EIF3J, RBM39, EIF4G1, EIF3B, SYNCRIP, EFTUD2, SP1, UBC, RPS2, EIF2S1, PRPF8, EIF4B, EIF3A","RNA transport (9), Spliceosome (2), PI3K-Akt signaling pathway (1), Mitophagy - animal (1), Protein processing in endoplasmic reticulum (1), RIG-I-like receptor signaling pathway (1)"
"4403",51428,"DDX41","MedConf","Yes",NA,"UBB, RPS27A, UBC","Mitophagy - animal (1)"
"4495",9681,"DEPDC5","MedConf","Yes",NA,"EIF4G1, UBC","RNA transport (1)"
"4498",51071,"DERA","MedConf","Yes",NA,"TKTL2, G6PC, GAPDH, LDHB, PDHA1, ALDOA, PGAM2, UBC","PI3K-Akt signaling pathway (1)"
"4500",51009,"DERL2","MedConf","Yes","Protein processing in endoplasmic reticulum","UBC, VCP","Protein processing in endoplasmic reticulum (1)"
"4514",84649,"DGAT2","MedConf","Yes",NA,"PPAP2A, DGKZ, DGKE, VCP, UBC","Protein processing in endoplasmic reticulum (1)"
"4524",8526,"DGKE","MedConf","Yes",NA,"DGAT2, PDHA1, CEPT1, UBC","Ether lipid metabolism (1)"
"4530",8525,"DGKZ","MedConf","Yes",NA,"SNTG1, DGAT2, CEPT1","Ether lipid metabolism (1)"
"4567",79665,"DHX40","MedConf","Yes",NA,"PRPF8, CDC5L, UBC, PLRG1, XAB2, SNW1","Spliceosome (5), Notch signaling pathway (1)"
"4572",56616,"DIABLO","MedConf","Yes",NA,"USP13, BIRC5, TOLLIP, IKBKB, UBC, BCL2L1","Ras signaling pathway (2), NOD-like receptor signaling pathway (2), PI3K-Akt signaling pathway (2), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), Jak-STAT signaling pathway (1), Mitophagy - animal (1), Th17 cell differentiation (1), T cell receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), MAPK signaling pathway (1), TNF signaling pathway (1)"
"4573",1729,"DIAPH1","MedConf","Yes","Regulation of actin cytoskeleton, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion",NA,NA
"4579",27292,"DIMT1","MedConf","Yes",NA,"EIF2B3, UBC, YBX1, NIFK, RPS2, RRP9, PTBP1, MRPS12, PA2G4, MRPS18C","RNA transport (1)"
"4627",1745,"DLX1","MedConf","Yes",NA,"SMAD4","Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"4628",1746,"DLX2","MedConf","Yes",NA,"PARK2","Mitophagy - animal (1), Protein processing in endoplasmic reticulum (1)"
"4630",1748,"DLX4","MedConf","Yes",NA,"SP1, SMAD4","Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Mitophagy - animal (1)"
"4667",146754,"DNAH2","MedConf","Yes",NA,"CCDC114, DNAI2, DYNC1I1, DYNC1H1, DYNC2LI1, DYNLL1, DYNLT3","Vasopressin-regulated water reabsorption (4), Phagosome (2)"
"4675",64446,"DNAI2","MedConf","Yes",NA,"DYNC1I1, DYNLT3, DYNC1H1, DYNLL1, DYNC2LI1, DNAH2, CCDC114","Vasopressin-regulated water reabsorption (4), Phagosome (2)"
"4676",3301,"DNAJA1","MedConf","Yes","Protein processing in endoplasmic reticulum","UBB, PARK2, EGFR, EIF2S3, CFTR, TRA2B, RARS, EEF1E1, HSP90B1, KCNH2, ARF5, ERG, UBC","Protein processing in endoplasmic reticulum (2), PI3K-Akt signaling pathway (2), Mitophagy - animal (2), Thyroid hormone synthesis (1), Spliceosome (1), cAMP signaling pathway (1), RNA transport (1), GnRH signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1)"
"4679",55466,"DNAJA4","HighConf","Yes",NA,"ERG, UBB, UBC, HSP90B1, ARF5","Protein processing in endoplasmic reticulum (1), Thyroid hormone synthesis (1), PI3K-Akt signaling pathway (1), Mitophagy - animal (1)"
"4685",3300,"DNAJB2","MedConf","Yes","Protein processing in endoplasmic reticulum","PSMA6, UBC, RPS27A","Proteasome (1)"
"4689",10049,"DNAJB6","MedConf","Yes",NA,"HSPH1, PRNP, HSPB2, UBB, UBC, RPS27A, HDAC4","Mitophagy - animal (1), Protein processing in endoplasmic reticulum (1)"
"4693",64215,"DNAJC1","MedConf","Yes","Protein processing in endoplasmic reticulum","ITIH4, HSPA5, SERPINA3, UBC","Protein export (1), Protein processing in endoplasmic reticulum (1), Thyroid hormone synthesis (1)"
"4710",51277,"DNAJC27","MedConf","Yes",NA,"BRAF","Long-term depression (1), Serotonergic synapse (1), Focal adhesion (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"4735",1759,"DNM1","MedConf","Yes","Endocrine and other factor-regulated calcium reabsorption","AGT, PRNP, CXCL8, EDN1, CXCR3, GABRA5, GABRA6, GABRA2, UBE2I, GNB2L1, JAG1, EPN1, UBC, EGFR, SNX9, PTK2B, HCLS1, CLINT1, SH3GLB1, CXCR4","Chemokine signaling pathway (4), Cytokine-cytokine receptor interaction (4), Neuroactive ligand-receptor interaction (3), TNF signaling pathway (2), Leukocyte transendothelial migration (2), GnRH signaling pathway (2), NF-kappa B signaling pathway (2), Relaxin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Notch signaling pathway (1), RNA transport (1), Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Renin secretion (1)"
"4736",10059,"DNM1L","HighConf","Yes","TNF signaling pathway, NOD-like receptor signaling pathway","ARFIP1, TBC1D15, BCL2L1, PARK2, UBC, PGAM5","Mitophagy - animal (4), Jak-STAT signaling pathway (1), Ras signaling pathway (1), NOD-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1), NF-kappa B signaling pathway (1), TNF signaling pathway (1), Protein processing in endoplasmic reticulum (1)"
"4744",23549,"DNPEP","MedConf","Yes",NA,"AGT, ANKS1A, UBC","Renin secretion (1)"
"4746",1791,"DNTT","MedConf","Yes","Hematopoietic cell lineage","DNTTIP1, PSMC1, PSMD2, PSMC4, MAX, PCNA, UBC, PSMC2, PSMD12","Proteasome (5), MAPK signaling pathway (1), Base excision repair (1)"
"4747",116092,"DNTTIP1","MedConf","Yes",NA,"HDAC2, DNTT, UBC","Hematopoietic cell lineage (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"4752",55619,"DOCK10","MedConf","Yes",NA,"UBC, CDC42","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"4771",57171,"DOLPP1","MedConf","Yes",NA,"DAD1","Protein processing in endoplasmic reticulum (1)"
"4783",8193,"DPF1","HighConf","Yes",NA,"RELA, SMARCE1, ESRRA","Th17 cell differentiation (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Ras signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"4815",1808,"DPYSL2","MedConf","Yes",NA,"PUS7, UBC, HSPH1, PLXNA1, ACACB, EIF3J","Protein processing in endoplasmic reticulum (1), RNA transport (1)"
"4828",1813,"DRD2","MedConf","Yes","Rap1 signaling pathway, cAMP signaling pathway, Neuroactive ligand-receptor interaction","PNOC, CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, SLC6A3, NCS1, CADPS, AGT, CXCR5, CXCR3, ADRBK1, PPP2R5E, C5, PPP2R5A, CXCR4, GNAI3, GNG10, GNG3, NMUR2, MTNR1B, PPP2CB, NPY, CCR8, CXCL13, GNAO1, CXCL8, OPRM1","Chemokine signaling pathway (10), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (7), PI3K-Akt signaling pathway (6), cAMP signaling pathway (5), Serotonergic synapse (5), Sphingolipid signaling pathway (5), Relaxin signaling pathway (4), Adrenergic signaling in cardiomyocytes (4), Long-term depression (3), Ras signaling pathway (2), Toll-like receptor signaling pathway (2), Renin secretion (2), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), Regulation of actin cytoskeleton (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"4831",1816,"DRD5","MedConf","Yes","cAMP signaling pathway, Neuroactive ligand-receptor interaction","NCS1, CALCR, PTGIR, HTR6, MC2R, VIPR1, ADRB2, HRH2, PTGER2, SCT, GPBAR1, GHRH","Neuroactive ligand-receptor interaction (8), cAMP signaling pathway (4), Renin secretion (2), Serotonergic synapse (1), Adrenergic signaling in cardiomyocytes (1), Osteoclast differentiation (1)"
"4851",1829,"DSG2","HighConf","Yes",NA,"NCSTN, JUP, UBC","Notch signaling pathway (1)"
"4865",1838,"DTNB","HighConf","Yes",NA,"PDIA4, PDIA3, SNTG1, P4HB","Protein processing in endoplasmic reticulum (3), Thyroid hormone synthesis (1)"
"4869",1840,"DTX1","HighConf","Yes","Notch signaling pathway","NOTCH4, EGR2, NCSTN, UBC, RPS27A, UBB","Notch signaling pathway (2), Mitophagy - animal (1), Thyroid hormone signaling pathway (1)"
"4885",11221,"DUSP10","MedConf","Yes","MAPK signaling pathway","MAPK13","Th17 cell differentiation (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), NOD-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4903",1847,"DUSP5","HighConf","Yes","MAPK signaling pathway","UBC, MAPK13","Th17 cell differentiation (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), NOD-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4904",1848,"DUSP6","HighConf","Yes","MAPK signaling pathway","SRPK1, MAPK13","Th17 cell differentiation (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), NOD-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4905",1849,"DUSP7","MedConf","Yes","MAPK signaling pathway","SPOP, MAPK13","Th17 cell differentiation (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), NOD-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4922",1778,"DYNC1H1","MedConf","Yes","Vasopressin-regulated water reabsorption, Phagosome","RILP, CEP152, KIF18A, DYNLL1, DYNC1I2, PRKAR2B, DYNC2LI1, DNAH2, HEXIM1, RANBP9, CEP250, CCDC114, ZC3H4, ZNF16, CDC5L, UBC, SAP30BP, PLOD3, MAX, YARS, YWHAG, PLK1, IKBKAP, DYNC1I1, TUBA4A, DYNLT3, DCTN4, YBX1, DNAI2, TUBA1A","Vasopressin-regulated water reabsorption (5), Phagosome (5), Lysine degradation (1), Spliceosome (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1)"
"4923",1780,"DYNC1I1","MedConf","Yes","Vasopressin-regulated water reabsorption, Phagosome","DCTN4, DYNLT3, DYNC1H1, RILP, DYNLL1, DYNC1I2, DYNC2LI1, DNAH2, CCDC114, TUBA1A, UBC, DNAI2, TUBA4A, EMILIN1","Phagosome (5), Vasopressin-regulated water reabsorption (5)"
"4924",1781,"DYNC1I2","MedConf","Yes","Vasopressin-regulated water reabsorption, Phagosome","PRKAR2B, DYNC2LI1, CEP250, TUBA1A, YWHAG, DYNC1I1, UBC, PLK1, EIF3B, CEP152, TUBA4A, DCTN4, DYNC1H1, RILP, DYNLT3, DYNLL1","Vasopressin-regulated water reabsorption (5), Phagosome (5), RNA transport (1), PI3K-Akt signaling pathway (1)"
"4928",51626,"DYNC2LI1","MedConf","Yes","Vasopressin-regulated water reabsorption","DNAH2, CCDC114, DNAI2, DYNLT3, DYNC1H1, DYNLL1, RILP, UBC, DCTN4, DYNC1I2, DYNC1I1","Vasopressin-regulated water reabsorption (5), Phagosome (4)"
"4929",8655,"DYNLL1","MedConf","Yes","Vasopressin-regulated water reabsorption","DYNC1I2, PRKAR2B, DYNC2LI1, DNAH2, CEP250, CCDC114, PKIG, ZMYND11, BCL2L1, YWHAG, CEP152, TUBA1A, DYNC1H1, DNAI2, RAE1, TUBA4A, DYNC1I1, DCTN4, DYNLT3, PLK1, RILP, GNB2L1, TRAF3IP3, UBC, RAB4A","Phagosome (6), Vasopressin-regulated water reabsorption (5), PI3K-Akt signaling pathway (2), RNA transport (1), Jak-STAT signaling pathway (1), Mitophagy - animal (1), Ras signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"4934",6990,"DYNLT3","MedConf","Yes",NA,"DYNC1H1, DYNLL1, DYNC1I2, DYNC2LI1, DNAH2, CCDC114, DNAI2, DYNC1I1","Vasopressin-regulated water reabsorption (5), Phagosome (3)"
"4940",8291,"DYSF","MedConf","Yes",NA,"UBC, CAPN3, CAV3","Focal adhesion (1)"
"4949",1871,"E2F3","MedConf","Yes",NA,"MYBL2, ACACB, SPI1, SUZ12, FHL2, MCM8, SNW1, CCNE1, MAX, RBPJ, SP1, CCND2, CCND3, HCFC1, MSH2, KAT2B","Notch signaling pathway (3), PI3K-Akt signaling pathway (3), Jak-STAT signaling pathway (2), Focal adhesion (2), Osteoclast differentiation (2), Thyroid hormone signaling pathway (1), Spliceosome (1), Mitophagy - animal (1), MAPK signaling pathway (1)"
"4965",10148,"EBI3","MedConf","Yes",NA,"IL27RA, IL12A, STAT1","Jak-STAT signaling pathway (3), Toll-like receptor signaling pathway (2), Th17 cell differentiation (2), RIG-I-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1)"
"4988",1896,"EDA","MedConf","Yes","Cytokine-cytokine receptor interaction","EDAR","Cytokine-cytokine receptor interaction (1)"
"4990",10913,"EDAR","MedConf","Yes","Cytokine-cytokine receptor interaction","EDA","Cytokine-cytokine receptor interaction (1)"
"5002",1906,"EDN1","MedConf","Yes","TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway","TACR1, TACR3, GNA11, KALRN, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, MME, GNRH2, GNAO1, ADRBK1, CREB1, DNM1, COPS5, AGT, JUN, COL1A2, EGFR, CXCR4, CFTR, ARNT, GNA15, PRKAR2B, GNAI3, ADRB2, NMUR2","Neuroactive ligand-receptor interaction (8), Relaxin signaling pathway (7), cAMP signaling pathway (5), Renin secretion (4), GnRH signaling pathway (4), Focal adhesion (3), PI3K-Akt signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Chemokine signaling pathway (3), Cytokine-cytokine receptor interaction (3), Long-term depression (3), Rap1 signaling pathway (3), Protein digestion and absorption (2), AGE-RAGE signaling pathway in diabetic complications (2), Leukocyte transendothelial migration (2), Serotonergic synapse (2), Insulin secretion (2), Osteoclast differentiation (2), TNF signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), Endocrine and other factor-regulated calcium reabsorption (1), Sphingolipid signaling pathway (1), Vasopressin-regulated water reabsorption (1), Thyroid hormone synthesis (1), Th17 cell differentiation (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Ras signaling pathway (1), Hematopoietic cell lineage (1)"
"5015",9521,"EEF1E1","MedConf","Yes",NA,"KARS, EIF4G1, UBC, RARS, ATR, HNRNPA2B1, DNAJA1, EIF2S3, EIF2S1","RNA transport (3), Protein processing in endoplasmic reticulum (2)"
