"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"4287",1729,"DIAPH1","MedConf","Yes","Regulation of actin cytoskeleton, Focal adhesion, AGE-RAGE signaling pathway in diabetic complications",NA,NA
"4339",1745,"DLX1","MedConf","Yes",NA,"SMAD4","Cell cycle (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"4373",146754,"DNAH2","MedConf","Yes",NA,"CCDC114, DYNC1I1, DYNLL1, DYNLT3, DNAI2, DYNC1H1","Vasopressin-regulated water reabsorption (3), Phagosome (2)"
"4380",64446,"DNAI2","MedConf","Yes",NA,"DYNC1I1, DYNLT3, DYNC1H1, DYNLL1, DNAH2, CCDC114","Vasopressin-regulated water reabsorption (3), Phagosome (2)"
"4381",3301,"DNAJA1","MedConf","Yes",NA,"PARK2, CFTR, UBC","Tight junction (1), cAMP signaling pathway (1), Mitophagy - animal (1)"
"4394",10049,"DNAJB6","MedConf","Yes",NA,"HSPH1, PRNP, HSPB2, HDAC4, UBC, UBB","Mitophagy - animal (1)"
"4439",1759,"DNM1","MedConf","Yes","Phospholipase D signaling pathway, Endocrine and other factor-regulated calcium reabsorption","AGT, CXCL8, CXCR3, EDN1, GABRA5, GABRA6, GABRA2, SNX9, EPN1, UBC, EGFR, CXCR4, JAG1, HCLS1","Cytokine-cytokine receptor interaction (4), Chemokine signaling pathway (3), Neuroactive ligand-receptor interaction (3), TNF signaling pathway (2), Phospholipase D signaling pathway (2), Relaxin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Leukocyte transendothelial migration (1), Notch signaling pathway (1), Tight junction (1), GnRH signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Renin secretion (1)"
"4440",10059,"DNM1L","HighConf","Yes","TNF signaling pathway, NOD-like receptor signaling pathway","PGAM5, BCL2L1, UBC","Mitophagy - animal (2), Apoptosis (1), Platinum drug resistance (1), Jak-STAT signaling pathway (1), Ras signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), PI3K-Akt signaling pathway (1), TNF signaling pathway (1)"
"4449",1791,"DNTT","MedConf","Yes","Hematopoietic cell lineage","UBC, MAX","MAPK signaling pathway (1)"
"4450",116092,"DNTTIP1","MedConf","Yes",NA,"HDAC2","Cell cycle (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"4455",55619,"DOCK10","MedConf","Yes",NA,"CDC42","GnRH signaling pathway (1), T cell receptor signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Tight junction (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
"4529",1813,"DRD2","MedConf","Yes","Rap1 signaling pathway, cAMP signaling pathway, Neuroactive ligand-receptor interaction, Dopaminergic synapse","PNOC, CXCL11, CXCL9, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, SLC6A3, NMUR2, PPP2R5A, GNAI3, CXCR4, PPP2R5E, CXCR5, GNG3, CXCL8, GNAO1, ADRBK1, CCR8, CXCR3, OPRM1, PPP2CB, NPY, AGT, GNG10, CXCL13, MTNR1B, C5","Chemokine signaling pathway (11), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (8), Dopaminergic synapse (8), PI3K-Akt signaling pathway (6), cAMP signaling pathway (5), Serotonergic synapse (5), Sphingolipid signaling pathway (5), Relaxin signaling pathway (4), Adrenergic signaling in cardiomyocytes (4), Toll-like receptor signaling pathway (3), Long-term depression (3), Ras signaling pathway (2), Renin secretion (2), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), Regulation of actin cytoskeleton (2), Phospholipase D signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Tight junction (1)"
"4532",1816,"DRD5","MedConf","Yes","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Dopaminergic synapse","SCT, PTGIR, MC2R, ADRB2, GPBAR1, HRH2, PTGER2, VIPR1, GHRH, CALCR, HTR6","Neuroactive ligand-receptor interaction (8), cAMP signaling pathway (4), Renin secretion (2), Serotonergic synapse (1), Adrenergic signaling in cardiomyocytes (1), Osteoclast differentiation (1)"
"4569",1840,"DTX1","HighConf","Yes","Notch signaling pathway","UBC, NCSTN, UBB, RPS27A","Notch signaling pathway (1), Ribosome (1), Mitophagy - animal (1)"
"4585",11221,"DUSP10","MedConf","Yes","MAPK signaling pathway","MAPK13","Dopaminergic synapse (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Th17 cell differentiation (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4603",1847,"DUSP5","HighConf","Yes","MAPK signaling pathway","MAPK13, UBC","Dopaminergic synapse (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Th17 cell differentiation (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4604",1848,"DUSP6","HighConf","Yes","MAPK signaling pathway","MAPK13","Dopaminergic synapse (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Th17 cell differentiation (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4605",1849,"DUSP7","MedConf","Yes","MAPK signaling pathway","MAPK13","Dopaminergic synapse (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Th17 cell differentiation (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4620",1778,"DYNC1H1","MedConf","Yes","Vasopressin-regulated water reabsorption, Phagosome","RILP, CEP152, DYNLL1, DYNC1I2, PRKAR2B, DNAH2, CEP250, CCDC114, DYNC2LI1, TUBA1A, UBC, DCTN4, YARS, DYNLT3, SAP30BP, TUBA4A, DNAI2, YWHAG, PLK1, DYNC1I1, CDC5L","Vasopressin-regulated water reabsorption (5), Phagosome (5), Apoptosis (2), Tight junction (2), Cell cycle (2), Spliceosome (1), PI3K-Akt signaling pathway (1)"
"4621",1780,"DYNC1I1","MedConf","Yes","Vasopressin-regulated water reabsorption, Phagosome","DCTN4, DYNLT3, DYNC1H1, RILP, DYNLL1, DYNC1I2, DNAH2, CCDC114, DYNC2LI1, TUBA1A, DNAI2, TUBA4A","Phagosome (5), Vasopressin-regulated water reabsorption (5), Apoptosis (2), Tight junction (2)"
"4622",1781,"DYNC1I2","MedConf","Yes","Vasopressin-regulated water reabsorption, Phagosome","PRKAR2B, CEP250, DYNC2LI1, DYNC1I1, YWHAG, PLK1, UBC, TUBA1A, DYNLT3, DYNC1H1, DCTN4, TUBA4A, CEP152, RILP, DYNLL1","Vasopressin-regulated water reabsorption (5), Phagosome (5), Apoptosis (2), Tight junction (2), Cell cycle (2), PI3K-Akt signaling pathway (1)"
"4626",51626,"DYNC2LI1","HighConf","Yes","Vasopressin-regulated water reabsorption","DYNC1I2, DCTN4, DYNC1H1, DYNLL1, DYNC1I1, RILP","Vasopressin-regulated water reabsorption (5), Phagosome (4)"
"4627",8655,"DYNLL1","MedConf","Yes","Vasopressin-regulated water reabsorption","DYNC1I2, PRKAR2B, DNAH2, CEP250, CCDC114, DYNC2LI1, TRAF3IP3, DYNLT3, DYNC1I1, UBC, DNAI2, DCTN4, TUBA4A, GNB2L1, CEP152, RILP, DYNC1H1, TUBA1A, YWHAG, PLK1","Phagosome (6), Vasopressin-regulated water reabsorption (5), Apoptosis (2), Tight junction (2), Cell cycle (2), PI3K-Akt signaling pathway (1)"
"4632",6990,"DYNLT3","MedConf","Yes",NA,"DYNC1H1, DYNLL1, DYNC1I2, DNAH2, CCDC114, DNAI2, DYNC1I1","Vasopressin-regulated water reabsorption (4), Phagosome (3)"
"4646",1871,"E2F3","MedConf","Yes","Cell cycle","ACACB, SUZ12, SPI1, MYBL2, SNW1, RBPJ, MCM8, CCND2, MSH2, CCND3, CCNE1, SP1, KAT2B, MAX","Notch signaling pathway (3), Cell cycle (3), PI3K-Akt signaling pathway (3), Jak-STAT signaling pathway (2), Focal adhesion (2), Thyroid hormone signaling pathway (1), Spliceosome (1), Mitophagy - animal (1), MAPK signaling pathway (1), Platinum drug resistance (1), Osteoclast differentiation (1)"
"4661",10148,"EBI3","MedConf","Yes",NA,"IL27RA, STAT1, IL12A","Jak-STAT signaling pathway (3), Toll-like receptor signaling pathway (2), Th17 cell differentiation (2), RIG-I-like receptor signaling pathway (1), Cytokine-cytokine receptor interaction (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Chemokine signaling pathway (1)"
"4683",1896,"EDA","MedConf","Yes","Cytokine-cytokine receptor interaction","EDAR","Cytokine-cytokine receptor interaction (1)"
"4685",10913,"EDAR","MedConf","Yes","Cytokine-cytokine receptor interaction","EDA","Cytokine-cytokine receptor interaction (1)"
"4696",1906,"EDN1","MedConf","Yes","TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway","TACR1, TACR3, GNA11, KALRN, AVPR1A, NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, EGFR, DNM1, ADRBK1, GNA15, NMUR2, CFTR, COL1A2, JUN, PRKAR2B, ADRB2, CXCR4, CREB1, GNAI3, COPS5, AGT, GNAO1, ARNT","Neuroactive ligand-receptor interaction (8), Relaxin signaling pathway (7), cAMP signaling pathway (5), Renin secretion (4), GnRH signaling pathway (4), Focal adhesion (3), PI3K-Akt signaling pathway (3), Phospholipase D signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Chemokine signaling pathway (3), Cytokine-cytokine receptor interaction (3), Dopaminergic synapse (3), Long-term depression (3), Rap1 signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (2), Leukocyte transendothelial migration (2), Serotonergic synapse (2), Insulin secretion (2), Osteoclast differentiation (2), TNF signaling pathway (2), Tight junction (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), ECM-receptor interaction (1), Endocrine and other factor-regulated calcium reabsorption (1), Sphingolipid signaling pathway (1), Vasopressin-regulated water reabsorption (1), Thyroid hormone synthesis (1), Apoptosis (1), T cell receptor signaling pathway (1), Th17 cell differentiation (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Ras signaling pathway (1)"
"4711",29904,"EEF2K","HighConf","Yes",NA,"MAPK13, RAE1, UBC","RNA transport (1), Dopaminergic synapse (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Th17 cell differentiation (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4733",1943,"EFNA2","MedConf","Yes","PI3K-Akt signaling pathway, Rap1 signaling pathway, Ras signaling pathway","EPHA6, FGFR3, PDGFRA, NGFR, FLT4, PDGFRB, EGFR, CSF1R","Ras signaling pathway (7), Rap1 signaling pathway (7), PI3K-Akt signaling pathway (7), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), MAPK signaling pathway (4), Regulation of actin cytoskeleton (4), Phospholipase D signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), GnRH signaling pathway (1), Relaxin signaling pathway (1)"
"4743",9343,"EFTUD2","MedConf","Yes","Spliceosome","SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, BCAS2, IK, PCF11, PRPF8, SNW1, SF3B1, CDC5L, SF3B2, RPL19, UBC, RPS2, XAB2, SNRPD3","Spliceosome (14), Ribosome (2), Notch signaling pathway (1), RNA transport (1)"
"4749",1956,"EGFR","MedConf","Yes","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Focal adhesion, Ras signaling pathway, Relaxin signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway","SFN, RPS27A, HSPA5, PXN, GAPDH, KRAS, GAB2, STAT1, SH3GLB1, CDC42, TUBA1A, RAB5A, HNRNPH1, PDGFRB, PTK2B, TSG101, GNAI3, CLTA, CTNND1, PIK3R3, SHC2, EPN1, DNM1, EFNA2, TLR2, LRIG1, FGF9, CXCL8, ITGA1, EDN1, PLSCR1, ZFYVE28, SH3GLB2, ABI1, ADAM12, CAV3, FGF12, FGF8, FGF10, CAMLG, PTPN2, LAMP1, PTPN6, TFF3, NRG4, UBB, EPS8, STUB1, UBC, ITGB1","Rap1 signaling pathway (12), Ras signaling pathway (12), Regulation of actin cytoskeleton (11), PI3K-Akt signaling pathway (11), Chemokine signaling pathway (9), Focal adhesion (8), Phospholipase D signaling pathway (8), Leukocyte transendothelial migration (7), MAPK signaling pathway (7), AGE-RAGE signaling pathway in diabetic complications (6), Phagosome (5), Relaxin signaling pathway (5), T cell receptor signaling pathway (4), Jak-STAT signaling pathway (4), Toll-like receptor signaling pathway (4), Sphingolipid signaling pathway (4), Tight junction (3), Apoptosis (3), Fc epsilon RI signaling pathway (3), Fc gamma R-mediated phagocytosis (3), Aldosterone-regulated sodium reabsorption (3), Thyroid hormone signaling pathway (3), Osteoclast differentiation (3), GnRH signaling pathway (3), ECM-receptor interaction (2), Mitophagy - animal (2), TNF signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (2), Endocrine and other factor-regulated calcium reabsorption (2), cAMP signaling pathway (2), Long-term depression (2), Serotonergic synapse (2), Hematopoietic cell lineage (1), RIG-I-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Platinum drug resistance (1), Dopaminergic synapse (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Vasopressin-regulated water reabsorption (1), Th17 cell differentiation (1), Protein export (1), Thyroid hormone synthesis (1), Ribosome (1), Cell cycle (1)"
"4753",1958,"EGR1","HighConf","Yes","AGE-RAGE signaling pathway in diabetic complications","IRF6, GBP2, ISG15, SP1, JUN, OASL, IRF9","NOD-like receptor signaling pathway (3), Osteoclast differentiation (2), Mitophagy - animal (2), Jak-STAT signaling pathway (1), RIG-I-like receptor signaling pathway (1), Apoptosis (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Th17 cell differentiation (1), Tight junction (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), cAMP signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4754",1959,"EGR2","HighConf","Yes",NA,"MED10, RELA, CEBPD, MED21, MED14, MED19, MED8, MED26, MED7","Thyroid hormone signaling pathway (1), Apoptosis (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Th17 cell differentiation (1), Mitophagy - animal (1), Relaxin signaling pathway (1), Ras signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), PI3K-Akt signaling pathway (1)"
"4764",79813,"EHMT1","HighConf","Yes",NA,"CXCL8, UBB, UBC, RELA, RPS27A","Mitophagy - animal (2), RIG-I-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), NOD-like receptor signaling pathway (2), Chemokine signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Apoptosis (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Th17 cell differentiation (1), Relaxin signaling pathway (1), Ras signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1), Ribosome (1), Phospholipase D signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"4771",10209,"EIF1","HighConf","Yes","RNA transport","EIF2S3, EIF4G1, EIF4A1, EIF4G2, RPS2, EIF2S1, EIF3I, RPS27A, UBC, EIF3A, EIF3B, EIF3J, EIF2S2","RNA transport (10), Ribosome (2), Apoptosis (1)"
"4778",5610,"EIF2AK2","MedConf","Yes",NA,"STAT1, EIF2S2, EIF2S3, CD14, TLR4, MYD88, TIRAP, NFKBIB, TOLLIP, LY96, UBC, MAP3K7, EIF2S1","Toll-like receptor signaling pathway (8), NF-kappa B signaling pathway (6), NOD-like receptor signaling pathway (5), RNA transport (3), T cell receptor signaling pathway (2), RIG-I-like receptor signaling pathway (2), Osteoclast differentiation (2), MAPK signaling pathway (2), Th17 cell differentiation (2), Chemokine signaling pathway (2), Phagosome (2), Apoptosis (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"4783",8891,"EIF2B3","MedConf","Yes","RNA transport","EIF2S3, EIF2S2, UBC, EIF2S1","RNA transport (3), Apoptosis (1)"
"4787",1965,"EIF2S1","HighConf","Yes","RNA transport, Apoptosis","EIF2AK2, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, EIF4G2, DDX3X, EIF2B3, RPL24, RPL23A, RPL32, RPL4, RPS8, RPS27A, UBC, RPL31, RPS21, MAX, RPL19, RPLP2, RPS2","Ribosome (16), RNA transport (12), MAPK signaling pathway (1), RIG-I-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1)"
"4788",8894,"EIF2S2","HighConf","Yes","RNA transport","EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, EIF4G2, EIF2B3, EIF3J, RPS2, RPL24, RPS21, RPL23A, EIF2AK2, RPL27, EIF3A, RPL19, RPL37, UBC, EIF3I, RPS27A, RPL31, RPL26L1, EIF2S1, RPS8, RPL4, RPL32, RPL3L, RPLP2, EIF3B, RPL3","Ribosome (16), RNA transport (12), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4789",1968,"EIF2S3","MedConf","Yes","RNA transport","EIF4B, EIF4G1, EIF4A1, EIF4G2, EIF2B3, EIF3J, RPL26L1, UBC, RPS21, RPL37, EIF2AK2, RPS2, RPS27A, RPL31, EIF3I, EIF3A, RPL19, RPL3, EIF1, RPL4, RPL24, RPL3L, RPL23A, EIF2S1, RPS8, EIF3B, RPL27, RPL32, EIF2S2, RPLP2","Ribosome (16), RNA transport (12), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4790",8661,"EIF3A","HighConf","Yes","RNA transport","EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, PTBP1, EIF4A1, EIF4G2, RPL23A, RPS21, RPL3L, RPL26L1, RPL4, UBC, RPS8, COPS5, RPL37, EIF3I, RPS2, RPL3, RPL27, EIF3B, RPL31, RPS27A, RPL19, RPL32, RPLP2, EIF2S1, RPL24","Ribosome (16), RNA transport (11), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4791",8662,"EIF3B","MedConf","Yes","RNA transport","EIF3I, COPS5, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, DDX3X, RPL31, UBC, RPL3L, RPL27, RPS2, RPS21, RPLP2, RPL26L1, RPL19, RPS8, RPL24, RPL3, RPL23A, RPS27A, RPL4, EIF2S1, RPL32, RPL37","Ribosome (16), RNA transport (10), Apoptosis (1), RIG-I-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1)"
"4798",8668,"EIF3I","MedConf","Yes","RNA transport","COPS5, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL27, RPS21, RPS2, RPL26L1, RPL24, RPL3L, EIF3B, RPL23A, RPS8, RPS27A, RPL37, RPL31, UBC, RPLP2, RPL32, RPL4, RPL19, RPL3, EIF2S1","Ribosome (16), RNA transport (10), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4799",8669,"EIF3J","MedConf","Yes","RNA transport","EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL4, EIF3I, RPLP2, UBC, RPL23A, RPS2, RPL3L, EIF3B, RPL27, RPL32, EIF2S1, EIF3A, RPS27A, RPL31, RPS8, RPL24, RPL37, RPL19, RPS21, RPL26L1, COPS5, RPL3","Ribosome (16), RNA transport (10), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4803",1973,"EIF4A1","MedConf","Yes","RNA transport","EIF4G2, PARN, CNOT11, EIF4E3, PSMC4, RPS27A, PTBP1, RPL23A, RPS2, RPS8, UBC, RPL3L, RPL24, EIF2S1, RPLP2, EIF3B, EIF3I, RPL31, RPL4, EIF2S3, RPL3, RPL37, MAX, EIF4B, ISG15, EIF3J, EIF2S2, RPL27, EIF4G1, EIF1, EIF3A, RPS21, RPL26L1, RPL32, RPL19","Ribosome (16), RNA transport (11), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), Apoptosis (1), MAPK signaling pathway (1), Proteasome (1)"
"4806",1975,"EIF4B","MedConf","Yes","PI3K-Akt signaling pathway, RNA transport","EIF4G1, EIF4A1, EIF4G2, PARN, CNOT11, RPS27A, RPL3, RPLP2, RPL31, RPL3L, RPL32, RPL37, EIF3I, RPL23A, RPL27, EIF3J, RPL19, RPL4, EIF2S3, RPS21, EIF2S1, EIF3A, RPL24, UBC, RPS8, EIF3B, RPL26L1, EIF2S2, RPS2","Ribosome (16), RNA transport (10), Apoptosis (1)"
"4809",317649,"EIF4E3","MedConf","Yes",NA,"EIF4G1, EIF4G2, ISG15, EIF4A1","RNA transport (3), RIG-I-like receptor signaling pathway (1)"
"4814",1981,"EIF4G1","HighConf","Yes","RNA transport","PTBP1, POLDIP3, EIF4A1, EIF4G2, PSMF1, DDX3X, PARN, CNOT11, EIF4E3, RPLP2, ISG15, EIF2S3, RPL23A, MAX, RPL19, PSMC1, PSMA5, EIF3J, UBC, RPS8, PSMC2, EIF4B, EIF3I, RPL37, PSMD3, RPL31, EIF3B, EIF2S1, RPL24, PSMB5, PSMB1, PSMD7, RPL4, PSMD12, EIF1, PSMA4, PSMC5, RPL3L, PSMD11, RPL26L1, RPS2, RPL32, PSMA1, RPS27A, UBB, RPL27, PSMA7, EIF3A, RPS21, RPL3, PSMB2, PSMC4, PSMD1, PSMB4, EIF2S2, PSMD2, PSMD6, PSMA6, PSMA3","Proteasome (22), Ribosome (16), RNA transport (11), RIG-I-like receptor signaling pathway (2), PI3K-Akt signaling pathway (1), Apoptosis (1), MAPK signaling pathway (1), Mitophagy - animal (1)"
"4815",1982,"EIF4G2","HighConf","Yes","RNA transport","EIF4E3, EIF4B, EIF3A, ISG15, EIF2S3, EIF4A1, EIF2S1, EIF4G1, EIF1, PTBP1, UBC, EIF2S2","RNA transport (8), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), Apoptosis (1)"
"4823",55520,"ELAC1","MedConf","Yes","RNA transport",NA,NA
"4833",2000,"ELF4","HighConf","Yes",NA,"UBC, RUNX1","Th17 cell differentiation (1), Tight junction (1)"
"4838",2005,"ELK4","HighConf","Yes","MAPK signaling pathway","TBPL2, MAPK13","Dopaminergic synapse (1), GnRH signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Th17 cell differentiation (1), Fc epsilon RI signaling pathway (1), Relaxin signaling pathway (1), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"4848",91748,"ELMSAN1","HighConf","Yes",NA,"HDAC2","Cell cycle (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"4904",2021,"ENDOG","MedConf","Yes","Apoptosis","UBC",NA
"4925",133121,"ENPP6","HighConf","Yes","Ether lipid metabolism","PLA2G4D, PLA2G4A, LPCAT4, PLA2G6, JMJD7-PLA2G4B","Ether lipid metabolism (5), Ras signaling pathway (4), Phospholipase D signaling pathway (3), GnRH signaling pathway (3), Fc epsilon RI signaling pathway (3), Long-term depression (3), Serotonergic synapse (3), MAPK signaling pathway (3), Fc gamma R-mediated phagocytosis (3)"
"4933",9583,"ENTPD4","HighConf","Yes",NA,"PDE6A, ITPA, PDE1B, PDE6H, AMPD1, HPRT1, NT5C, NT5M, PDE5A","Renin secretion (1)"
"4943",2034,"EPAS1","HighConf","Yes",NA,"ARNT, KLF4, SLC2A1, UBC, RPS27A, SMAD4, SP1, EPO, UBB","Mitophagy - animal (2), Jak-STAT signaling pathway (1), Hematopoietic cell lineage (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), Cell cycle (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Ribosome (1), Insulin secretion (1), Thyroid hormone signaling pathway (1)"
"4964",285220,"EPHA6","MedConf","Yes",NA,"EFNA2","Ras signaling pathway (1), Rap1 signaling pathway (1), PI3K-Akt signaling pathway (1)"
