"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"12101",5566,"PRKACA","MedConf","Yes","Vasopressin-regulated water reabsorption, Chemokine signaling pathway, Cholinergic synapse, Autophagy - animal, Endocrine and other factor-regulated calcium reabsorption, GABAergic synapse, Longevity regulating pathway, Regulation of lipolysis in adipocytes, Oxytocin signaling pathway, Longevity regulating pathway - multiple species, Relaxin signaling pathway, Insulin secretion, cAMP signaling pathway, Adrenergic signaling in cardiomyocytes, Insulin signaling pathway, Wnt signaling pathway, Retrograde endocannabinoid signaling, Salivary secretion, Circadian entrainment, Estrogen signaling pathway, Ras signaling pathway, Melanogenesis, Thyroid hormone synthesis, Gastric acid secretion, Apelin signaling pathway, Aldosterone synthesis and secretion, Progesterone-mediated oocyte maturation, Endocrine resistance, Inflammatory mediator regulation of TRP channels","BTRC, IKBKB, GNB2, ADCY9, ACVR1, NFATC2, AKAP10, ATP2B1, CACNB2, CREB3L3, KCNU1","cGMP-PKG signaling pathway (5), Adrenergic signaling in cardiomyocytes (4), Insulin secretion (3), cAMP signaling pathway (3), Relaxin signaling pathway (3), Longevity regulating pathway (3), Cholinergic synapse (3), PI3K-Akt signaling pathway (3), Oxytocin signaling pathway (3), Chemokine signaling pathway (3), Aldosterone synthesis and secretion (2), Thyroid hormone synthesis (2), Insulin resistance (2), Melanogenesis (2), Estrogen signaling pathway (2), Vasopressin-regulated water reabsorption (2), Salivary secretion (2), Pancreatic secretion (2), Endocrine and other factor-regulated calcium reabsorption (2), Cellular senescence (2), Wnt signaling pathway (2), T cell receptor signaling pathway (2), B cell receptor signaling pathway (2), Apelin signaling pathway (2), Circadian entrainment (2), Retrograde endocannabinoid signaling (2), GABAergic synapse (2), Ras signaling pathway (2), AMPK signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Signaling pathways regulating pluripotency of stem cells (1), Cytokine-cytokine receptor interaction (1), Inflammatory mediator regulation of TRP channels (1), Endocrine resistance (1), Progesterone-mediated oocyte maturation (1), Gastric acid secretion (1), Longevity regulating pathway - multiple species (1), Regulation of lipolysis in adipocytes (1), NF-kappa B signaling pathway (1), Adipocytokine signaling pathway (1), Cytosolic DNA-sensing pathway (1), Type II diabetes mellitus (1), Insulin signaling pathway (1), Toll-like receptor signaling pathway (1), mTOR signaling pathway (1), Circadian rhythm (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
"12546",9545,"RAB3D","MedConf","Yes","Pancreatic secretion",NA,NA
"12561",5868,"RAB5A","MedConf","Yes","Vasopressin-regulated water reabsorption, Ras signaling pathway",NA,NA
"12590",5810,"RAD1","MedConf","Yes","Cellular senescence",NA,NA
"12860",5978,"REST","MedConf","Yes","Signaling pathways regulating pluripotency of stem cells","BTRC","Circadian rhythm (1), Cellular senescence (1), Wnt signaling pathway (1)"
"13305",64121,"RRAGC","HighConf","Yes","Autophagy - animal, mTOR signaling pathway","RRAGD","mTOR signaling pathway (1), Autophagy - animal (1)"
"13306",58528,"RRAGD","HighConf","Yes","Autophagy - animal, mTOR signaling pathway","RRAGC","mTOR signaling pathway (1), Autophagy - animal (1)"
"13729",5176,"SERPINF1","MedConf","Yes","Wnt signaling pathway",NA,NA
"15296",353164,"TAS2R42","HighConf","Yes",NA,"HRH4, ADCY9","Longevity regulating pathway (2), Inflammatory mediator regulation of TRP channels (1), Endocrine resistance (1), Progesterone-mediated oocyte maturation (1), Aldosterone synthesis and secretion (1), Apelin signaling pathway (1), Gastric acid secretion (1), Thyroid hormone synthesis (1), Melanogenesis (1), Estrogen signaling pathway (1), Circadian entrainment (1), Salivary secretion (1), Retrograde endocannabinoid signaling (1), Adrenergic signaling in cardiomyocytes (1), cAMP signaling pathway (1), Insulin secretion (1), Relaxin signaling pathway (1), Longevity regulating pathway - multiple species (1), Oxytocin signaling pathway (1), Pancreatic secretion (1), Regulation of lipolysis in adipocytes (1), GABAergic synapse (1), Endocrine and other factor-regulated calcium reabsorption (1), cGMP-PKG signaling pathway (1), Cholinergic synapse (1), Chemokine signaling pathway (1), Vasopressin-regulated water reabsorption (1)"
"15591",7060,"THBS4","MedConf","Yes","PI3K-Akt signaling pathway",NA,NA
"15696",7097,"TLR2","MedConf","Yes","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway","IKBKB","NF-kappa B signaling pathway (1), Adipocytokine signaling pathway (1), Cytosolic DNA-sensing pathway (1), Insulin resistance (1), Ras signaling pathway (1), Type II diabetes mellitus (1), Insulin signaling pathway (1), Toll-like receptor signaling pathway (1), mTOR signaling pathway (1), T cell receptor signaling pathway (1), B cell receptor signaling pathway (1), Chemokine signaling pathway (1), PI3K-Akt signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
"16947",7410,"VAV2","MedConf","Yes","Chemokine signaling pathway, B cell receptor signaling pathway, T cell receptor signaling pathway, cAMP signaling pathway, Natural killer cell mediated cytotoxicity","PIK3CA, ARHGAP26, ARHGAP31","Longevity regulating pathway (2), Inflammatory mediator regulation of TRP channels (1), Endocrine resistance (1), Progesterone-mediated oocyte maturation (1), Aldosterone-regulated sodium reabsorption (1), Signaling pathways regulating pluripotency of stem cells (1), Natural killer cell mediated cytotoxicity (1), AMPK signaling pathway (1), Insulin resistance (1), Ras signaling pathway (1), Cellular senescence (1), Estrogen signaling pathway (1), Type II diabetes mellitus (1), Insulin signaling pathway (1), cAMP signaling pathway (1), Relaxin signaling pathway (1), Longevity regulating pathway - multiple species (1), Jak-STAT signaling pathway (1), Toll-like receptor signaling pathway (1), mTOR signaling pathway (1), T cell receptor signaling pathway (1), Regulation of lipolysis in adipocytes (1), Autophagy - animal (1), Cholinergic synapse (1), B cell receptor signaling pathway (1), Chemokine signaling pathway (1), PI3K-Akt signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
"17198",7473,"WNT3","MedConf","Yes","mTOR signaling pathway, Wnt signaling pathway, Melanogenesis, Signaling pathways regulating pluripotency of stem cells",NA,NA
