"","GeneSymbol","GeneMappingID","Group","EntrezID","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"141","GRIN2D",404,"Novel",2906,"Amyotrophic lateral sclerosis (ALS)","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"142","GSK3A",312,"Novel",2931,"Chemokine signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"143","GSTP1",286,"Novel",2950,"Prostate cancer","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"144","HADHA",316,"Novel",3030,"Lysine degradation ; Propanoate metabolism ; beta-Alanine metabolism","UBC, CSNK2A2",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"145","HCLS1",224,"Novel",3059,"Tight junction ; Shigellosis ; Bacterial invasion of epithelial cells ; Pathogenic Escherichia coli infection","SYK",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"146","HDAC2",35,"Novel",3066,"Cell cycle ; Chronic myeloid leukemia","SIN3A, MTA2, RELA, SP1, MORF4L1, PHF12, MBD2, CHD4, RUNX1, BCL11B, CREB1, ING1, SUZ12, SIN3B, MBD3, AIRE, KLF4, PHF21A, ELMSAN1, RERE, DNTTIP1, RREB1, UBC",23,NA,0,"RELA",1,"RELA",1,NA,0,NA,0,"RELA",1,1
"147","HDAC4",34,"Novel",9759,NA,"SIN3A, SP1, UBE2I, ZBTB16, YWHAH, SFN, YWHAG",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"148","HIST1H1B",299,"Novel",3009,NA,"CCNE1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"149","HNRNPH1",235,"Novel",3187,NA,"EGFR, UBC, MIS12",3,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"150","HNRNPM",254,"Novel",4670,"Spliceosome","UBC, PRPF8, SF3B1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"151","HSP90B1",143,"Novel",7184,"NOD-like receptor signaling pathway ; Prostate cancer","APOB, CALR, UBC, PDLIM7, HSPA5, RAE1, P4HB",7,NA,0,"CALR",1,NA,0,NA,0,"CALR",1,NA,0,1
"152","HSPA5",57,"Novel",3309,"Prion diseases","LDLR, HSP90B1, APOB, PRNP, EGFR, UBC",6,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"153","ICAM1",366,"Novel",3383,"Leukocyte transendothelial migration ; Rheumatoid arthritis ; Cell adhesion molecules (CAMs) ; African trypanosomiasis ; Malaria ; Natural killer cell mediated cytotoxicity","UBC, ITGAM",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"154","IFIH1",391,"Novel",64135,"RIG-I-like receptor signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"155","IK",267,"Novel",3550,NA,"XAB2, NDUFA1, UBC, THOC1, EFTUD2, RBM10, MFAP1, MSH2",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"156","IKBKB",44,"MAPK signaling pathway",3551,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Chemokine signaling pathway ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Shigellosis ; Apoptosis ; Pancreatic cancer ; NOD-like receptor signaling pathway ; Prostate cancer ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Neurotrophin signaling pathway","MAP3K7, RELA, COPS5, CLTC, BCL3, TNFRSF1A, CNTN2, NFKBIB, ERC1, UBC, RIPK1",11,"TNFRSF1A",1,"TNFRSF1A, RELA",2,"TNFRSF1A, MAP3K7, RELA",3,"TNFRSF1A",1,NA,0,"TNFRSF1A, RELA, MAP3K7",3,4
"157","IL1B",375,"MAPK signaling pathway",3553,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Leishmaniasis ; Amoebiasis ; Osteoclast differentiation ; Rheumatoid arthritis ; Apoptosis ; Hematopoietic cell lineage ; African trypanosomiasis ; NOD-like receptor signaling pathway ; Malaria ; Prion diseases","A2M",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"158","IL3",378,"Cytokine-cytokine receptor interaction",3562,"Cytokine-cytokine receptor interaction ; Apoptosis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway ; Fc epsilon RI signaling pathway","IL3RA",1,"IL3RA",1,NA,0,NA,0,"IL3RA",1,NA,0,NA,0,1
"159","IL3RA",191,"Cytokine-cytokine receptor interaction",3563,"Cytokine-cytokine receptor interaction ; Apoptosis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway","IL3",1,"IL3",1,NA,0,NA,0,"IL3",1,NA,0,NA,0,1
"160","ING1",265,"Novel",3621,NA,"UBC, PCNA, SIN3A, HDAC2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"161","IRAK1",301,"Chagas disease (American trypanosomiasis)",3654,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; Neurotrophin signaling pathway","MYD88",1,NA,0,"MYD88",1,NA,0,NA,0,"MYD88",1,NA,0,1
"162","IRF9",280,"Novel",10379,"Hepatitis C ; Osteoclast differentiation ; Jak-STAT signaling pathway","STAT1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"163","ISG15",108,"Novel",9636,"RIG-I-like receptor signaling pathway","ACACB, YARS, USP18, UBC, PCNA",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"164","ITGA1",368,"Novel",3672,"Regulation of actin cytoskeleton ; Focal adhesion ; Hematopoietic cell lineage ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","ITGB1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"165","ITGA5",359,"Novel",3678,"Regulation of actin cytoskeleton ; Focal adhesion ; Phagosome ; Shigellosis ; Hematopoietic cell lineage ; Bacterial invasion of epithelial cells ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","UBC, ITGB1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"166","ITGAM",189,"Novel",3684,"Regulation of actin cytoskeleton ; Leukocyte transendothelial migration ; Leishmaniasis ; Amoebiasis ; Phagosome ; Hematopoietic cell lineage ; Cell adhesion molecules (CAMs)","ICAM1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"167","ITGAV",231,"Novel",3685,"Regulation of actin cytoskeleton ; Focal adhesion ; Phagosome ; Cell adhesion molecules (CAMs) ; ECM-receptor interaction ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","ITGB1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"168","ITGB1",64,"Novel",3688,"Regulation of actin cytoskeleton ; Toxoplasmosis ; Leukocyte transendothelial migration ; Leishmaniasis ; Focal adhesion ; Phagosome ; Shigellosis ; Cell adhesion molecules (CAMs) ; Bacterial invasion of epithelial cells ; ECM-receptor interaction ; Pathogenic Escherichia coli infection ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)","PXN, ITGAV, VCL, ITGA5, ITGB1BP1, ITGA1, UBC",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"169","ITGB1BP1",367,"Novel",9270,NA,"ITGB1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"170","JAM3",416,"Novel",83700,"Leukocyte transendothelial migration ; Tight junction ; Cell adhesion molecules (CAMs) ; Epithelial cell signaling in Helicobacter pylori infection","PARD3",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"171","JUN",62,"MAPK signaling pathway",3725,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Leishmaniasis ; Focal adhesion ; Osteoclast differentiation ; Rheumatoid arthritis ; GnRH signaling pathway ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Neurotrophin signaling pathway ; Renal cell carcinoma","UBE2I, FBXW7, COPS5, TAF12, TAF1, COPS2, RUNX1, ATF3, MED21, SPI1, RELA, SP1, PRKD1, UBC",14,NA,0,"RELA",1,"RELA",1,NA,0,NA,0,"RELA",1,1
"172","KAT2B",97,"Novel",8850,NA,"TAF12, ASF1B, CNTN2, RELA, UBC",5,NA,0,"RELA",1,"RELA",1,NA,0,NA,0,"RELA",1,1
"173","KLF4",315,"Novel",9314,NA,"SP1, UBC, HDAC2",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"174","KLHL8",221,"Novel",57563,NA,"PSMA3, UBC, PSMA2, COPS6, PSMA5, PSMA7, PSMA1",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"175","KRAS",216,"MAPK signaling pathway",3845,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Chemokine signaling pathway ; Tight junction ; Hepatitis C ; Pancreatic cancer ; GnRH signaling pathway ; Prostate cancer ; Long-term depression ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Gap junction ; Fc epsilon RI signaling pathway ; Melanoma ; Natural killer cell mediated cytotoxicity ; Neurotrophin signaling pathway ; VEGF signaling pathway ; Renal cell carcinoma ; Progesterone-mediated oocyte maturation","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"176","LAMP1",339,"Novel",3916,"Phagosome","EGFR",1,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"177","LAT",27,"Novel",27040,"Fc gamma R-mediated phagocytosis ; T cell receptor signaling pathway ; Fc epsilon RI signaling pathway ; Natural killer cell mediated cytotoxicity","SYK, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"178","LDHB",396,"Novel",3945,"Propanoate metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"179","LDLR",141,"Novel",3949,"Toxoplasmosis ; Endocytosis ; Hepatitis C","APOB, MYLIP, HSPA5, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"180","LIG1",369,"Novel",3978,"Base excision repair ; DNA replication ; Mismatch repair","UBC, PCNA",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"181","LPXN",133,"Novel",9404,NA,"VCL",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"182","LRIG1",341,"Novel",26018,NA,"EGFR, UBC",2,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"183","LRP1",233,"Novel",4035,"Malaria","UBC, CALR, A2M",3,NA,0,"CALR",1,NA,0,NA,0,"CALR",1,NA,0,1
"184","LSM4",76,"Novel",25804,"Spliceosome","LSM6, UBC, SNRPD3, PRPF8",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"185","LSM6",214,"Novel",11157,"Spliceosome","PRPF8, LSM4, SNRPD3",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"186","LUC7L",75,"Novel",55692,NA,"SNRPC, SNRPD3, PRPF8",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"187","LY96",415,"Novel",23643,"Toll-like receptor signaling pathway ; Toxoplasmosis ; Pathogenic Escherichia coli infection","TLR4",1,NA,0,"TLR4",1,NA,0,NA,0,"TLR4",1,NA,0,1
"188","MAF1",227,"Novel",84232,NA,"CSNK2A2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"189","MAP2K6",212,"MAPK signaling pathway",5608,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Osteoclast differentiation ; Amyotrophic lateral sclerosis (ALS) ; GnRH signaling pathway ; Fc epsilon RI signaling pathway","RELA, UBC, MAP3K7",3,NA,0,"RELA",1,"MAP3K7, RELA",2,NA,0,NA,0,"RELA, MAP3K7",2,2
"190","MAP3K3",207,"MAPK signaling pathway",4215,"MAPK signaling pathway ; GnRH signaling pathway ; Neurotrophin signaling pathway","MAP3K7, UBC",2,NA,0,NA,0,"MAP3K7",1,NA,0,NA,0,"MAP3K7",1,1
"191","MAP3K7",45,"MAPK signaling pathway",6885,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; NOD-like receptor signaling pathway ; T cell receptor signaling pathway","EIF2AK2, RELA, TLR4, CLTC, MYD88, TIRAP, MAP3K3, MAP2K6, TNFRSF1A, CARD11, SMAD6, IKBKB, UBC, RIPK1",14,"TNFRSF1A",1,"TNFRSF1A, TLR4, RELA, MYD88, IKBKB",5,"TNFRSF1A, RELA, MAP2K6, MAP3K3, IKBKB",5,"TNFRSF1A",1,"TLR4, MYD88",2,"TNFRSF1A, RELA, MAP3K3, MAP2K6, IKBKB",5,8
"192","MAP3K8",251,"MAPK signaling pathway",1326,"MAPK signaling pathway ; Toll-like receptor signaling pathway ; T cell receptor signaling pathway","RELA",1,NA,0,"RELA",1,"RELA",1,NA,0,NA,0,"RELA",1,1
"193","MAPK13",326,"MAPK signaling pathway",5603,"Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leukocyte transendothelial migration ; Leishmaniasis ; Hepatitis C ; RIG-I-like receptor signaling pathway ; Osteoclast differentiation ; Shigellosis ; Amyotrophic lateral sclerosis (ALS) ; GnRH signaling pathway ; NOD-like receptor signaling pathway ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Fc epsilon RI signaling pathway ; Neurotrophin signaling pathway ; VEGF signaling pathway ; Progesterone-mediated oocyte maturation","MBP, MAPKAPK3",2,NA,0,NA,0,"MAPKAPK3",1,NA,0,NA,0,"MAPKAPK3",1,1
"194","MAPKAPK3",173,"MAPK signaling pathway",7867,"MAPK signaling pathway ; VEGF signaling pathway","MAPK13, UBC",2,NA,0,"MAPK13",1,"MAPK13",1,NA,0,NA,0,"MAPK13",1,1
"195","MARCKSL1",373,"Novel",65108,"Leishmaniasis ; Fc gamma R-mediated phagocytosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"196","MAX",196,"MAPK signaling pathway",4149,"MAPK signaling pathway","MXI1, MSH2",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"197","MBD2",161,"Novel",8932,NA,"MBD3, MTA2, HDAC2",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"198","MBD3",300,"Novel",53615,NA,"MBD2, MTA2, HDAC2, CHD4",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"199","MBP",174,"Novel",4155,NA,"MAPK13",1,NA,0,"MAPK13",1,"MAPK13",1,NA,0,NA,0,"MAPK13",1,1
"200","MCM3AP",260,"Novel",8888,NA,"POLDIP3, THOC2, UBC, RAE1",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"201","MDM4",275,"Novel",4194,NA,"UBC, SFN, YWHAG",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"202","MED21",249,"Novel",9412,NA,"JUN, UBC",2,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"203","MFAP1",53,"Novel",4236,NA,"PRPF8, SNW1, SF3B1, XAB2, SF3B2, SNRPD3, RBM39, SF3B6, BCAS2, IK, PRPF38A, UBC",12,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"204","MIS12",112,"Novel",79003,NA,"BUB1B, HNRNPH1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"205","MORF4L1",90,"Novel",10933,NA,"PHF12, SIN3B, PALB2, SIN3A, UBC, HDAC2",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"206","MSH2",4,"Novel",4436,"Mismatch repair","PCNA, XPA, E2F3, ATR, MAX, POLE, IK, UBB, UBC",9,NA,0,NA,0,"MAX",1,NA,0,NA,0,"MAX",1,1
"207","MTA2",38,"Novel",9219,NA,"MBD2, CHD4, MBD3, SIN3A, HDAC2, UBC",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"208","MUTYH",223,"Novel",4595,"Base excision repair","UBC, PCNA",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"209","MVB12A",293,"Novel",93343,"Endocytosis","TSG101, VPS37C, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"210","MVB12B",292,"Novel",89853,"Endocytosis","TSG101",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"211","MXI1",410,"Novel",4601,NA,"MAX",1,NA,0,NA,0,"MAX",1,NA,0,NA,0,"MAX",1,1
"212","MYBL2",240,"Novel",4605,NA,"E2F3, CCNE1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"213","MYD88",163,"Chagas disease (American trypanosomiasis)",4615,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Apoptosis ; African trypanosomiasis ; Malaria","TIRAP, IRAK1, TLR2, UBC, TLR4, MAP3K7",6,NA,0,"TLR4, TLR2, IRAK1",3,"MAP3K7",1,NA,0,"TLR4, TLR2, IRAK1",3,"MAP3K7",1,4
"214","MYH7B",377,"Novel",57644,"Tight junction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"215","MYLIP",395,"Novel",29116,NA,"UBC, LDLR",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"216","NDUFA1",58,"Novel",4694,NA,"SF3B2, RBM39, IK",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"217","NFKBIB",330,"Novel",4793,"Toxoplasmosis ; Chemokine signaling pathway ; Leishmaniasis ; RIG-I-like receptor signaling pathway ; Shigellosis ; NOD-like receptor signaling pathway ; T cell receptor signaling pathway ; Neurotrophin signaling pathway","IKBKB, RELA",2,NA,0,"RELA, IKBKB",2,"RELA, IKBKB",2,NA,0,NA,0,"RELA, IKBKB",2,2
"218","NFKBIE",356,"Novel",4794,"T cell receptor signaling pathway ; Neurotrophin signaling pathway","RELA",1,NA,0,"RELA",1,"RELA",1,NA,0,NA,0,"RELA",1,1
"219","NGFR",200,"Cytokine-cytokine receptor interaction",4804,"Cytokine-cytokine receptor interaction ; Neurotrophin signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"220","NIFK",68,"Novel",84365,NA,"SF3B1, PA2G4, RRP1, RPL19, RPS2, RRP9, UBC",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"221","NIPBL",100,"Novel",25836,NA,"RAD21",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"222","NPAS4",407,"Novel",266743,NA,"ARNT",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"223","NR4A1",305,"MAPK signaling pathway",3164,"MAPK signaling pathway","PSMD2, UBC, PSMC1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"224","NSFL1C",232,"Novel",55968,NA,"VCP, PSMD2, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"225","NUP155",351,"Novel",9631,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"226","NUP188",390,"Novel",23511,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"227","NUP43",261,"Novel",348995,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"228","NXF1",101,"Novel",10482,"RNA transport","SRSF1, RAE1, RANGAP1, RANBP2, FYTTD1, NXT1, UBC",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"229","NXT1",355,"Novel",29107,"RNA transport","NXF1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"230","OASL",309,"Novel",8638,NA,"ACACB, YARS",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"231","OTUD5",337,"Novel",55593,"RIG-I-like receptor signaling pathway","RPS27A",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"232","P4HB",103,"Novel",5034,NA,"CALR, HSP90B1, UBC",3,NA,0,"CALR",1,NA,0,NA,0,"CALR",1,NA,0,1
"233","PA2G4",239,"Novel",5036,NA,"UBC, RAE1, NIFK",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"234","PAAF1",203,"Novel",80227,NA,"PSMD1, PSMC5, PSMC4, PSMD2, PSMD7, PSMD12, PSMD6, PSMD3, PSMD11, PSMC1, PSMC2",11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"235","PABPC4",311,"Novel",8761,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"236","PABPC5",400,"Novel",140886,"RNA transport","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"237","PAFAH1B3",398,"Novel",5050,"Ether lipid metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"238","PALB2",379,"Novel",79728,NA,"MORF4L1, RAD51, BRCA2",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"239","PARD3",102,"Novel",56288,"Chemokine signaling pathway ; Endocytosis ; Tight junction","CDH5, PARD6G, JAM3, YWHAH, UBC",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"240","PARD6G",358,"Novel",84552,"Endocytosis ; Tight junction","PARD3, CDC42, CDH5",3,NA,0,NA,0,"CDC42",1,NA,0,NA,0,"CDC42",1,1
"241","PARP1",171,"Novel",142,"Base excision repair","POLB, UBC, UBE2I, RELA, PCNA, SUMO3",6,NA,0,"RELA",1,"RELA",1,NA,0,NA,0,"RELA",1,1
"242","PCNA",36,"Novel",5111,"Cell cycle ; Base excision repair ; DNA replication ; Mismatch repair","RPS27A, UBE2I, ISG15, USP1, DAD1, CDC25C, PARP1, POLD4, UBE2V2, POLE, MUTYH, ING1, POLB, TBPL2, LIG1, POLD3, FAHD2B, SUMO3, UBC, MSH2, UBB",21,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"243","PDGFRA",277,"MAPK signaling pathway",5156,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Focal adhesion ; Endocytosis ; Prostate cancer ; Gap junction ; Melanoma","STAT1, PDGFRB, UBC",3,"PDGFRB",1,NA,0,"PDGFRB",1,"PDGFRB",1,NA,0,"PDGFRB",1,2
"244","PDGFRB",148,"MAPK signaling pathway",5159,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Focal adhesion ; Prostate cancer ; Gap junction ; Melanoma","SHC2, PDGFRA, PIK3R3, STAT1, RPS27A, UBC, EGFR",7,"PDGFRA, EGFR",2,"PIK3R3",1,"PDGFRA, EGFR",2,"PDGFRA, EGFR",2,"PIK3R3",1,"PDGFRA, EGFR",2,5
"245","PDIA3",285,"Novel",2923,NA,"CALR, UBC",2,NA,0,"CALR",1,NA,0,NA,0,"CALR",1,NA,0,1
"246","PDLIM7",139,"Novel",9260,NA,"HSP90B1, RET, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"247","PFN1",243,"Novel",5216,"Regulation of actin cytoskeleton ; Shigellosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"248","PGAM2",303,"Novel",5224,NA,"UBB, SH3GLB1, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"249","PGAM5",80,"Novel",192111,NA,"BCL2L1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"250","PHF12",154,"Novel",57649,NA,"SIN3B, SIN3A, HDAC2, MORF4L1",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"251","PHF21A",360,"Novel",51317,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"252","PHF5A",237,"Novel",84844,"Spliceosome","UBC, SF3B6, SF3B1, SF3B2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"253","PIK3R3",308,"Chagas disease (American trypanosomiasis)",8503,"Regulation of actin cytoskeleton ; Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Focal adhesion ; Amoebiasis ; Hepatitis C ; Osteoclast differentiation ; Fc gamma R-mediated phagocytosis ; Apoptosis ; Bacterial invasion of epithelial cells ; Pancreatic cancer ; Prostate cancer ; Jak-STAT signaling pathway ; T cell receptor signaling pathway ; Chronic myeloid leukemia ; Fc epsilon RI signaling pathway ; Melanoma ; Natural killer cell mediated cytotoxicity ; Neurotrophin signaling pathway ; VEGF signaling pathway ; Renal cell carcinoma ; Progesterone-mediated oocyte maturation","EGFR, PDGFRB",2,"PDGFRB, EGFR",2,NA,0,"PDGFRB, EGFR",2,"PDGFRB, EGFR",2,NA,0,"PDGFRB, EGFR",2,4
"254","PIP5K1C",297,"Novel",23396,"Regulation of actin cytoskeleton ; Focal adhesion ; Endocytosis ; Fc gamma R-mediated phagocytosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"255","PLA2G4A",393,"MAPK signaling pathway",5321,"MAPK signaling pathway ; Toxoplasmosis ; Fc gamma R-mediated phagocytosis ; Ether lipid metabolism ; GnRH signaling pathway ; Long-term depression ; Fc epsilon RI signaling pathway ; VEGF signaling pathway ; Linoleic acid metabolism","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"256","PLEKHO2",402,"Cytokine-cytokine receptor interaction",80301,"Cytokine-cytokine receptor interaction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"257","PLK1",99,"Novel",5347,"Cell cycle ; Progesterone-mediated oocyte maturation","CDC25C, BUB1B, RAD21, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"258","PLOD3",274,"Novel",8985,"Lysine degradation","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"259","PLRG1",67,"Novel",5356,"Spliceosome","SNW1, SF3B1, XAB2, SF3B2, SNRPD3, BCAS2, CCDC94, UBC, CDC5L, PRPF8",10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"260","PLSCR1",342,"Novel",5359,NA,"EGFR, UBC",2,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"261","PMAIP1",364,"Novel",5366,NA,"UBC, BCL2L1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"262","POLB",318,"Novel",5423,"Base excision repair","PCNA, PARP1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"263","POLD3",392,"Novel",10714,"Base excision repair ; DNA replication ; Mismatch repair","PCNA, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"264","POLD4",190,"Novel",57804,"Base excision repair ; DNA replication ; Mismatch repair","ALAS1, PCNA, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
