"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"4607",1848,"DUSP6","HighConf","Yes","MAPK signaling pathway","MAPK13","Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), Cellular senescence (1), IL-17 signaling pathway (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), Th17 cell differentiation (1), Dopaminergic synapse (1), GnRH signaling pathway (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"4608",1849,"DUSP7","MedConf","Yes","MAPK signaling pathway","MAPK13","Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), Cellular senescence (1), IL-17 signaling pathway (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), Th17 cell differentiation (1), Dopaminergic synapse (1), GnRH signaling pathway (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"4649",1871,"E2F3","MedConf","Yes","Cellular senescence","ACACB, SPI1, MYBL2, CCND3, CCNE1, KAT2B, SP1, MAX, CCND2, RBPJ, SNW1","Cellular senescence (4), Notch signaling pathway (3), PI3K-Akt signaling pathway (3), Jak-STAT signaling pathway (2), Focal adhesion (2), Thyroid hormone signaling pathway (1), Spliceosome (1), Estrogen signaling pathway (1), Mitophagy - animal (1), MAPK signaling pathway (1), Th1 and Th2 cell differentiation (1), Osteoclast differentiation (1), Insulin resistance (1)"
"4686",1896,"EDA","MedConf","Yes","Cytokine-cytokine receptor interaction","EDAR","Cytokine-cytokine receptor interaction (1)"
"4688",10913,"EDAR","MedConf","Yes","Cytokine-cytokine receptor interaction","EDA","Cytokine-cytokine receptor interaction (1)"
"4699",1906,"EDN1","MedConf","Yes","TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway","TACR1, TACR3, GNA11, AVPR1A, BDKRB1, KISS1, PROK1, TRH, XCL2, GNRH2, ADRB2, JUN, CREB1, AGT, ADRBK1, COL1A2, CXCR4, GNAI3, CFTR, DNM1, GNA15, ARNT, EGFR, GNAO1","Calcium signaling pathway (8), Relaxin signaling pathway (7), cAMP signaling pathway (5), Estrogen signaling pathway (5), Renin secretion (4), cGMP-PKG signaling pathway (4), Cholinergic synapse (4), GnRH signaling pathway (4), Focal adhesion (3), PI3K-Akt signaling pathway (3), Phospholipase D signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Chemokine signaling pathway (3), Cytokine-cytokine receptor interaction (3), Dopaminergic synapse (3), Long-term depression (3), Rap1 signaling pathway (3), Platelet activation (2), AGE-RAGE signaling pathway in diabetic complications (2), Leukocyte transendothelial migration (2), Glutamatergic synapse (2), Serotonergic synapse (2), Aldosterone synthesis and secretion (2), Insulin secretion (2), Osteoclast differentiation (2), TNF signaling pathway (2), Tight junction (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), ECM-receptor interaction (1), Protein digestion and absorption (1), Endocrine and other factor-regulated calcium reabsorption (1), Sphingolipid signaling pathway (1), Insulin resistance (1), Thyroid hormone synthesis (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Apoptosis (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Ras signaling pathway (1), Inflammatory mediator regulation of TRP channels (1)"
"4714",29904,"EEF2K","MedConf","Yes",NA,"MAPK13, RAE1","RNA transport (1), Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), Cellular senescence (1), IL-17 signaling pathway (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), Th17 cell differentiation (1), Dopaminergic synapse (1), GnRH signaling pathway (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"4736",1943,"EFNA2","MedConf","Yes","Rap1 signaling pathway, PI3K-Akt signaling pathway, Ras signaling pathway","NGFR, PDGFRB, CSF1R, EGFR, FLT4, FGFR3, PDGFRA","Ras signaling pathway (7), PI3K-Akt signaling pathway (7), Rap1 signaling pathway (7), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), Regulation of actin cytoskeleton (4), MAPK signaling pathway (4), Phospholipase D signaling pathway (3), Calcium signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Apoptosis - multiple species (1), Neurotrophin signaling pathway (1)"
"4746",9343,"EFTUD2","MedConf","Yes","Spliceosome","SF3B6, SRRM1, POLR2F, POLR2J, HNRNPA2B1, SRSF2, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, IK, BCAS2, PCF11, SNRPD3, PRPF8, SNW1, CDC5L, SF3B2, RPS2, SF3B1, XAB2","Spliceosome (14), mRNA surveillance pathway (3), Notch signaling pathway (1), IL-17 signaling pathway (1), RNA transport (1)"
"4752",1956,"EGFR","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Cytokine-cytokine receptor interaction, Focal adhesion, Ras signaling pathway, Relaxin signaling pathway, Calcium signaling pathway, Phospholipase D signaling pathway, GnRH signaling pathway, Estrogen signaling pathway","SFN, HSPA5, PXN, KRAS, GAB2, STAT1, SH3GLB1, CDC42, TUBA1A, RAB5A, PDGFRB, PTK2B, GNAI3, CLTA, PIK3R3, SHC2, DNM1, TLR2, FGF9, CXCL8, ITGA1, EDN1, ABI1, CAV3, FGF12, EFNA2, FGF8, FGF10, CAMLG, CTNND1, PTPN2, LAMP1, PTPN6, ITGB1, STUB1, UBB","Rap1 signaling pathway (12), Ras signaling pathway (12), Regulation of actin cytoskeleton (11), PI3K-Akt signaling pathway (11), Chemokine signaling pathway (9), Focal adhesion (8), Phospholipase D signaling pathway (8), Leukocyte transendothelial migration (7), MAPK signaling pathway (7), AGE-RAGE signaling pathway in diabetic complications (6), Natural killer cell mediated cytotoxicity (5), Relaxin signaling pathway (5), VEGF signaling pathway (5), T cell receptor signaling pathway (4), Jak-STAT signaling pathway (4), Autophagy - animal (4), Toll-like receptor signaling pathway (4), Neurotrophin signaling pathway (4), Estrogen signaling pathway (4), Sphingolipid signaling pathway (4), Platelet activation (3), Tight junction (3), Cellular senescence (3), Cholinergic synapse (3), Apoptosis (3), Fc epsilon RI signaling pathway (3), Aldosterone-regulated sodium reabsorption (3), Fc gamma R-mediated phagocytosis (3), Thyroid hormone signaling pathway (3), Osteoclast differentiation (3), GnRH signaling pathway (3), ECM-receptor interaction (2), Mitophagy - animal (2), TNF signaling pathway (2), NOD-like receptor signaling pathway (2), Cytokine-cytokine receptor interaction (2), Endocrine and other factor-regulated calcium reabsorption (2), cAMP signaling pathway (2), Long-term depression (2), Serotonergic synapse (2), Calcium signaling pathway (2), Hematopoietic cell lineage (1), IL-17 signaling pathway (1), RIG-I-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Carbohydrate digestion and absorption (1), Insulin resistance (1), Inflammatory mediator regulation of TRP channels (1), Dopaminergic synapse (1), cGMP-PKG signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Glutamatergic synapse (1), Th1 and Th2 cell differentiation (1), Necroptosis (1), Th17 cell differentiation (1), Thyroid hormone synthesis (1)"
"4756",1958,"EGR1","HighConf","Yes","AGE-RAGE signaling pathway in diabetic complications","GBP2, ISG15, OASL, SP1, IRF9, JUN","NOD-like receptor signaling pathway (3), Osteoclast differentiation (2), Estrogen signaling pathway (2), Mitophagy - animal (2), Necroptosis (1), Jak-STAT signaling pathway (1), RIG-I-like receptor signaling pathway (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), GnRH signaling pathway (1), Apoptosis (1), T cell receptor signaling pathway (1), Tight junction (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), TNF signaling pathway (1), cAMP signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1)"
"4757",1959,"EGR2","HighConf","Yes",NA,"MED14, MED21, RELA","Thyroid hormone signaling pathway (1), Insulin resistance (1), Neurotrophin signaling pathway (1), Cellular senescence (1), IL-17 signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Apoptosis (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Ras signaling pathway (1), TNF signaling pathway (1), Chemokine signaling pathway (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Toll-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1), MAPK signaling pathway (1)"
"4767",79813,"EHMT1","HighConf","Yes","Lysine degradation","CXCL8, RELA, UBB, PLOD3","Cellular senescence (2), IL-17 signaling pathway (2), Mitophagy - animal (2), RIG-I-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Chemokine signaling pathway (2), NOD-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), Other types of O-glycan biosynthesis (1), Lysine degradation (1), Insulin resistance (1), Neurotrophin signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Apoptosis (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Osteoclast differentiation (1), Ras signaling pathway (1), TNF signaling pathway (1), cAMP signaling pathway (1), PI3K-Akt signaling pathway (1), MAPK signaling pathway (1), Phospholipase D signaling pathway (1), Cytokine-cytokine receptor interaction (1)"
"4768",10919,"EHMT2","HighConf","Yes","Lysine degradation",NA,NA
"4774",10209,"EIF1","HighConf","Yes","RNA transport","EIF2S3, EIF4G1, EIF4A1, EIF4G2, EIF3B, EIF3I, EIF3A, RPS2, EIF2S2, EIF2S1, EIF3J","RNA transport (10), Autophagy - animal (1), Apoptosis (1)"
"4781",5610,"EIF2AK2","MedConf","Yes","Necroptosis","STAT1, EIF2S2, EIF2S3, CD14, TLR4, MYD88, TIRAP, NFKBIB, TOLLIP, LY96, EIF2S1, MAP3K7","Toll-like receptor signaling pathway (8), NF-kappa B signaling pathway (6), NOD-like receptor signaling pathway (5), RNA transport (3), Autophagy - animal (2), T cell receptor signaling pathway (2), RIG-I-like receptor signaling pathway (2), Osteoclast differentiation (2), MAPK signaling pathway (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Chemokine signaling pathway (2), Necroptosis (2), Apoptosis (1), IL-17 signaling pathway (1), TNF signaling pathway (1), Neurotrophin signaling pathway (1), PI3K-Akt signaling pathway (1), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), Jak-STAT signaling pathway (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"4786",8891,"EIF2B3","MedConf","Yes","RNA transport","EIF2S3, EIF2S1, EIF2S2","RNA transport (3), Autophagy - animal (1), Apoptosis (1)"
"4790",1965,"EIF2S1","HighConf","Yes","RNA transport, Apoptosis, Autophagy - animal","EIF2AK2, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, DDX3X, EIF2B3, EIF4G2, RPL32, RPLP2, MAX, RPL31, RPS2, RPL24","RNA transport (12), MAPK signaling pathway (1), RIG-I-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Necroptosis (1)"
"4791",8894,"EIF2S2","HighConf","Yes","RNA transport","EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, EIF2B3, EIF4G2, EIF3J, EIF2AK2, EIF3I, EIF3B, RPLP2, RPL24, EIF3A, RPL31, RPL32, EIF2S1, RPS2","RNA transport (12), Necroptosis (1), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4792",1968,"EIF2S3","MedConf","Yes","RNA transport","EIF4B, EIF4G1, EIF4A1, EIF2B3, EIF4G2, RPLP2, EIF2S2, EIF2AK2, RPL31, EIF1, EIF3I, RPS2, EIF3A, EIF3B, EIF2S1, EIF3J, RPL24, RPL32","RNA transport (12), Necroptosis (1), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4793",8661,"EIF3A","HighConf","Yes","RNA transport","EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, EIF4G2, RPL31, RPL24, RPL32, RPS2, RPLP2, EIF3I, EIF3B, EIF2S1","RNA transport (11), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4794",8662,"EIF3B","MedConf","Yes","RNA transport","EIF3I, EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, DDX3X, RPLP2, RPL31, RPS2, RPL24, EIF2S1, RPL32","RNA transport (10), Autophagy - animal (1), Apoptosis (1), RIG-I-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1)"
"4801",8668,"EIF3I","MedConf","Yes","RNA transport","EIF3A, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, EIF3B, RPL31, EIF2S1, RPL24, RPLP2, RPL32, RPS2","RNA transport (10), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4802",8669,"EIF3J","MedConf","Yes","RNA transport","EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, EIF4A1, RPL32, RPLP2, EIF3A, EIF3I, RPS2, RPL24, EIF3B, RPL31, EIF2S1","RNA transport (10), Autophagy - animal (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"4806",1973,"EIF4A1","MedConf","Yes","RNA transport","EIF4G2, EIF3A, MAX, EIF4B, EIF4G1, PSMC4, EIF2S1, RPL31, RPS2, ISG15, EIF2S3, RPLP2, EIF2S2, RPL32, EIF3B, EIF3I, EIF1, EIF3J, RPL24","RNA transport (11), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), Autophagy - animal (1), Apoptosis (1), MAPK signaling pathway (1), Proteasome (1)"
"4809",1975,"EIF4B","MedConf","Yes","PI3K-Akt signaling pathway, RNA transport","EIF4G1, EIF4A1, EIF4G2, EIF3A, RPL32, EIF2S2, RPL31, EIF2S1, EIF3B, EIF3I, EIF3J, RPS2, RPLP2, RPL24, EIF2S3","RNA transport (10), Autophagy - animal (1), Apoptosis (1)"
"4817",1981,"EIF4G1","HighConf","Yes","RNA transport","EIF4A1, PSMF1, DDX3X, EIF4G2, RPS2, PSMD6, PSMA3, PSMC1, PSMC4, PSMD3, EIF1, EIF3A, RPLP2, RPL24, PSMD1, PSMD11, PSMD12, EIF2S3, PSMB1, PSMA6, PSMA1, EIF3B, MAX, PSMA4, PSMB5, PSMB4, PSMC5, PSMD7, UBB, RPL32, PSMC2, PSMA5, RPL31, PSMB2, ISG15, EIF2S2, PSMD2, PSMA7, EIF3J, EIF4B, EIF3I, EIF2S1","Proteasome (22), RNA transport (11), RIG-I-like receptor signaling pathway (2), PI3K-Akt signaling pathway (1), Autophagy - animal (1), Apoptosis (1), MAPK signaling pathway (1), Mitophagy - animal (1)"
"4818",1982,"EIF4G2","HighConf","Yes","RNA transport","EIF2S1, EIF4G1, EIF4B, EIF1, EIF2S3, EIF4A1, EIF3A, EIF2S2, ISG15","RNA transport (8), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), Autophagy - animal (1), Apoptosis (1)"
"4826",55520,"ELAC1","MedConf","Yes","RNA transport",NA,NA
"4841",2005,"ELK4","HighConf","Yes","MAPK signaling pathway","MAPK13","Inflammatory mediator regulation of TRP channels (1), Neurotrophin signaling pathway (1), Cellular senescence (1), IL-17 signaling pathway (1), VEGF signaling pathway (1), Th1 and Th2 cell differentiation (1), Platelet activation (1), Th17 cell differentiation (1), Dopaminergic synapse (1), GnRH signaling pathway (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RIG-I-like receptor signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"4851",91748,"ELMSAN1","HighConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"4907",2021,"ENDOG","MedConf","Yes","Apoptosis",NA,NA
"4928",133121,"ENPP6","MedConf","Yes","Ether lipid metabolism","PLA2G6, PLA2G4D, JMJD7-PLA2G4B, PLA2G4A, LPCAT4","Ether lipid metabolism (5), Linoleic acid metabolism (4), Inflammatory mediator regulation of TRP channels (4), Ras signaling pathway (4), VEGF signaling pathway (3), Platelet activation (3), Necroptosis (3), GnRH signaling pathway (3), Phospholipase D signaling pathway (3), Fc epsilon RI signaling pathway (3), Long-term depression (3), Glutamatergic synapse (3), Serotonergic synapse (3), MAPK signaling pathway (3), Fc gamma R-mediated phagocytosis (3)"
"4946",2034,"EPAS1","HighConf","Yes",NA,"ARNT, SLC2A1, EPO, SP1, UBB, SMAD4","Mitophagy - animal (2), Jak-STAT signaling pathway (1), Hematopoietic cell lineage (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Estrogen signaling pathway (1), Insulin resistance (1), Insulin secretion (1), Thyroid hormone signaling pathway (1)"
"4984",2056,"EPO","MedConf","Yes","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Jak-STAT signaling pathway","EPAS1, CREB1, ARNT, CNTFR, IL21R, IL3RA, IL12RB2, JUN, RAP1A, STAT1","Jak-STAT signaling pathway (5), Cytokine-cytokine receptor interaction (4), cAMP signaling pathway (3), Th1 and Th2 cell differentiation (3), Th17 cell differentiation (3), Osteoclast differentiation (3), Neurotrophin signaling pathway (2), Tight junction (2), Focal adhesion (2), Chemokine signaling pathway (2), MAPK signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), NOD-like receptor signaling pathway (2), Toll-like receptor signaling pathway (2), Estrogen signaling pathway (2), Apoptosis (2), Relaxin signaling pathway (2), TNF signaling pathway (2), PI3K-Akt signaling pathway (2), Platelet activation (1), Ras signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), Necroptosis (1), Thyroid hormone signaling pathway (1), IL-17 signaling pathway (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Mitophagy - animal (1), Hematopoietic cell lineage (1), Insulin resistance (1), Cholinergic synapse (1), Aldosterone synthesis and secretion (1), Dopaminergic synapse (1), cGMP-PKG signaling pathway (1), Insulin secretion (1), Adrenergic signaling in cardiomyocytes (1), Renin secretion (1), Thyroid hormone synthesis (1)"
"5008",23085,"ERC1","HighConf","Yes","NF-kappa B signaling pathway","PYDC1, MAP3K7, IKBKB, RELA, MAP3K3","MAPK signaling pathway (4), NOD-like receptor signaling pathway (4), Neurotrophin signaling pathway (3), IL-17 signaling pathway (3), T cell receptor signaling pathway (3), RIG-I-like receptor signaling pathway (3), Osteoclast differentiation (3), TNF signaling pathway (3), NF-kappa B signaling pathway (3), Toll-like receptor signaling pathway (3), Insulin resistance (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Apoptosis (2), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), GnRH signaling pathway (1), Cellular senescence (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1), Autophagy - animal (1)"
"5142",2145,"EZH1","MedConf","Yes","Lysine degradation","PHC2, HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"5543",55294,"FBXW7","HighConf","Yes",NA,"CCNE1, NOTCH4, JUN, UBB","Mitophagy - animal (2), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Estrogen signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), GnRH signaling pathway (1), Apoptosis (1), T cell receptor signaling pathway (1), Tight junction (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), Focal adhesion (1), TNF signaling pathway (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Cellular senescence (1), PI3K-Akt signaling pathway (1)"
"5602",2243,"FGA","MedConf","Yes","Platelet activation","ITGAM, ITGA5, TTR, PRL, ITGB1, ITGAV","Regulation of actin cytoskeleton (4), PI3K-Akt signaling pathway (4), ECM-receptor interaction (3), Focal adhesion (3), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), Hematopoietic cell lineage (2), Thyroid hormone signaling pathway (1), Platelet activation (1), Tight junction (1), Jak-STAT signaling pathway (1), Cytokine-cytokine receptor interaction (1), Thyroid hormone synthesis (1)"
"5611",2255,"FGF10","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway","FGFR3, CSF1R, NGFR, FLT4, EGFR, PDGFRA, FGF9, PDGFRB","Ras signaling pathway (8), PI3K-Akt signaling pathway (8), Rap1 signaling pathway (8), Cytokine-cytokine receptor interaction (6), Regulation of actin cytoskeleton (5), MAPK signaling pathway (5), Focal adhesion (4), Phospholipase D signaling pathway (3), Calcium signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Apoptosis - multiple species (1), Neurotrophin signaling pathway (1)"
"5613",2257,"FGF12","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway","FLT4, FGFR3, PDGFRA, EGFR, NGFR, CSF1R, PDGFRB","Ras signaling pathway (7), PI3K-Akt signaling pathway (7), Rap1 signaling pathway (7), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), Regulation of actin cytoskeleton (4), MAPK signaling pathway (4), Phospholipase D signaling pathway (3), Calcium signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Apoptosis - multiple species (1), Neurotrophin signaling pathway (1)"
"5629",2252,"FGF7","HighConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway",NA,NA
"5630",2253,"FGF8","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway","NGFR, EGFR, PDGFRB, FGFR3, PDGFRA, CSF1R, FLT4","Ras signaling pathway (7), PI3K-Akt signaling pathway (7), Rap1 signaling pathway (7), Cytokine-cytokine receptor interaction (6), Focal adhesion (4), Regulation of actin cytoskeleton (4), MAPK signaling pathway (4), Phospholipase D signaling pathway (3), Calcium signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Apoptosis - multiple species (1), Neurotrophin signaling pathway (1)"
"5631",2254,"FGF9","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway","FGF10, PDGFRA, FLT4, NGFR, FGFR3, PDGFRB, EGFR, CSF1R","Ras signaling pathway (8), PI3K-Akt signaling pathway (8), Rap1 signaling pathway (8), Cytokine-cytokine receptor interaction (6), Regulation of actin cytoskeleton (5), MAPK signaling pathway (5), Focal adhesion (4), Phospholipase D signaling pathway (3), Calcium signaling pathway (3), Hematopoietic cell lineage (1), Osteoclast differentiation (1), Estrogen signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Apoptosis - multiple species (1), Neurotrophin signaling pathway (1)"
"5639",2261,"FGFR3","HighConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Ras signaling pathway","SH3GLB1, SHC2, FGF9, FGF12, EFNA2, FGF8, FGF10","Ras signaling pathway (6), PI3K-Akt signaling pathway (5), Rap1 signaling pathway (5), Regulation of actin cytoskeleton (4), MAPK signaling pathway (4), Neurotrophin signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Estrogen signaling pathway (1), VEGF signaling pathway (1), Phospholipase D signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), Chemokine signaling pathway (1), Autophagy - animal (1)"
"5651",2274,"FHL2","HighConf","Yes","Osteoclast differentiation","NCOA6",NA
"5713",2324,"FLT4","MedConf","Yes","Rap1 signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Focal adhesion, Ras signaling pathway","FGF9, ITGA5, COL1A2, ITGA1, FGF12, EFNA2, FGF8, FGF10, PXN, ITGB1, SHC2, PIK3R3","PI3K-Akt signaling pathway (10), Regulation of actin cytoskeleton (9), Ras signaling pathway (7), Focal adhesion (7), Rap1 signaling pathway (7), ECM-receptor interaction (4), MAPK signaling pathway (4), VEGF signaling pathway (3), Relaxin signaling pathway (3), Chemokine signaling pathway (3), Platelet activation (3), Leukocyte transendothelial migration (3), Neurotrophin signaling pathway (2), Natural killer cell mediated cytotoxicity (2), Estrogen signaling pathway (2), Phospholipase D signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Hematopoietic cell lineage (2), Carbohydrate digestion and absorption (1), Insulin resistance (1), Inflammatory mediator regulation of TRP channels (1), Autophagy - animal (1), Cellular senescence (1), Cholinergic synapse (1), Apoptosis (1), Fc epsilon RI signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Jak-STAT signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Fc gamma R-mediated phagocytosis (1), Thyroid hormone signaling pathway (1), Osteoclast differentiation (1), TNF signaling pathway (1), cAMP signaling pathway (1), Toll-like receptor signaling pathway (1), Tight junction (1), Protein digestion and absorption (1)"
