"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"2487",12452,"Ccng2","MedConf","Yes","FoxO signaling pathway",NA,NA
"2488",66671,"Ccnh","HighConf","Yes","Cell cycle, Basal transcription factors","Cdk7, Tbpl1, Taf6, Taf5, Taf8, Chd4, Taf3, Prkag1, Chd3, Mta3, Taf1d, Taf1b, Nelfb, Prkab2, Gtf2a1, Mbd3, Ercc5, Rnmt, Nelfa, Ctdp1, Polr2e, Rngtt, Cdkn1b, Polr2c, Cdc25a, Polr2d, Ncbp1, Supt16, Polr2h, Ercc4, Polr1a, Rb1, Polr1b, Ercc3","Basal transcription factors (8), Purine metabolism (6), Pyrimidine metabolism (6), RNA polymerase (6), Cell cycle (4), Longevity regulating pathway (4), FoxO signaling pathway (3), Cytosolic DNA-sensing pathway (2), Cellular senescence (2), Endocrine resistance (2), Apelin signaling pathway (2), Circadian rhythm (2), Insulin signaling pathway (2), Longevity regulating pathway - multiple species (2), Oxytocin signaling pathway (2), Insulin resistance (2), Tight junction (2), Glucagon signaling pathway (2), Adipocytokine signaling pathway (2), AMPK signaling pathway (2), Progesterone-mediated oocyte maturation (1), PI3K-Akt signaling pathway (1), ErbB signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"2502",12768,"Ccr1","MedConf","Yes","Chemokine signaling pathway","Npy, Adcy7, Gpr18, Cxcr3, Ccr1l1, P2ry13, Lpar1, Ccr7, Fpr2, S1pr2, Cxcr6, Ccl9, Ccl4, Grk5, Ccl7, Ccl8, Ccl12, Gnb1, Rgs19, Anxa1, Arrb2, App","Chemokine signaling pathway (13), Relaxin signaling pathway (3), PI3K-Akt signaling pathway (2), Apelin signaling pathway (2), Endocytosis (2), IL-17 signaling pathway (2), Gap junction (2), Phospholipase D signaling pathway (2), Rap1 signaling pathway (2), cAMP signaling pathway (2), Longevity regulating pathway (2), Ras signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), Sphingolipid signaling pathway (1), Estrogen signaling pathway (1), Platelet activation (1), Progesterone-mediated oocyte maturation (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Purine metabolism (1), Adipocytokine signaling pathway (1)"
"2504",12770,"Ccr1l1","MedConf","Yes","Chemokine signaling pathway","P2ry13, Lpar1, Ccr7, Fpr2, S1pr2, Cxcr6, Ccl9, Ccl4, Grk5, Ccl7, Ccl8, Ccl12, Arrb2, App, Gpr18, Ccr1, Rgs19, Cxcr3, Adcy7, Npy, Anxa1, Gnb1","Chemokine signaling pathway (13), Relaxin signaling pathway (3), cAMP signaling pathway (2), Gap junction (2), Apelin signaling pathway (2), Phospholipase D signaling pathway (2), Rap1 signaling pathway (2), Longevity regulating pathway (2), PI3K-Akt signaling pathway (2), Endocytosis (2), IL-17 signaling pathway (2), Estrogen signaling pathway (1), Platelet activation (1), Progesterone-mediated oocyte maturation (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Purine metabolism (1), Adipocytokine signaling pathway (1), Ras signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), Sphingolipid signaling pathway (1)"
"2509",12775,"Ccr7","MedConf","Yes","Chemokine signaling pathway","Fpr2, S1pr2, Cxcr6, Ccl9, Ccl4, Grk5, Ccl7, Ccl8, Ccl12, Npy, Arrb2, Lpar1, Gpr18, Rgs19, Anxa1, App, Gnb1, Ccr1l1, Ccr1, Adcy7, P2ry13, Cxcr3","Chemokine signaling pathway (13), Relaxin signaling pathway (3), Gap junction (2), PI3K-Akt signaling pathway (2), Phospholipase D signaling pathway (2), Rap1 signaling pathway (2), cAMP signaling pathway (2), Apelin signaling pathway (2), Longevity regulating pathway (2), Endocytosis (2), IL-17 signaling pathway (2), Estrogen signaling pathway (1), Platelet activation (1), Progesterone-mediated oocyte maturation (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Purine metabolism (1), Adipocytokine signaling pathway (1), Ras signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), Sphingolipid signaling pathway (1)"
"2528",12476,"Cd151","MedConf","Yes",NA,"Itga6","PI3K-Akt signaling pathway (1), Focal adhesion (1), Regulation of actin cytoskeleton (1)"
"2599",15985,"Cd79b","MedConf","Yes","B cell receptor signaling pathway","Cblb, Sos1, Btk, Itpr2, Lime1, Pik3r1","Estrogen signaling pathway (3), Platelet activation (3), Insulin signaling pathway (3), Fc epsilon RI signaling pathway (3), ErbB signaling pathway (3), B cell receptor signaling pathway (3), T cell receptor signaling pathway (3), PI3K-Akt signaling pathway (2), Focal adhesion (2), Relaxin signaling pathway (2), Jak-STAT signaling pathway (2), Phospholipase D signaling pathway (2), mTOR signaling pathway (2), Endocrine resistance (2), Osteoclast differentiation (2), Phosphatidylinositol signaling system (2), Chemokine signaling pathway (2), Prolactin signaling pathway (2), Apoptosis (2), Regulation of actin cytoskeleton (2), Cellular senescence (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), FoxO signaling pathway (2), Longevity regulating pathway (2), Gap junction (2), GnRH signaling pathway (2), cAMP signaling pathway (1), Thyroid hormone signaling pathway (1), Progesterone-mediated oocyte maturation (1), Longevity regulating pathway - multiple species (1), VEGF signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Axon guidance (1), Toll-like receptor signaling pathway (1), TNF signaling pathway (1), Rap1 signaling pathway (1), Insulin resistance (1), Sphingolipid signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), AMPK signaling pathway (1), Autophagy - animal (1), Apelin signaling pathway (1), Oxytocin signaling pathway (1), Glucagon signaling pathway (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Ubiquitin mediated proteolysis (1), Endocytosis (1)"
"2605",12524,"Cd86","HighConf","Yes","Toll-like receptor signaling pathway","Akt1, Lck, Pik3ca, Pik3r1, Pdpk1, Cdc42, Src","Focal adhesion (6), T cell receptor signaling pathway (6), Longevity regulating pathway (6), Thyroid hormone signaling pathway (5), VEGF signaling pathway (5), Rap1 signaling pathway (5), Chemokine signaling pathway (5), Neurotrophin signaling pathway (5), Estrogen signaling pathway (4), Platelet activation (4), PI3K-Akt signaling pathway (4), Relaxin signaling pathway (4), Insulin signaling pathway (4), Fc gamma R-mediated phagocytosis (4), Axon guidance (4), mTOR signaling pathway (4), Endocrine resistance (4), Fc epsilon RI signaling pathway (4), Insulin resistance (4), Osteoclast differentiation (4), ErbB signaling pathway (4), Sphingolipid signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), Prolactin signaling pathway (4), Apoptosis (4), Regulation of actin cytoskeleton (4), Ras signaling pathway (4), AMPK signaling pathway (4), FoxO signaling pathway (4), Autophagy - animal (4), cAMP signaling pathway (3), Progesterone-mediated oocyte maturation (3), Jak-STAT signaling pathway (3), Phospholipase D signaling pathway (3), Longevity regulating pathway - multiple species (3), Toll-like receptor signaling pathway (3), TNF signaling pathway (3), Cellular senescence (3), B cell receptor signaling pathway (3), Phosphatidylinositol signaling system (2), Adherens junction (2), Tight junction (2), GnRH signaling pathway (2), MAPK signaling pathway (2), Endocytosis (2), Inositol phosphate metabolism (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Apelin signaling pathway (1), Glucagon signaling pathway (1), Adipocytokine signaling pathway (1), Gap junction (1), Oxytocin signaling pathway (1), Mitophagy - animal (1)"
"2619",107995,"Cdc20","HighConf","Yes","Cell cycle, Ubiquitin mediated proteolysis","Psmd2, Pds5a, Pafah1b1, Dsn1, Cenpc1, Sgol1, Sec13, Nup107, Incenp, Ppp3ca, Cenpe, Nek2, Ppp3r1, Ppp3cb, Ska1, Rcc2, Cenpo, Ska2, Kif2c, Bub1b, Psmb3, Psmb7, Psmb2, Psmc4, Psmd11, Mis12, Psma6, Anapc10, Ccna2, Psmb6, Plk1, Psmd10, Anapc5, Smc3, Psma4","Proteasome (9), Cell cycle (6), Progesterone-mediated oocyte maturation (4), Cellular senescence (4), Wnt signaling pathway (3), Th1 and Th2 cell differentiation (3), VEGF signaling pathway (3), Axon guidance (3), Th17 cell differentiation (3), Oxytocin signaling pathway (3), Osteoclast differentiation (3), Glucagon signaling pathway (3), B cell receptor signaling pathway (3), T cell receptor signaling pathway (3), MAPK signaling pathway (3), Ubiquitin mediated proteolysis (2), IL-17 signaling pathway (1), AMPK signaling pathway (1), FoxO signaling pathway (1), mTOR signaling pathway (1)"
"2621",12530,"Cdc25a","MedConf","Yes","Cellular senescence, Cell cycle, Progesterone-mediated oocyte maturation","Orc5, Plk1, Psmd11, Psmb2, Psmb3, Psmb6, Psma6, Psma4, Psmc4, Psmb7, Ccnh, Cdk7, Psmd10, Psmd2, Atm, Orc4, E2f5, Atrip, Mcm8, Lin52, Orc1, Orc2, Cdkn1b","Cell cycle (10), Proteasome (9), FoxO signaling pathway (3), Cellular senescence (3), Basal transcription factors (2), PI3K-Akt signaling pathway (1), Endocrine resistance (1), ErbB signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), Progesterone-mediated oocyte maturation (1)"
"2626",216150,"Cdc34","MedConf","Yes","Ubiquitin mediated proteolysis",NA,NA
"2630",12540,"Cdc42","HighConf","Yes","Endocytosis, MAPK signaling pathway, T cell receptor signaling pathway, Neurotrophin signaling pathway, Ras signaling pathway, Regulation of actin cytoskeleton, AGE-RAGE signaling pathway in diabetic complications, Chemokine signaling pathway, GnRH signaling pathway, Tight junction, Rap1 signaling pathway, Axon guidance, Fc gamma R-mediated phagocytosis, VEGF signaling pathway, Adherens junction, Focal adhesion","Bcr, Arhgdia, Mapk14, Mapk8, Sos1, Iqgap1, Sos2, Egf, Lck, Pik3ca, Pard6a, Pard6b, Pak4, Arhgap33, Arhgap32, Rhog, Arhgef7, Pik3r5, Rhoa, Wasl, Mef2c, Tiam1, Arhgef12, Ect2, Rac3, Rhoh, Rhoc, Kalrn, Rhod, Arhgef17, Arhgef2, Rhot2, Rhou, Rhot1, Fgd4, Net1, Tnk2, Cd86, Arhgap5, Map3k11, Arhgap25, Arhgap9, Arhgap29, Arhgap15, Arhgap26, Arhgap10, Arap3, Depdc1b, Tagap1, Myo9b, Arhgap22, Bnip2, Dock11, App, Ctdp1, Arpc2, Pik3r1, Plk1, Src, Arpc5","Regulation of actin cytoskeleton (16), Focal adhesion (11), Rap1 signaling pathway (11), Axon guidance (10), Ras signaling pathway (10), FoxO signaling pathway (8), ErbB signaling pathway (8), Chemokine signaling pathway (8), Neurotrophin signaling pathway (8), T cell receptor signaling pathway (8), Tight junction (8), Endocytosis (8), MAPK signaling pathway (8), cAMP signaling pathway (7), Platelet activation (7), Relaxin signaling pathway (7), Phospholipase D signaling pathway (7), Endocrine resistance (7), Fc epsilon RI signaling pathway (7), Prolactin signaling pathway (7), PI3K-Akt signaling pathway (6), Sphingolipid signaling pathway (6), Progesterone-mediated oocyte maturation (5), Estrogen signaling pathway (5), Insulin signaling pathway (5), VEGF signaling pathway (5), Fc gamma R-mediated phagocytosis (5), Toll-like receptor signaling pathway (5), mTOR signaling pathway (5), Osteoclast differentiation (5), B cell receptor signaling pathway (5), Adherens junction (5), GnRH signaling pathway (5), Jak-STAT signaling pathway (4), TNF signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), Longevity regulating pathway (4), Gap junction (4), Oxytocin signaling pathway (4), Mitophagy - animal (4), Thyroid hormone signaling pathway (3), Insulin resistance (3), Apoptosis (3), Cellular senescence (3), Autophagy - animal (3), Wnt signaling pathway (3), NOD-like receptor signaling pathway (3), Th1 and Th2 cell differentiation (3), Th17 cell differentiation (3), Longevity regulating pathway - multiple species (2), Phosphatidylinositol signaling system (2), AMPK signaling pathway (2), Apelin signaling pathway (2), IL-17 signaling pathway (2), RIG-I-like receptor signaling pathway (2), Cell cycle (1), Inositol phosphate metabolism (1), Adipocytokine signaling pathway (1)"
"2643",12545,"Cdc7","HighConf","Yes","Cell cycle","Orc5, Orc4, Atrip, Mcm8, Pola1, Orc1, Orc2","Cell cycle (4), Purine metabolism (1), Pyrimidine metabolism (1)"
"2652",109332,"Cdcp1","MedConf","Yes",NA,"Src","Estrogen signaling pathway (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Gap junction (1), Focal adhesion (1), Relaxin signaling pathway (1), Adherens junction (1), VEGF signaling pathway (1), Axon guidance (1), Rap1 signaling pathway (1), Endocrine resistance (1), Oxytocin signaling pathway (1), ErbB signaling pathway (1), Tight junction (1), GnRH signaling pathway (1), Chemokine signaling pathway (1), Prolactin signaling pathway (1), Regulation of actin cytoskeleton (1), Mitophagy - animal (1), Endocytosis (1)"
"2690",12572,"Cdk7","HighConf","Yes","Cell cycle, Basal transcription factors","Tbpl1, Taf6, Taf5, Taf8, Chd4, Taf3, Prkag1, Chd3, Mta3, Taf1d, Taf1b, Nelfb, Prkab2, Gtf2a1, Mbd3, Ercc5, Rnmt, Nelfa, Ercc4, Polr2c, Ncbp1, Ccnh, Polr2e, Polr1b, Rb1, Cdc25a, Rngtt, Polr1a, Polr2d, Ercc3, Supt16, Ctdp1, Cdkn1b, Polr2h","Basal transcription factors (8), Purine metabolism (6), Pyrimidine metabolism (6), RNA polymerase (6), Cell cycle (4), Longevity regulating pathway (4), FoxO signaling pathway (3), Cytosolic DNA-sensing pathway (2), Cellular senescence (2), Endocrine resistance (2), Apelin signaling pathway (2), Circadian rhythm (2), Insulin signaling pathway (2), Longevity regulating pathway - multiple species (2), Oxytocin signaling pathway (2), Insulin resistance (2), Tight junction (2), Glucagon signaling pathway (2), Adipocytokine signaling pathway (2), AMPK signaling pathway (2), Progesterone-mediated oocyte maturation (1), PI3K-Akt signaling pathway (1), ErbB signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"2691",264064,"Cdk8","HighConf","Yes",NA,"Med26, Med6, Notch1, Med15, Tnf, Med27, Klf4, Egr2, Maml1, Med25, Ccnc, Ncoa3, Tgs1, Thrap3, Med1, Tbl1xr1, Med7, Med18, Thumpd1","Thyroid hormone signaling pathway (4), Endocrine resistance (3), Th1 and Th2 cell differentiation (2), Wnt signaling pathway (1), Toll-like receptor signaling pathway (1), mTOR signaling pathway (1), TNF signaling pathway (1), Fc epsilon RI signaling pathway (1), Insulin resistance (1), IL-17 signaling pathway (1), Osteoclast differentiation (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), Apoptosis (1), Adipocytokine signaling pathway (1), T cell receptor signaling pathway (1), MAPK signaling pathway (1)"
"2699",12576,"Cdkn1b","HighConf","Yes","FoxO signaling pathway, AGE-RAGE signaling pathway in diabetic complications, ErbB signaling pathway, Endocrine resistance, Cell cycle, PI3K-Akt signaling pathway","Cdc25a, Akt1, Orc5, Pdpk1, Ccna2, Ccnd2, Psmd11, Psmb2, Psmb3, Psmb6, Psma6, Psma4, Psmc4, Psmb7, Anapc5, Anapc10, Ccnh, Cdk7, Cdkn2c, Psmd10, Psmd2, Orc4, E2f5, Akt2, Mcm8, Cdkn2d, Orc1, Rb1, Orc2","Cell cycle (15), Proteasome (9), Cellular senescence (7), Progesterone-mediated oocyte maturation (6), FoxO signaling pathway (5), Endocrine resistance (4), PI3K-Akt signaling pathway (4), Focal adhesion (4), AMPK signaling pathway (4), Longevity regulating pathway (4), Thyroid hormone signaling pathway (3), Jak-STAT signaling pathway (3), Insulin signaling pathway (3), mTOR signaling pathway (3), Fc epsilon RI signaling pathway (3), Insulin resistance (3), Sphingolipid signaling pathway (3), Prolactin signaling pathway (3), Apoptosis (3), Neurotrophin signaling pathway (3), T cell receptor signaling pathway (3), Autophagy - animal (3), Estrogen signaling pathway (2), cAMP signaling pathway (2), Platelet activation (2), Apelin signaling pathway (2), Relaxin signaling pathway (2), Phospholipase D signaling pathway (2), Longevity regulating pathway - multiple species (2), VEGF signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Toll-like receptor signaling pathway (2), TNF signaling pathway (2), Rap1 signaling pathway (2), Osteoclast differentiation (2), ErbB signaling pathway (2), Glucagon signaling pathway (2), Chemokine signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Adipocytokine signaling pathway (2), Ras signaling pathway (2), B cell receptor signaling pathway (2), MAPK signaling pathway (2), Basal transcription factors (2), Ubiquitin mediated proteolysis (2), IL-17 signaling pathway (1), Wnt signaling pathway (1)"
"2705",12580,"Cdkn2c","HighConf","Yes","Endocrine resistance, Cell cycle","Cdkn2d, Cdkn1b, Ccnd2","Cell cycle (3), FoxO signaling pathway (3), PI3K-Akt signaling pathway (2), Wnt signaling pathway (1), Focal adhesion (1), Jak-STAT signaling pathway (1), Prolactin signaling pathway (1), Cellular senescence (1), Endocrine resistance (1), ErbB signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"2706",12581,"Cdkn2d","HighConf","Yes","FoxO signaling pathway, Cell cycle","Cdkn1b, Cdkn2c, Ccnd2","Cell cycle (3), Endocrine resistance (2), PI3K-Akt signaling pathway (2), FoxO signaling pathway (2), Wnt signaling pathway (1), Focal adhesion (1), Jak-STAT signaling pathway (1), Prolactin signaling pathway (1), Cellular senescence (1), ErbB signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"2749",12617,"Cenpc1","MedConf","Yes",NA,"Sgol1, Sec13, Nup107, Incenp, Cenpe, Ska1, Rcc2, Cenpo, Ska2, Kif2c, Smc3, Dsn1, Bub1b, Mis12, Cdc20, Plk1, Pafah1b1, Pds5a","Cell cycle (4), Ubiquitin mediated proteolysis (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1), mTOR signaling pathway (1)"
"2750",229841,"Cenpe","MedConf","Yes",NA,"Ska1, Rcc2, Cenpo, Ska2, Kif2c, Ska3, Sec13, Pafah1b1, Smc3, Cenpc1, Mis12, Bub1b, Cdc20, Incenp, Plk1, Dsn1, Sgol1, Nup107, Pds5a","Cell cycle (4), mTOR signaling pathway (1), Ubiquitin mediated proteolysis (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"2759",52504,"Cenpo","MedConf","Yes",NA,"Ska2, Kif2c, Nup107, Sgol1, Incenp, Smc3, Pafah1b1, Dsn1, Rcc2, Cdc20, Bub1b, Mis12, Sec13, Plk1, Ska1, Pds5a, Cenpe, Cenpc1","Cell cycle (4), mTOR signaling pathway (1), Ubiquitin mediated proteolysis (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"2775",214552,"Cep164","MedConf","Yes",NA,"Tubb5, Ajuba, Ninl, Cntrl, Ywhae, Cep76, Rab8a, Csnk1d, Ssna1, Tubg1, Tubgcp4, Cep57, Ywhag, Nek2, Pafah1b1, Haus2, Prkaca, Cep72, Fgfr1op, Dynll1, Pcnt, Plk1, Tubgcp5, Optn","Gap junction (3), Cell cycle (3), Progesterone-mediated oocyte maturation (2), Tight junction (2), Longevity regulating pathway (2), PI3K-Akt signaling pathway (2), Circadian rhythm (1), Mitophagy - animal (1), FoxO signaling pathway (1), Estrogen signaling pathway (1), cAMP signaling pathway (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Wnt signaling pathway (1), Apelin signaling pathway (1), Relaxin signaling pathway (1), Insulin signaling pathway (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Glucagon signaling pathway (1), Chemokine signaling pathway (1), Ras signaling pathway (1), MAPK signaling pathway (1), Autophagy - animal (1), AMPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1)"
"2787",74360,"Cep57","HighConf","Yes",NA,"Cep164, Tubb5, Ajuba, Csnk1d, Ywhag, Haus2, Nek2, Cntrl, Tubgcp5, Ywhae, Pcnt, Plk1, Ninl, Rab8a, Tubgcp4, Ssna1, Fgfr1op, Cep72, Cep76, Dynll1, Prkaca, Tubg1, Pafah1b1, Optn","Gap junction (3), Cell cycle (3), Progesterone-mediated oocyte maturation (2), Tight junction (2), Longevity regulating pathway (2), PI3K-Akt signaling pathway (2), Circadian rhythm (1), Mitophagy - animal (1), FoxO signaling pathway (1), Estrogen signaling pathway (1), cAMP signaling pathway (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Wnt signaling pathway (1), Apelin signaling pathway (1), Relaxin signaling pathway (1), Insulin signaling pathway (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Glucagon signaling pathway (1), Chemokine signaling pathway (1), Ras signaling pathway (1), MAPK signaling pathway (1), Autophagy - animal (1), AMPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1)"
"2792",74470,"Cep72","MedConf","Yes",NA,"Cep76, Cep57, Cep164, Tubb5, Ajuba, Pafah1b1, Ninl, Ywhag, Ssna1, Plk1, Pcnt, Rab8a, Csnk1d, Prkaca, Cntrl, Dynll1, Tubg1, Nek2, Haus2, Fgfr1op, Ywhae, Tubgcp5, Tubgcp4, Optn","Gap junction (3), Cell cycle (3), Progesterone-mediated oocyte maturation (2), Tight junction (2), Longevity regulating pathway (2), PI3K-Akt signaling pathway (2), Circadian rhythm (1), Mitophagy - animal (1), FoxO signaling pathway (1), Estrogen signaling pathway (1), cAMP signaling pathway (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Wnt signaling pathway (1), Apelin signaling pathway (1), Relaxin signaling pathway (1), Insulin signaling pathway (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Glucagon signaling pathway (1), Chemokine signaling pathway (1), Ras signaling pathway (1), MAPK signaling pathway (1), Autophagy - animal (1), AMPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1)"
"2793",225659,"Cep76","HighConf","Yes",NA,"Cep57, Cep164, Tubb5, Ajuba, Prkaca, Ywhag, Ninl, Tubgcp5, Optn, Rab8a, Tubg1, Dynll1, Fgfr1op, Haus2, Csnk1d, Nek2, Ywhae, Pcnt, Cntrl, Tubgcp4, Cep72, Plk1, Ssna1, Pafah1b1","Gap junction (3), Cell cycle (3), Progesterone-mediated oocyte maturation (2), Tight junction (2), Longevity regulating pathway (2), PI3K-Akt signaling pathway (2), Circadian rhythm (1), Mitophagy - animal (1), FoxO signaling pathway (1), Estrogen signaling pathway (1), cAMP signaling pathway (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Wnt signaling pathway (1), Apelin signaling pathway (1), Relaxin signaling pathway (1), Insulin signaling pathway (1), Longevity regulating pathway - multiple species (1), Endocrine resistance (1), Oxytocin signaling pathway (1), GnRH signaling pathway (1), Glucagon signaling pathway (1), Chemokine signaling pathway (1), Ras signaling pathway (1), MAPK signaling pathway (1), Autophagy - animal (1), AMPK signaling pathway (1), Endocytosis (1), Neurotrophin signaling pathway (1)"
"2808",67260,"Cers4","HighConf","Yes","Sphingolipid signaling pathway, Sphingolipid metabolism","Ugcg, Smpd2, Galc","Sphingolipid metabolism (3), Sphingolipid signaling pathway (1)"
"2809",71949,"Cers5","HighConf","Yes","Sphingolipid signaling pathway, Sphingolipid metabolism","Galc, Ugcg, Smpd2","Sphingolipid metabolism (3), Sphingolipid signaling pathway (1)"
"2810",241447,"Cers6","HighConf","Yes","Sphingolipid signaling pathway, Sphingolipid metabolism","Ugcg, Smpd2, Galc","Sphingolipid metabolism (3), Sphingolipid signaling pathway (1)"
"2832",12631,"Cfl1","MedConf","Yes","Regulation of actin cytoskeleton, Axon guidance, Fc gamma R-mediated phagocytosis",NA,NA
"2833",12632,"Cfl2","HighConf","Yes","Regulation of actin cytoskeleton, Axon guidance, Fc gamma R-mediated phagocytosis","Limk2","Fc gamma R-mediated phagocytosis (1), Axon guidance (1), Regulation of actin cytoskeleton (1)"
"2859",216848,"Chd3","HighConf","Yes",NA,"Mta3, Taf1d, Taf1b, Mbd3, Ercc3, Ccnh, Polr1b, Polr1a, Chd4, Cdk7, Polr2h","Basal transcription factors (3), Purine metabolism (3), Pyrimidine metabolism (3), RNA polymerase (3), Cell cycle (2), Cytosolic DNA-sensing pathway (1)"
"2861",107932,"Chd4","HighConf","Yes",NA,"Chd3, Hdac7, Hdac10, Mta3, Taf1d, Taf1b, Mbd3, Polr1a, Ccnh, Cdk7, Polr1b, Polr2h, Ercc3","Basal transcription factors (3), Purine metabolism (3), Pyrimidine metabolism (3), RNA polymerase (3), Cell cycle (2), Cytosolic DNA-sensing pathway (1)"
"2885",67064,"Chmp1b","HighConf","Yes","Endocytosis",NA,NA
"2886",68953,"Chmp2a","HighConf","Yes","Endocytosis","Vps37c, Chmp5, Vps37b, Snf8","Endocytosis (4)"
"2890",76959,"Chmp5","HighConf","Yes","Endocytosis","Chmp2a, Snf8","Endocytosis (2)"
"2901",212862,"Chpt1","MedConf","Yes",NA,"Pld2, Lpcat1, Dgkd, Lpin2, Dgkh, Ept1, Pld1, Pafah1b1","Phospholipase D signaling pathway (4), cAMP signaling pathway (2), Fc gamma R-mediated phagocytosis (2), Sphingolipid signaling pathway (2), GnRH signaling pathway (2), Ras signaling pathway (2), Endocytosis (2), Phosphatidylinositol signaling system (2)"
"2942",21771,"Cirh1a","HighConf","Yes","Ribosome biogenesis in eukaryotes","Mphosph10, Noc4l, Dcaf13, Nat10, Dimt1, Utp18, Rrp7a, Nop9, Heatr1, Utp15, Bysl, Nol6, Utp6, Wdr75, Pwp2, Wdr3, Nop14","Ribosome biogenesis in eukaryotes (11)"
"2949",17684,"Cited2","HighConf","Yes","Mitophagy - animal",NA,NA
"3032",12753,"Clock","HighConf","Yes","Circadian rhythm","Bhlhe41, Per1, Npas2, Csnk1d, Tgs1, Dbp, Bhlhe40, Tbcel, Tbl1xr1, Med1, Sirt1","Circadian rhythm (5), Longevity regulating pathway (2), Wnt signaling pathway (1), Thyroid hormone signaling pathway (1), Endocrine resistance (1), Longevity regulating pathway - multiple species (1), Glucagon signaling pathway (1), Cellular senescence (1), AMPK signaling pathway (1), FoxO signaling pathway (1), Gap junction (1)"
"3033",98985,"Clp1","HighConf","Yes",NA,"Srsf7, Srsf9, Srsf6, Snrpa, Pabpn1, Hnrnpr, Fus, Rbmx, Hnrnpc, Pcf11, Snrpb2, Polr2h, Ncbp1, Gtf3c3, Hnrnpm, Txnl4a, Srsf1, Snrpd1, Upf3b, Polr2e, Polr2d, Sf3b1, Sf3a3, Polr2c","Purine metabolism (4), Pyrimidine metabolism (4), RNA polymerase (4), Cytosolic DNA-sensing pathway (2), IL-17 signaling pathway (1)"
"3048",74148,"Cluh","MedConf","Yes",NA,"Mdn1","Ribosome biogenesis in eukaryotes (1)"
"3092",53621,"Cnot4","HighConf","Yes",NA,"Eif4b, Psma6, Psma4","Proteasome (2), PI3K-Akt signaling pathway (1), mTOR signaling pathway (1)"
