"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"3883",1642,"DDB1","HighConf","Yes","Nucleotide excision repair, Ubiquitin mediated proteolysis","DCAF13, SAP30BP, RPA3, ERCC2, AMBRA1, CUL3, SF3B1, RPA1, XPA, CUL1, SLX4, COPS5","Nucleotide excision repair (4), Fanconi anemia pathway (3), Ubiquitin mediated proteolysis (2), Mismatch repair (2), DNA replication (2), Spliceosome (1), Oocyte meiosis (1), Cell cycle (1)"
"3902",1662,"DDX10","HighConf","Yes",NA,"GTPBP4, FTSJ3","Ribosome biogenesis in eukaryotes (1)"
"3905",8886,"DDX18","HighConf","Yes",NA,"GTPBP4, MAX, FTSJ3","Ribosome biogenesis in eukaryotes (1)"
"3906",55308,"DDX19A","HighConf","Yes",NA,"DRAP1, XPO1","Ribosome biogenesis in eukaryotes (1), RNA transport (1)"
"3907",11269,"DDX19B","HighConf","Yes",NA,"XPO1, DRAP1","Ribosome biogenesis in eukaryotes (1), RNA transport (1)"
"3908",11218,"DDX20","MedConf","Yes","RNA transport","NUP107, NUP93, PRMT5, SNUPN, NUP155, GEMIN5, NUP188, PHAX, NCBP2, NCBP1, WDR77, SNRPF, SIN3A, NUP62, SNRPD1, SNRPG, NUP153, SNRPD3, SMN1","RNA transport (13), Spliceosome (6), mRNA surveillance pathway (2)"
"3917",7919,"DDX39B","HighConf","Yes","RNA transport, Spliceosome, mRNA surveillance pathway",NA,NA
"3921",51428,"DDX41","HighConf","Yes",NA,"RPS27A, NKAP","Ribosome (1)"
"3922",11325,"DDX42","HighConf","Yes","Spliceosome","SF3B1, NCBP1, SNRPC, DHX15, SF3B5, PHF5A, HTATSF1, SF3A2, MFAP1, PRPF19","Spliceosome (8), Ubiquitin mediated proteolysis (1), mRNA surveillance pathway (1), RNA transport (1)"
"3934",54606,"DDX56","HighConf","Yes",NA,"GTPBP4, NIP7, BRIX1, CEBPZ","Ribosome biogenesis in eukaryotes (1)"
"3945",50619,"DEF6","HighConf","Yes",NA,"RAC1","Non-alcoholic fatty liver disease (NAFLD) (1)"
"4009",64798,"DEPTOR","HighConf","Yes",NA,"MLST8, YWHAZ, YWHAG, YWHAE, RPTOR","Oocyte meiosis (3), Cell cycle (3)"
"4041",79947,"DHDDS","HighConf","Yes","Terpenoid backbone biosynthesis","PDSS2, PDSS1, DOLK, MVD, FDPS","Terpenoid backbone biosynthesis (4)"
"4043",1719,"DHFR","HighConf","Yes","One carbon pool by folate","SHMT2, ATIC, MTFMT, POLA1, CDC45, PCNA, CCNE1","Cell cycle (3), One carbon pool by folate (3), Purine metabolism (2), DNA replication (2), Oocyte meiosis (1), Pyrimidine metabolism (1), Base excision repair (1), Mismatch repair (1), Nucleotide excision repair (1), Aminoacyl-tRNA biosynthesis (1), Glyoxylate and dicarboxylate metabolism (1), Carbon metabolism (1), Biosynthesis of amino acids (1)"
"4045",1723,"DHODH","HighConf","Yes","Pyrimidine metabolism","CAD","Pyrimidine metabolism (1)"
"4061",1665,"DHX15","HighConf","Yes","Spliceosome","NKAP, RBM17, SUGP1, SNW1, DDX42, FBL, SF3A2, PRPF19, CDC5L","Spliceosome (6), Ribosome biogenesis in eukaryotes (1), Ubiquitin mediated proteolysis (1)"
"4069",170506,"DHX36","HighConf","Yes","RNA degradation",NA,NA
"4071",9785,"DHX38","MedConf","Yes","Spliceosome","NUP155, NUP188, NUDT21, PCF11, CSTF3, SRSF7, HNRNPA1, SUGP1, SRSF1, TXNL4A, POLR2F, NUP62, SNW1, SF3A2, MFAP1, SF3B1, PRPF8, U2AF2, NUP153, CCAR1, POLR2D, CWC27, POLR2L, PHF5A, SF3B5, YBX1, NUP93, SRSF3, HNRNPD, SRSF2, SNRPD1, NCBP2, NUP107, SNRNP200, POLR2I, SRSF6, HNRNPK, NCBP1, SNRPA1, SNRNP70, SNRPD3, SNRPG, SNRPF, PRPF4","Spliceosome (25), RNA transport (8), mRNA surveillance pathway (5), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4)"
"4084",27292,"DIMT1","HighConf","Yes",NA,"UTP15, NOC4L, PWP2, TSR1, WDR75","Ribosome biogenesis in eukaryotes (3)"
"4111",1738,"DLD","HighConf","Yes","Carbon metabolism, Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism","IDH3B, PITRM1","2-Oxocarboxylic acid metabolism (1), Carbon metabolism (1), Biosynthesis of amino acids (1), Citrate cycle (TCA cycle) (1)"
"4176",3301,"DNAJA1","HighConf","Yes",NA,"HSPA9, HSPA8","Spliceosome (1), RNA degradation (1)"
"4236",1785,"DNM2","HighConf","Yes",NA,"HSPA8","Spliceosome (1)"
"4269",22845,"DOLK","MedConf","Yes",NA,"DHDDS","Terpenoid backbone biosynthesis (1)"
"4322",10589,"DRAP1","HighConf","Yes",NA,"TAF9, DDX19A, DDX19B, POLE3","Base excision repair (1), Purine metabolism (1), Nucleotide excision repair (1), DNA replication (1), Pyrimidine metabolism (1)"
"4333",29102,"DROSHA","HighConf","Yes","Ribosome biogenesis in eukaryotes",NA,NA
"4369",1841,"DTYMK","HighConf","Yes","Pyrimidine metabolism","DUT","Pyrimidine metabolism (1)"
"4403",1854,"DUT","HighConf","Yes","Pyrimidine metabolism","DTYMK, APEX2","Base excision repair (1), Pyrimidine metabolism (1)"
"4449",124454,"EARS2","HighConf","Yes","Aminoacyl-tRNA biosynthesis, Porphyrin and chlorophyll metabolism",NA,NA
"4461",11319,"ECD","HighConf","Yes",NA,"PRPF8, PSMD1","Spliceosome (1), Proteasome (1)"
"4483",23644,"EDC4","HighConf","Yes","RNA degradation","LSM3, XRN1, LSM7, LSM4","RNA degradation (4), Spliceosome (3), Ribosome biogenesis in eukaryotes (1)"
"4504",1938,"EEF2","MedConf","Yes",NA,"RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, PRPF8, SNRPA1, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, SNRPD3, SNRPD1, XAB2, SNW1, SNRPG, SF3B1, RPS13, CDC5L, RPL30, RPL18A, RPS19, PRPF19, RPLP0, BUD31, RPS15A, RPLP1, RPL18, RPS3A, RPS27A, RPS27, RPL7, RPS23, RPL23A, RPL11, RPS25, RPS4X, RPL24, RPL14, RPS5, RPLP2, RPL9, RPS24, RPS9","Ribosome (50), Spliceosome (11), Ubiquitin mediated proteolysis (1)"
"4567",10209,"EIF1","HighConf","Yes","RNA transport","EIF2S3, EIF1AX, EIF4G1, EIF3D, EIF4G2, EIF4E, RPS13, RPS20, RPS14, RPS11, EIF3I, RPS29, EIF3A, RPS24, RPS23, RPS15A, RPS27A, RPS19, RPS28","Ribosome (11), RNA transport (8)"
"4569",1964,"EIF1AX","HighConf","Yes","RNA transport","EIF4G1, EIF3D, EIF4E, RPL38, RPS29, RPL18A, RPS19, RPS13, RPS27, RPL26, RPL3, RPL29, RPS26, RPL18, RPL32, RPS28, RPS5, EIF3I, RPL24, RPL36, RPL37A, RPL27, RPL23A, RPL13A, RPS3A, RPL13, RPL15, RPLP0, RPL8, EIF1, RPS10, RPL9, RPLP2, RPS20, RPL30, RPS15A, EIF2S3, RPL7, RPLP1, RPL37, RPS27A, RPS4X, RPL6, RPS23, RPL34, EIF3K, RPS14, RPL17, EIF3A, RPL11, RPL14, RPS24, RPS11, RPL19, RPL21, RPL27A","Ribosome (48), RNA transport (7)"
"4578",8892,"EIF2B2","HighConf","Yes","RNA transport","EIF2B4, EIF2S3","RNA transport (2)"
"4580",8890,"EIF2B4","HighConf","Yes","RNA transport","EIF2S3, EIF2B2","RNA transport (2)"
"4585",1968,"EIF2S3","HighConf","Yes","RNA transport","EIF2B2, EIF1AX, EIF4G1, EIF3D, EIF4G2, EIF4E, EIF2B4, RPL21, RPL23A, RPL14, RPS13, RPS20, RPL15, RPL17, RPL18, RPL37A, RPL7, RPS27A, RPS26, RPS24, RPL38, RPLP2, RPLP1, RPL24, RPL30, RPS15A, RPS29, RPL27, RPL3, EIF3K, RPS5, RPS28, RPL13, RPL36, RPL32, RPS4X, RPL26, RPL8, RPL18A, RPL29, RPL27A, RPS10, EIF3I, RPL34, RPL37, RPS23, RPS14, RPL11, RPS3A, EIF1, RPL6, RPL9, RPLP0, RPL13A, RPS11, RPS27, RPS19, RPL19, EIF3A","Ribosome (48), RNA transport (10)"
"4586",8661,"EIF3A","HighConf","Yes","RNA transport","EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, RPS6KB1, EIF3D, EIF4G2, EIF4E, RPL18, RPS4X, RPL32, RPS13, RPS24, RPL30, RPL27A, PWP2, RPLP1, RPS27, RPL37, RPL17, RPL29, RPS10, RPS26, RPL21, RPLP2, COPS5, RPL34, RPL13A, RPL27, RPL26, RPL11, RPL9, RPS3A, RPL38, RPL19, RPS20, RPS23, RPS27A, RPS15A, RPS14, RPL18A, RPL24, RPL37A, RPL8, RPLP0, RPL13, RPL3, RPS5, RPL15, RPL6, RPS28, RPS29, RPL36, EIF3I, RPS11, RPL23A, RPL14, RPS19, RPL7","Ribosome (49), RNA transport (8), Ribosome biogenesis in eukaryotes (1)"
"4590",8664,"EIF3D","HighConf","Yes","RNA transport","EIF4E, RPS13, RPS20, RPS14, RPS4X, RPS26, RPL19, RPL24, RPLP2, RPL30, RPL6, RPS27A, RPS11, RPS27, EIF3I, RPL38, EIF2S3, RPS24, RPL37A, RPL32, RPLP0, RPL14, EIF1AX, RPL21, RPS15A, RPL7, RPL17, RPS3A, RPS19, RPL23A, COPS5, RPL18A, EIF3A, RPS10, RPL11, RPL3, RPL27A, RPS29, RPL36, RPL18, RPL8, RPL27, EIF1, RPL13A, RPL15, RPL13, RPL26, RPL37, RPS23, RPLP1, RPS28, EIF4G1, RPL9, EIF3K, RPS5, RPL34, RPL29","Ribosome (48), RNA transport (7)"
"4595",8668,"EIF3I","HighConf","Yes","RNA transport","COPS5, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, EIF3D, EIF4E, TRMT6, RPL8, RPL30, RPL7, RPL27, RPS26, RPL21, RPLP1, RPL3, RPL34, RPL36, RPL23A, RPS29, RPL9, RPL38, RPLP2, RPL13A, RPL11, RPL13, RPS19, RPL32, RPS27, RPS10, RPL37, RPL15, RPL24, RPS11, RPS4X, RPS24, RPL14, RPS28, RPL26, RPS27A, RPS14, RPL19, RPS20, RPLP0, RPL6, RPS15A, RPS13, RPS23, RPL29, RPL18, RPS5, RPL27A, RPL18A, RPL17, RPL37A, RPS3A","Ribosome (48), RNA transport (7)"
"4597",27335,"EIF3K","HighConf","Yes",NA,"EIF2S3, EIF1AX, EIF4G1, EIF3D, EIF4E, RPLP1, RPL23A, RPL37A, RPS20, RPS28, RPL8, RPS11, RPS26, RPL26, RPL14, COPS5, RPS10, RPL17, RPL11, RPL38, RPS24, RPL32, RPL24, RPS23, EIF3I, RPL27, RPL37, RPL18A, RPL3, RPL36, RPS15A, RPLP0, RPL27A, RPS13, RPS19, RPLP2, RPL29, RPL13, RPL15, RPL9, RPL6, RPL7, RPS27A, RPL21, EIF3A, RPS14, RPL30, RPS4X, RPS29, RPL13A, RPS5, RPL18, RPS3A, RPL34, RPS27, RPL19","Ribosome (48), RNA transport (7)"
"4602",9775,"EIF4A3","HighConf","Yes","RNA transport, Spliceosome, mRNA surveillance pathway","EIF4G2, EIF4E, UPF1, SRSF3, SRSF1, RPS24, RPS26, RPL8, CNOT1, THRAP3, RPS14, HNRNPA1, RPL7, RPL21, RPL29, RPL13A, RPL37A, RPL32, RPS29, RPL3, RPS28, PPP2CA, RPL9, RPL18A, RPS19, RPLP1, RPS13, RPL23A, RPL30, RPS23, RPL37, NCBP2, SRSF10, RPL18, NCBP1, RPLP0, RPS5, RPL36, RPL19, RPLP2, RPL17, RPS4X, RPS15A, RPS20, RPL14, RPL26, RPS27, RPL15, RPL6, RPL11, RPS3A, EIF4G1, TCEA2, RPS27A, RPL38, RPL34, RPL24, CDC5L, RPS11, RPL27, SRSF7, RPL13, RPL27A, RPS10","Ribosome (48), Spliceosome (8), RNA transport (6), mRNA surveillance pathway (4), RNA degradation (1), Oocyte meiosis (1)"
"4604",1977,"EIF4E","HighConf","Yes","RNA transport","NUP155, NUP188, EIF4EBP3, EIF3K, RPS20, RPS26, RPS27A, RPL30, CNOT1, RPS4X, RPL17, RPL7, EIF4G2, RPL23A, MAX, RPS28, RPL14, RPL15, EIF3I, RPL9, NCBP1, RPS24, RPL26, RPS6KB1, RPS11, RPL8, RPL34, RPL24, NUP107, RPS27, RPL18A, EIF1, RPL27A, NUP153, RPS29, RPLP0, EIF3D, RPL13, RPL38, RPL13A, EIF1AX, RPL3, RPL37A, NCBP2, MAPK11, MLST8, RPS19, EIF3A, RPL6, EIF4A3, RPL18, RPL11, RPS3A, RPL21, RPLP2, NUP62, RPS10, RPL19, RPS13, RPS15A, RPL27, RPS14, NUP93, RPTOR, EIF4G1, RPL36, RPLP1, RPL37, EIF2S3, RPS23, RPL32, RPS5, RPL29","Ribosome (48), RNA transport (18), mRNA surveillance pathway (3), Spliceosome (3), RNA degradation (1), Progesterone-mediated oocyte maturation (1)"
"4610",8637,"EIF4EBP3","MedConf","Yes","RNA transport","BAP1, EIF4G1, EIF4E, EIF4G2","RNA transport (3)"
"4612",1981,"EIF4G1","HighConf","Yes","RNA transport","HNRNPD, SRSF6, CNOT1, EIF4A3, RPS6KB1, EIF3D, EIF4G2, EIF4E, UPF1, EIF4EBP3, PSMC1, RPL18A, RPL19, RPS20, RPL26, PSMD7, RPS23, NCBP2, PSMA6, RPS15A, PSMA4, RPS3A, RPS4X, SCAF4, RPLP0, RPL8, RPL6, RPL27, EIF3A, RPL36, RPS11, RPL9, RPS27A, RPS19, EIF3K, HSPA8, RPL3, RPL14, RPL13A, RPL30, RPL24, PSMD12, RPL17, RPS5, RPS24, RPL15, EIF1AX, PSMB5, RPL13, EIF2S3, PSMD1, RPL37, RPLP1, RPS27, EIF1, RPL23A, RPL29, RPL38, RPL34, RPL7, RPL32, PSMB4, RPS28, EIF3I, NCBP1, RPS26, RPS29, PSMD14, PSMB7, RPS14, RPS13, RPS10, RPL18, MAX, RPL27A, RPL21, RPLP2, RPL11, PPP2CA, RPL37A","Ribosome (48), RNA transport (13), Proteasome (10), mRNA surveillance pathway (5), Spliceosome (5), Oocyte meiosis (1), RNA degradation (1)"
"4613",1982,"EIF4G2","HighConf","Yes","RNA transport","EIF4E, EIF4EBP3, EIF4G1, EIF2S3, EIF3A, EIF1, EIF4A3","RNA transport (7), mRNA surveillance pathway (1), Spliceosome (1)"
"4621",3692,"EIF6","HighConf","Yes","Ribosome biogenesis in eukaryotes","RPL6, RPL17, FBL, RPL37A, RPL36, RPL13, RPL37, RPL3, RPL34, NOP58, PES1, GTPBP4, NIP7, GNL2, NMD3, NLE1, RRP1, PAK1IP1, RSL24D1, RPL18A, RPL14, RPL30, RPS5, RPL7, RPS4X, RPL9, RPS24, RPS15A, RPL23A","Ribosome (24), Ribosome biogenesis in eukaryotes (5), RNA transport (1)"
"4658",55250,"ELP2","HighConf","Yes",NA,"NUFIP1, TCEA2, WDR61, CDK9","RNA degradation (1)"
"4708",2023,"ENO1","HighConf","Yes","RNA degradation, Biosynthesis of amino acids, Carbon metabolism","MAX, GAPDH","Carbon metabolism (1), Biosynthesis of amino acids (1)"
"4710",2027,"ENO3","HighConf","Yes","RNA degradation, Biosynthesis of amino acids, Carbon metabolism","ALDOA, PGAM1, GPI","Carbon metabolism (3), Biosynthesis of amino acids (2)"
"4756",1969,"EPHA2","HighConf","Yes",NA,"RAC1, VAV3","Non-alcoholic fatty liver disease (NAFLD) (1)"
"4802",2068,"ERCC2","HighConf","Yes","Nucleotide excision repair","GTF2A1, FAM96B, MBD3, GTF2H2, NUBP2, RTEL1, TTF1, PHKG2, ABCB7, POLR2D, PRKAG2, RPA3, CDK9, TAF1B, SSRP1, RPA1, POLR2F, POLR2I, TAF5, POLR2L, DDB1, NCBP2, XAB2, CTDP1, CIAO1, NCBP1, POLR1B, XPA","Nucleotide excision repair (5), Purine metabolism (5), RNA polymerase (5), Pyrimidine metabolism (5), Spliceosome (3), Fanconi anemia pathway (2), Mismatch repair (2), DNA replication (2), mRNA surveillance pathway (2), RNA transport (2), Ubiquitin mediated proteolysis (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
"4816",2079,"ERH","HighConf","Yes",NA,"CAD","Pyrimidine metabolism (1)"
"4846",9700,"ESPL1","HighConf","Yes","Cell cycle, Oocyte meiosis","CDCA8, ANAPC5, CENPI, RANGAP1, NDC80, STAG1, PSMA6, PSMB7, MAD2L1, INCENP, PSMB4, SPATA5, PLK1, PSMD14, PTTG1, PSMD12, PSMC1, NUP107, SPC24, PSMB5, PSMA4, CENPN, CDC20, PSMD1, AURKB, SMC3, BUB3, PSMD7, BIRC5, ANAPC2, RPS27, CDC23, VCP, CDC16, XPO1, RPS27A","Cell cycle (11), Proteasome (10), Oocyte meiosis (9), Progesterone-mediated oocyte maturation (6), Ubiquitin mediated proteolysis (5), Ribosome (4), RNA transport (3), Ribosome biogenesis in eukaryotes (2)"
"4871",2115,"ETV1","HighConf","Yes",NA,"MAPK11","Progesterone-mediated oocyte maturation (1)"
"4913",5394,"EXOSC10","HighConf","Yes","RNA degradation","EXOSC3, EXOSC5, EXOSC6, EXOSC7, EXOSC8, KPNB1, UPF1, METTL1, BCL2L2-PABPN1, SCAF4","RNA degradation (5), mRNA surveillance pathway (2), RNA transport (2)"
"4915",51010,"EXOSC3","HighConf","Yes","RNA degradation","EXOSC5, EXOSC6, EXOSC7, EXOSC8, XRN1, DCPS, EXOSC10","RNA degradation (7), Ribosome biogenesis in eukaryotes (1)"
"4917",56915,"EXOSC5","MedConf","Yes","RNA degradation","EXOSC6, EXOSC7, EXOSC8, XRN1, DCPS, EXOSC10, EXOSC3","RNA degradation (7), Ribosome biogenesis in eukaryotes (1)"
"4918",118460,"EXOSC6","HighConf","Yes","RNA degradation","EXOSC7, EXOSC8, XRN1, DCPS, EXOSC5, EXOSC3, NDUFA13, EXOSC10","RNA degradation (7), Oxidative phosphorylation (1), Ribosome biogenesis in eukaryotes (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
"4919",23016,"EXOSC7","HighConf","Yes","RNA degradation","EXOSC8, XRN1, DCPS, EXOSC10, TTC37, EXOSC3, EXOSC5, EXOSC6","RNA degradation (8), Ribosome biogenesis in eukaryotes (1)"
"4920",11340,"EXOSC8","HighConf","Yes","RNA degradation","NIP7, XRN1, DCPS, EXOSC7, EXOSC10, EXOSC3, EXOSC6, EXOSC5","RNA degradation (7), Ribosome biogenesis in eukaryotes (1)"
"5205",51647,"FAM96B","HighConf","Yes",NA,"NUBP2, RTEL1, ABCB7, ERCC2, CIAO1","Nucleotide excision repair (1)"
"5218",2178,"FANCE","HighConf","Yes","Fanconi anemia pathway","UBE2T, RFC4, RPS27A, FANCM, FANCG, RPA1, RAD9A, RFC5","Fanconi anemia pathway (4), Mismatch repair (3), Nucleotide excision repair (3), DNA replication (3), Ribosome (1)"
"5220",2189,"FANCG","HighConf","Yes","Fanconi anemia pathway","RAD9A, FANCE, UBE2T, FANCM, RFC4, RPS27A, RFC5, RPA1","Fanconi anemia pathway (4), Mismatch repair (3), Nucleotide excision repair (3), DNA replication (3), Ribosome (1)"
"5223",57697,"FANCM","MedConf","Yes","Fanconi anemia pathway","RPA1, ATAD5, PCNA, RPS27A, POLA1, REV3L, FANCG, SMC6, UBE2A, FANCE, SMC5, UBE2T, XPA, APEX2","Fanconi anemia pathway (5), Nucleotide excision repair (3), DNA replication (3), Base excision repair (2), Mismatch repair (2), Ubiquitin mediated proteolysis (1), Purine metabolism (1), Pyrimidine metabolism (1), Ribosome (1), Cell cycle (1)"
"5231",2193,"FARSA","HighConf","Yes","Aminoacyl-tRNA biosynthesis","FARSB","Aminoacyl-tRNA biosynthesis (1)"
"5232",10056,"FARSB","HighConf","Yes","Aminoacyl-tRNA biosynthesis","AARS, FARSA","Aminoacyl-tRNA biosynthesis (2)"
"5249",2091,"FBL","HighConf","Yes","Ribosome biogenesis in eukaryotes","RPL15, NOC4L, PWP2, WDR75, DHX15, SMN1, UTP15, PDCD11, NOP14, DCAF13, FTSJ3, HEATR1, NOP58, PES1, CEBPZ, TAF9, IMP4, RPL7, RPS4X, RPL17, RPS15A, RPS11, RPS14, EIF6, RPL11, RPS13, RPS5, RPL18A","Ribosome (18), Ribosome biogenesis in eukaryotes (7), RNA transport (1), Spliceosome (1)"
"5268",54620,"FBXL19","MedConf","Yes",NA,"CUL1, FBXO9","Ubiquitin mediated proteolysis (1), Oocyte meiosis (1), Cell cycle (1)"
"5314",26268,"FBXO9","MedConf","Yes",NA,"FBXL19, CUL1","Ubiquitin mediated proteolysis (1), Oocyte meiosis (1), Cell cycle (1)"
"5355",2224,"FDPS","HighConf","Yes","Terpenoid backbone biosynthesis","DHDDS, PDSS2, PDSS1, MVD, NFYC","Terpenoid backbone biosynthesis (4)"
"5642",117246,"FTSJ3","HighConf","Yes",NA,"NOP58, PES1, GTPBP4, NIP7, UTP14A, DDX10, DDX18, FBL","Ribosome biogenesis in eukaryotes (4)"
"5689",51343,"FZR1","MedConf","Yes","Cell cycle, Ubiquitin mediated proteolysis, Progesterone-mediated oocyte maturation","MCM4, PLK1, PTTG1, CDC16, ANAPC2, AURKB, ANAPC5, CCNA2, PSMC1, PSMD7, PSMB7, PSMA4, PSMD14, PSMB5, RPS27A, PSMD12, PSMB4, MAD2L1, CDC20, PSMA6, PSMD1, CUL1, CDC23","Cell cycle (11), Proteasome (10), Oocyte meiosis (9), Progesterone-mediated oocyte maturation (7), Ubiquitin mediated proteolysis (6), Ribosome (1), DNA replication (1)"
"5708",2551,"GABPA","HighConf","Yes",NA,"KEAP1","Ubiquitin mediated proteolysis (1)"
"5783",2597,"GAPDH","HighConf","Yes","Biosynthesis of amino acids, Carbon metabolism","ALDOA, PGAM1, GPI, SIRT1, ENO1, RPL13A, MAX","Carbon metabolism (4), Biosynthesis of amino acids (3), Ribosome (1), RNA degradation (1)"
"5788",2617,"GARS","HighConf","Yes","Aminoacyl-tRNA biosynthesis","QARS, DARS, NARS, AARS","Aminoacyl-tRNA biosynthesis (4)"
"5808",2628,"GATM","HighConf","Yes",NA,"SHMT2, CAD","Glyoxylate and dicarboxylate metabolism (1), Carbon metabolism (1), One carbon pool by folate (1), Biosynthesis of amino acids (1), Pyrimidine metabolism (1)"
"5877",25929,"GEMIN5","HighConf","Yes","RNA transport","NUP188, PHAX, NCBP1, NUP155, NUP153, DDX20, NCBP2, NUP107, PRMT5, SMN1, SNRPD1, NUP62, SNRPG, SNRPD3, SNRPF, WDR77, NUP93, SNUPN","RNA transport (13), Spliceosome (6), mRNA surveillance pathway (2)"
"5891",2673,"GFPT1","HighConf","Yes",NA,"GPI, CAD","Pyrimidine metabolism (1), Carbon metabolism (1)"
"5927",26058,"GIGYF2","HighConf","Yes",NA,"U2AF2, SF1, SMN1","RNA transport (1), Spliceosome (1)"
"5940",51659,"GINS2","HighConf","Yes",NA,"POLE2, CDC45, MCM4, GINS3, SSU72","Cell cycle (2), DNA replication (2), mRNA surveillance pathway (1), Base excision repair (1), Purine metabolism (1), Nucleotide excision repair (1), Pyrimidine metabolism (1)"
"5941",64785,"GINS3","HighConf","Yes",NA,"CDC45, GINS2, POLE2, MCM4","Cell cycle (2), DNA replication (2), Base excision repair (1), Purine metabolism (1), Nucleotide excision repair (1), Pyrimidine metabolism (1)"
"6052",2771,"GNAI2","HighConf","Yes","Progesterone-mediated oocyte maturation",NA,NA
"6082",29889,"GNL2","MedConf","Yes","Ribosome biogenesis in eukaryotes","NLE1, RSL24D1, MDN1, TEX10, GTPBP4, ZNF593, EIF6, RPL3, PES1, RPL38","Ribosome (6), Ribosome biogenesis in eukaryotes (3)"
"6167",2821,"GPI","HighConf","Yes","Carbon metabolism","ENO3, ALDOA, GFPT1, GAPDH, PFKP, PGAM1","Carbon metabolism (5), Biosynthesis of amino acids (5), RNA degradation (2)"
"6385",2957,"GTF2A1","HighConf","Yes",NA,"RARA, GTF3A, POLR2F, ACTB, POLR2L, ERCC2, POLR2I, TAF5, HMGB1, CNOT1, POLR2D, HSPA9","Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), RNA degradation (2), Nucleotide excision repair (1), Base excision repair (1)"
"6394",2966,"GTF2H2","HighConf","Yes","Nucleotide excision repair","PHKG2, CDK9, PRKAG2, ERCC2","Nucleotide excision repair (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
"6403",2971,"GTF3A","HighConf","Yes",NA,"POLR2L, HMGB1, POLR2F, GTF3C5, BDP1, POLR3H, POLR3K, GTF2A1, ACTB, POLR3A, GTF3C2, RARA","Purine metabolism (5), RNA polymerase (5), Pyrimidine metabolism (5), Base excision repair (1)"
"6405",2976,"GTF3C2","MedConf","Yes",NA,"GTF3A, POLR2L, POLR3K, BDP1, POLR3H, POLR3A, GTF3C5, POLR2F","Purine metabolism (5), RNA polymerase (5), Pyrimidine metabolism (5)"
"6408",9328,"GTF3C5","HighConf","Yes",NA,"GTF3C2, GTF3A, BDP1, POLR3A, POLR2F, POLR3H, POLR3K, POLR2L","Purine metabolism (5), RNA polymerase (5), Pyrimidine metabolism (5)"
"6414",23560,"GTPBP4","HighConf","Yes","Ribosome biogenesis in eukaryotes","BRIX1, NIP7, ZNF593, TEX10, GNL2, NLE1, DDX56, RRP1, RSL24D1, DDX10, MDN1, DDX18, NOP58, RPL23A, RPL27A, RPL30, CEBPZ, RPL38, FTSJ3, EIF6, PES1, RPL3","Ribosome (10), Ribosome biogenesis in eukaryotes (4)"
"6432",2987,"GUK1","HighConf","Yes","Purine metabolism",NA,NA
"6492",3035,"HARS","MedConf","Yes","Aminoacyl-tRNA biosynthesis",NA,NA
"6524",3054,"HCFC1","HighConf","Yes",NA,"WDR82, ACTB, POU2F1, TAF9, TEX10, SIRT1, PPP1CA, SIN3A, RUVBL1, BAP1, MAX","mRNA surveillance pathway (2), Oocyte meiosis (1)"
"6557",55127,"HEATR1","HighConf","Yes","Ribosome biogenesis in eukaryotes","NOP58, IMP4, MYBBP1A, WDR75, UTP15, FBL, PWP2, NOC4L, NOP14, DCAF13, WDR43","Ribosome biogenesis in eukaryotes (7)"
"6616",9146,"HGS","HighConf","Yes",NA,"RPS27A, ACTN4","Ribosome (1)"
"6755",3145,"HMBS","HighConf","Yes","Porphyrin and chlorophyll metabolism",NA,NA
"6762",3146,"HMGB1","HighConf","Yes","Base excision repair","GTF2A1, GTF3A, SSRP1, ACTB",NA
"6792",3178,"HNRNPA1","MedConf","Yes","Spliceosome","SRSF2, SRSF6, SRSF7, YBX1, PHF5A, SRSF1, SUGP1, SRSF3, U2AF2, CCAR1, TRA2B, EIF4A3, DHX38, NUDT21, PCF11, SNRNP200, NCBP1, SF3B1, TXNL4A, HNRNPK, CSTF3, SNRNP70, SNRPG, SF3B5, PRPF8, SNRPA1, POLR2F, POLR2I, POLR2D, POLR2L, SNRPD1, SNRPD3, SF3A2, SNRPF, NCBP2, HNRNPD, PRPF4","Spliceosome (26), mRNA surveillance pathway (6), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), RNA transport (3)"
"6797",3183,"HNRNPC","HighConf","Yes","Spliceosome",NA,NA
