"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"114","CCS",644,"Novel","9973",-1.575,"Amyotrophic lateral sclerosis (ALS)","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"115","CD14",356,"MAPK signaling pathway","929",-2.638,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Toll-like receptor signaling pathway ; Amoebiasis ; Phagosome ; Hematopoietic cell lineage ; Pathogenic Escherichia coli infection","TLR2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"116","CD27",344,"Cytokine-cytokine receptor interaction","939",-0.131,NA,"CD70, TRAF2",2,NA,0,"CD70",1,"TRAF2",1,NA,0,NA,0,NA,0,0
"117","CD28",329,"Novel","940",-1.227,"Rheumatoid arthritis ; Cell adhesion molecules (CAMs) ; T cell receptor signaling pathway","PIK3R2, GRB2, VAV2",3,"VAV2, PIK3R2",2,NA,0,"GRB2",1,"VAV2, PIK3R2",2,NA,0,NA,0,2
"118","CD2BP2",467,"Novel","10421",-1.061,NA,"PPP1CA, PRPF8",2,"PPP1CA",1,NA,0,NA,0,"PPP1CA",1,NA,0,NA,0,1
"119","CD40",251,"Cytokine-cytokine receptor interaction","958",1.718,NA,"MAP2K4, CD40LG, MAP2K7, MAP3K7, TRAF2, IKBKB, MAP3K1, TRAF6, CHUK",9,NA,0,"CD40LG",1,"TRAF6, TRAF2, MAP3K7, MAP2K4, MAP2K7, MAP3K1, IKBKB, CHUK",8,NA,0,NA,0,"MAP3K7, IKBKB",2,2
"120","CD40LG",813,"Cytokine-cytokine receptor interaction","959",-0.69,NA,"CD40",1,NA,0,"CD40",1,NA,0,NA,0,NA,0,NA,0,0
"121","CD70",635,"Cytokine-cytokine receptor interaction","970",1.832,NA,"CD27",1,NA,0,"CD27",1,NA,0,NA,0,NA,0,NA,0,0
"122","CDC20B",650,"Novel","166979",-1.899,NA,"BUB1B",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"123","CDC25B",291,"MAPK signaling pathway","994",-1.728,"MAPK signaling pathway ; Cell cycle ; Progesterone-mediated oocyte maturation","BRSK2, UBC, MAPK14, YWHAG, YWHAH, SFN",6,NA,0,NA,0,"MAPK14",1,NA,0,NA,0,NA,0,0
"124","CDC25C",292,"Novel","995",-3.027,"Cell cycle ; Progesterone-mediated oocyte maturation","BRSK2, YWHAH, PLK1, PCNA, MAPK14, UBC",6,NA,0,NA,0,"MAPK14",1,NA,0,NA,0,NA,0,0
"125","CDC42",184,"MAPK signaling pathway","998",-1.64,"Regulation of actin cytoskeleton ; MAPK signaling pathway ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Endocytosis ; Focal adhesion ; Tight junction ; Fc gamma R-mediated phagocytosis ; Pathways in cancer ; Shigellosis ; Bacterial invasion of epithelial cells ; GnRH signaling pathway ; Pancreatic cancer ; Epithelial cell signaling in Helicobacter pylori infection ; T cell receptor signaling pathway ; Neurotrophin signaling pathway ; Pathogenic Escherichia coli infection ; VEGF signaling pathway ; Renal cell carcinoma","PIK3CB, MAPK8, MAPK9, MAP3K11, PAK2, RAP1A, PRKCG, ARHGEF7, ARHGDIB, IQGAP2, ARHGEF6, BAIAP2, PARD6G, ARHGAP32, PAK6, CDC42EP3, PAK4, PAK7, CASP3, UBC, IQGAP1, MAP3K4, WASL, PAK1, VAV1",25,"PAK7, PAK6, IQGAP2, BAIAP2, PAK4, ARHGEF6, WASL, ARHGEF7, IQGAP1, VAV1, PIK3CB, PAK2, PAK1",13,NA,0,"RAP1A, MAPK9, MAPK8, PRKCG, PAK2, PAK1, MAP3K11, MAP3K4, CASP3",9,"PAK7, PAK6, IQGAP2, BAIAP2, PAK4, ARHGEF6, WASL, ARHGEF7, IQGAP1, VAV1, PIK3CB, PAK2, PAK1",13,NA,0,"RAP1A",1,14
"126","CDC42EP3",720,"Novel","10602",-1.875,NA,"CDC42",1,"CDC42",1,NA,0,"CDC42",1,"CDC42",1,NA,0,"CDC42",1,2
"127","CDC5L",86,"Novel","988",-1.652,"Spliceosome","PRPF8, PLRG1, SNW1, SF3B1, XAB2, SF3B2, SNRPD3, EFTUD2, SRSF1, TOP2A, DYNC1H1, BCAS2, SRRM1, CCDC12, CCDC94, SFPQ, PPP1CA, UBC, HSPA8",19,"PPP1CA",1,NA,0,"HSPA8",1,"PPP1CA",1,NA,0,NA,0,1
"128","CDH5",282,"Novel","1003",-1.293,"Leukocyte transendothelial migration ; Cell adhesion molecules (CAMs)","KDR, CTNND1, PARD6G, PARD3",4,NA,0,"KDR",1,NA,0,NA,0,NA,0,NA,0,0
"129","CDX2",436,"Novel","1045",-1.225,NA,"PSMD2, PSMA5, PSMC4",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"130","CFL1",252,"Regulation of actin cytoskeleton","1072",-2.126,"Regulation of actin cytoskeleton ; Fc gamma R-mediated phagocytosis","CFL2, SSH1, LIMK2, ACTB, UBC, ACTA2, ACTG1",7,"SSH1, LIMK2, CFL2, ACTG1, ACTB",5,NA,0,NA,0,"SSH1, LIMK2, CFL2, ACTG1, ACTB",5,NA,0,NA,0,5
"131","CFL2",511,"Regulation of actin cytoskeleton","1073",-1.655,"Regulation of actin cytoskeleton ; Fc gamma R-mediated phagocytosis","UBC, ACTG1, CFL1, ACTB",4,"CFL1, ACTG1, ACTB",3,NA,0,NA,0,"CFL1, ACTG1, ACTB",3,NA,0,NA,0,3
"132","CFLAR",195,"Novel","8837",-3.35,"Chagas disease (American trypanosomiasis) ; Apoptosis","TNFSF10, TNFRSF10A, FAS, TNFRSF10B, TP53, CASP3, RAF1, TRAF2, RIPK1, UBC",10,"RAF1",1,"TNFRSF10A, TNFRSF10B, TNFSF10, FAS",4,"TRAF2, TP53, RAF1, CASP3, FAS",5,"RAF1",1,NA,0,NA,0,1
"133","CHD4",310,"Novel","1108",-1.844,NA,"MBD3, HDAC2, UBC, MTA2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"134","CHMP2A",465,"Novel","27243",-1.819,"Endocytosis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"135","CHP1",364,"MAPK signaling pathway","11261",-0.357,NA,"SLC9A1",1,"SLC9A1",1,NA,0,NA,0,"SLC9A1",1,NA,0,NA,0,1
"136","CHP2",365,"MAPK signaling pathway","63928",1.08,NA,"SLC9A1",1,"SLC9A1",1,NA,0,NA,0,"SLC9A1",1,NA,0,NA,0,1
"137","CHRM4",734,"Regulation of actin cytoskeleton","1132",0.514,NA,"FLNC",1,NA,0,NA,0,"FLNC",1,NA,0,NA,0,NA,0,0
"138","CHUK",61,"MAPK signaling pathway","1147",-0.492,NA,"IKBKB, NFKB2, MAP3K7, NFKB1, EIF2AK2, RELA, RAC3, MAP3K3, ARRB2, MAP3K1, COPS5, AKT1, AKT2, PRKCB, CD40, MAP4K4, BCL3, TNFRSF1A, CNTN2, CARD11, NFKBIB, PPM1B, UBC, TRAF2",24,"RAC3",1,"TNFRSF1A, CD40",2,"MAP4K4, TRAF2, TNFRSF1A, MAP3K7, RELA, RAC3, PRKCB, PPM1B, NFKB2, NFKB1, MAP3K3, MAP3K1, IKBKB, ARRB2, AKT2, AKT1",16,"RAC3",1,NA,0,"TNFRSF1A, RELA, MAP3K7, MAP3K3, IKBKB",5,6
"139","CKS2",105,"Novel","1164",-1.092,NA,"CCNB2, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"140","CLCF1",336,"Cytokine-cytokine receptor interaction","23529",1.425,NA,"CNTFR",1,NA,0,"CNTFR",1,NA,0,NA,0,"CNTFR",1,NA,0,1
"141","CLINT1",636,"Novel","9685",-1.876,NA,"UBC, CLTC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"142","CLK1",588,"Novel","1195",-1.182,NA,"SRSF1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"143","CLTA",569,"Novel","1211",-1.61,"Endocytosis ; Bacterial invasion of epithelial cells","CLTC, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"144","CLTC",305,"Novel","1213",-1.058,"Endocytosis ; Bacterial invasion of epithelial cells","SNX9, CLTA, CLINT1, EPN1, IKBKB, ARRB2, UBC, MAP3K7, WASL, ARRB1",10,"WASL",1,NA,0,"MAP3K7, IKBKB, ARRB2, ARRB1",4,"WASL",1,NA,0,"MAP3K7, IKBKB",2,3
"145","CNTF",319,"Cytokine-cytokine receptor interaction","1270",0.226,NA,"IL6R, CNTFR, LIFR",3,NA,0,"LIFR, IL6R, CNTFR",3,NA,0,NA,0,"CNTFR",1,NA,0,1
"146","CNTFR",617,"Cytokine-cytokine receptor interaction","1271",-1.019,"Cytokine-cytokine receptor interaction ; Jak-STAT signaling pathway","CLCF1, CNTF, LIFR",3,NA,0,"CLCF1, LIFR, CNTF",3,NA,0,NA,0,NA,0,NA,0,0
"147","CNTN2",603,"Novel","6900",-2.347,"Cell adhesion molecules (CAMs)","KAT2B, IKBKB, CHUK, UBC",4,NA,0,NA,0,"IKBKB, CHUK",2,NA,0,NA,0,"IKBKB",1,1
"148","COL1A2",695,"Novel","1278",-4.07,"Focal adhesion ; Amoebiasis ; ECM-receptor interaction","ITGA2",1,"ITGA2",1,NA,0,NA,0,"ITGA2",1,NA,0,NA,0,1
"149","COPS2",298,"Novel","9318",-1.959,NA,"SIN3B, SIN3A, COPS5, COPS6, UBC, PSMC1, PSMA6, JUN, PSMC5, TP53",10,NA,0,NA,0,"TP53, JUN",2,NA,0,NA,0,"JUN",1,1
"150","COPS5",170,"Novel","10987",-1.853,NA,"SMAD4, TOP2A, COPS2, UBC, JUN, CHUK, COPS6, PSMA6, TP53, PSMD12, IKBKB",11,NA,0,NA,0,"TP53, JUN, IKBKB, CHUK",4,NA,0,NA,0,"JUN, IKBKB",2,2
"151","COPS6",112,"Novel","10980",-1.741,NA,"COPS5, RAE1, COPS2, KLHL8, UBC",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"152","CREB1",507,"Novel","1385",-2.462,"Vasopressin-regulated water reabsorption ; Osteoclast differentiation ; Prostate cancer","MAPK14, RPS6KA1, TP53, UBC, HDAC2, RPS6KA4",6,NA,0,NA,0,"RPS6KA4, TP53, RPS6KA1, MAPK14",4,NA,0,NA,0,NA,0,0
"153","CRK",41,"MAPK signaling pathway","1398",0.909,NA,"EGFR, BCAR1, RET, PXN, MAPK8, FGFR1, PTK2, KDR, KIT, SOS1, PDGFRA, FLT1, ASAP1, MAP4K1, DOCK1, ARHGAP32, GRB2",17,"BCAR1, SOS1, PXN, PTK2, PDGFRA, FGFR1, EGFR, DOCK1",8,"PDGFRA, KIT, KDR, FLT1, EGFR",5,"MAP4K1, SOS1, MAPK8, PDGFRA, GRB2, FGFR1, EGFR",7,"BCAR1, SOS1, PXN, PTK2, PDGFRA, FGFR1, EGFR, DOCK1",8,NA,0,"PDGFRA, EGFR",2,10
"154","CRKL",42,"MAPK signaling pathway","1399",0.428,NA,"EGFR, MAPK1, BCAR1, GAB2, PXN, PDGFRB, SOS1, PDGFRA, EPOR, PIK3R2, MAP4K1, UBC",12,"BCAR1, SOS1, PXN, MAPK1, PIK3R2, PDGFRB, PDGFRA, EGFR",8,"PDGFRB, PDGFRA, EPOR, EGFR",4,"MAP4K1, SOS1, MAPK1, PDGFRB, PDGFRA, EGFR",6,"BCAR1, SOS1, PXN, MAPK1, PIK3R2, PDGFRB, PDGFRA, EGFR",8,NA,0,"PDGFRB, PDGFRA, EGFR",3,11
"155","CRLF2",390,"Cytokine-cytokine receptor interaction","64109",0.513,NA,"TSLP, IL7R",2,NA,0,"TSLP, IL7R",2,NA,0,NA,0,NA,0,NA,0,0
"156","CSF1",670,"Cytokine-cytokine receptor interaction","1435",-0.861,NA,"CSF1R",1,NA,0,"CSF1R",1,NA,0,NA,0,"CSF1R",1,NA,0,1
"157","CSF1R",366,"Cytokine-cytokine receptor interaction","1436",-4.202,"Cytokine-cytokine receptor interaction ; Endocytosis ; Osteoclast differentiation ; Pathways in cancer ; Hematopoietic cell lineage","CSF1, UBC, GRB2, RPS27A, SOS1",5,"SOS1",1,"CSF1",1,"SOS1, GRB2",2,"SOS1",1,NA,0,NA,0,1
"158","CSF2",830,"Cytokine-cytokine receptor interaction","1437",-1.26,"Cytokine-cytokine receptor interaction ; Amoebiasis ; Rheumatoid arthritis ; Hematopoietic cell lineage ; Jak-STAT signaling pathway ; T cell receptor signaling pathway ; Fc epsilon RI signaling pathway ; Natural killer cell mediated cytotoxicity","CSF2RA, CSF2RB",2,NA,0,"CSF2RB, CSF2RA",2,NA,0,NA,0,NA,0,NA,0,0
"159","CSF2RA",434,"Cytokine-cytokine receptor interaction","1438",0.153,NA,"CSF2, KIT, IKBKB, CSF2RB",4,NA,0,"KIT, CSF2RB, CSF2",3,"IKBKB",1,NA,0,"CSF2",1,"IKBKB",1,2
"160","CSF2RB",311,"Cytokine-cytokine receptor interaction","1439",-0.611,NA,"CSF2RA, IL5, IL3, CSF2, UBC, IL5RA",6,NA,0,"IL5RA, IL5, IL3, CSF2RA, CSF2",5,NA,0,NA,0,"IL3, CSF2",2,NA,0,2
"161","CSF3",814,"Cytokine-cytokine receptor interaction","1440",0.174,NA,"CSF3R",1,NA,0,"CSF3R",1,NA,0,NA,0,NA,0,NA,0,0
"162","CSF3R",429,"Cytokine-cytokine receptor interaction","1441",0.664,NA,"CSF3, UBC, GRB2",3,NA,0,"CSF3",1,"GRB2",1,NA,0,NA,0,NA,0,0
"163","CSK",470,"Regulation of actin cytoskeleton","1445",0.324,NA,"PXN, ARRB1, JUN, UBC",4,"PXN",1,NA,0,"JUN, ARRB1",2,"PXN",1,NA,0,"JUN",1,2
"164","CSNK2A2",172,"Novel","1459",-3.103,"Tight junction","TOP2A, MAF1, RRP1, HADHA, FGF2, UBC",6,"FGF2",1,NA,0,"FGF2",1,"FGF2",1,NA,0,NA,0,1
"165","CTNND1",595,"Novel","1500",-2.577,"Leukocyte transendothelial migration","CDH5, UBC, EGFR",3,"EGFR",1,"EGFR",1,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"166","CX3CL1",798,"Cytokine-cytokine receptor interaction","6376",-0.19,NA,"CX3CR1",1,NA,0,"CX3CR1",1,NA,0,NA,0,"CX3CR1",1,NA,0,1
"167","CX3CR1",422,"Cytokine-cytokine receptor interaction","1524",-1.288,"Cytokine-cytokine receptor interaction ; Chemokine signaling pathway","CX3CL1",1,NA,0,"CX3CL1",1,NA,0,NA,0,NA,0,NA,0,0
"168","CXCL1",379,"Cytokine-cytokine receptor interaction","2919",1.085,NA,"CXCR2, CXCR1",2,NA,0,"CXCR2, CXCR1",2,NA,0,NA,0,NA,0,NA,0,0
"169","CXCL10",807,"Cytokine-cytokine receptor interaction","3627",-0.482,NA,"CXCR3",1,NA,0,"CXCR3",1,NA,0,NA,0,"CXCR3",1,NA,0,1
"170","CXCL11",806,"Cytokine-cytokine receptor interaction","6373",-1.328,"Cytokine-cytokine receptor interaction ; Toll-like receptor signaling pathway ; Chemokine signaling pathway","CXCR3",1,NA,0,"CXCR3",1,NA,0,NA,0,"CXCR3",1,NA,0,1
"171","CXCL12",747,"Cytokine-cytokine receptor interaction","6387",1.358,NA,"CXCR4, CCR4",2,NA,0,"CXCR4, CCR4",2,NA,0,NA,0,"CXCR4",1,NA,0,1
"172","CXCL13",680,"Cytokine-cytokine receptor interaction","10563",-1.437,"Cytokine-cytokine receptor interaction ; Chemokine signaling pathway","CXCR5",1,NA,0,"CXCR5",1,NA,0,NA,0,"CXCR5",1,NA,0,1
"173","CXCL2",727,"Cytokine-cytokine receptor interaction","2920",-0.942,NA,"CXCR2",1,NA,0,"CXCR2",1,NA,0,NA,0,NA,0,NA,0,0
"174","CXCL5",377,"Cytokine-cytokine receptor interaction","6374",0.542,NA,"CXCR2, CXCR1",2,NA,0,"CXCR2, CXCR1",2,NA,0,NA,0,NA,0,NA,0,0
"175","CXCL8",376,"Novel","3576",-1.186,NA,"CXCR2, CXCR1, RELA",3,NA,0,"CXCR2, CXCR1",2,"RELA",1,NA,0,NA,0,"RELA",1,1
"176","CXCL9",808,"Cytokine-cytokine receptor interaction","4283",-1.127,NA,"CXCR3",1,NA,0,"CXCR3",1,NA,0,NA,0,"CXCR3",1,NA,0,1
"177","CXCR1",693,"Cytokine-cytokine receptor interaction","3577",1.705,NA,"CXCL8, PPBP, CXCL5, CXCL1",4,NA,0,"CXCL5, PPBP, CXCL1",3,NA,0,NA,0,NA,0,NA,0,0
"178","CXCR2",397,"Cytokine-cytokine receptor interaction","3579",-0.244,NA,"CXCL2, CXCL8, CXCL1, PPBP, CXCL5",5,NA,0,"CXCL5, PPBP, CXCL2, CXCL1",4,NA,0,NA,0,NA,0,NA,0,0
"179","CXCR3",425,"Cytokine-cytokine receptor interaction","2833",-1.259,"Cytokine-cytokine receptor interaction ; Chemokine signaling pathway","CXCL11, CXCL10, CXCL9",3,NA,0,"CXCL11, CXCL9, CXCL10",3,NA,0,NA,0,"CXCL11",1,NA,0,1
"180","CXCR4",341,"Cytokine-cytokine receptor interaction","7852",-3.12,"Cytokine-cytokine receptor interaction ; Leukocyte transendothelial migration ; Chemokine signaling pathway ; Endocytosis","CCR5, TLR2, GNA13, CXCL12, UBC",5,"GNA13",1,"CXCL12, CCR5",2,NA,0,"GNA13",1,NA,0,NA,0,1
"181","CXCR5",370,"Cytokine-cytokine receptor interaction","643",-1,"Cytokine-cytokine receptor interaction ; Chemokine signaling pathway","CXCL13",1,NA,0,"CXCL13",1,NA,0,NA,0,"CXCL13",1,NA,0,1
"182","CYLD",558,"Novel","1540",-3.83,"RIG-I-like receptor signaling pathway ; Osteoclast differentiation","RIPK1, TRAF6, UBC, TUBA1A, TRAF2",5,NA,0,NA,0,"TRAF6, TRAF2",2,NA,0,NA,0,NA,0,0
"183","DAD1",220,"Novel","1603",-2.577,NA,"SEC61A1, PCNA, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"184","DCTN4",574,"Novel","51164",-1.088,"Vasopressin-regulated water reabsorption","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"185","DDIT3",459,"MAPK signaling pathway","1649",1.574,NA,"FOS, ATF4, ATF3, UBC, JUN",5,NA,0,NA,0,"JUN, FOS, ATF4",3,NA,0,NA,0,"JUN",1,1
"186","DDX3X",506,"Novel","1654",-1.915,"RIG-I-like receptor signaling pathway","UBC, EIF3B, PRPF8, EIF2S1, EIF4G1",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"187","DIAPH3",776,"Regulation of actin cytoskeleton","81624",0.204,NA,"UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"188","DNM1",641,"Novel","1759",-1.223,"Endocytosis ; Fc gamma R-mediated phagocytosis ; Bacterial invasion of epithelial cells","UBC, GRB2, SNX9",3,NA,0,NA,0,"GRB2",1,NA,0,NA,0,NA,0,0
"189","DNM1L",482,"Novel","10059",-2.699,"Endocytosis ; Fc gamma R-mediated phagocytosis ; Bacterial invasion of epithelial cells","BCL2L1, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"190","DNTT",794,"Novel","1791",-1.264,"Hematopoietic cell lineage","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"191","DNTTIP1",817,"Novel","116092",-1.056,NA,"HDAC2",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"192","DOCK1",679,"Regulation of actin cytoskeleton","1793",0.373,NA,"GRB2, CRK, RAC1, UBC",4,"RAC1, CRK",2,NA,0,"RAC1, GRB2, CRK",3,"RAC1, CRK",2,NA,0,NA,0,2
"193","DSG2",435,"Novel","1829",-3.103,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"194","DUSP1",128,"MAPK signaling pathway","1843",-0.183,NA,"MAPK3, MAPK9, MAPK12, UBC, MAPK14, MAPK1",6,"MAPK3, MAPK1",2,NA,0,"MAPK12, MAPK9, MAPK3, MAPK1, MAPK14",5,"MAPK3, MAPK1",2,NA,0,NA,0,2
"195","DUSP10",261,"MAPK signaling pathway","11221",-1.428,"MAPK signaling pathway","MAPK9, MAPK14, FOS, MAPK8, MAP2K7",5,NA,0,NA,0,"MAP2K7, MAPK9, MAPK8, FOS, MAPK14",5,NA,0,NA,0,NA,0,0
"196","DUSP2",449,"MAPK signaling pathway","1844",0.886,NA,"UBC, MAPK1",2,"MAPK1",1,NA,0,"MAPK1",1,"MAPK1",1,NA,0,NA,0,1
"197","DUSP22",805,"MAPK signaling pathway","56940",-0.44,NA,"MAPK8",1,NA,0,NA,0,"MAPK8",1,NA,0,NA,0,NA,0,0
"198","DUSP3",450,"MAPK signaling pathway","1845",0.692,NA,"MAPK3, MAPK1, UBC",3,"MAPK3, MAPK1",2,NA,0,"MAPK3, MAPK1",2,"MAPK3, MAPK1",2,NA,0,NA,0,2
"199","DUSP4",230,"MAPK signaling pathway","1846",0.837,NA,"MAPK8, MAPK9, MAPK1, MAPK3, UBC, MAPK14",6,"MAPK3, MAPK1",2,NA,0,"MAPK9, MAPK8, MAPK3, MAPK1, MAPK14",5,"MAPK3, MAPK1",2,NA,0,NA,0,2
"200","DUSP5",790,"MAPK signaling pathway","1847",-2.2,"MAPK signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"201","DUSP6",451,"MAPK signaling pathway","1848",-2.668,"MAPK signaling pathway","MAPK1, MAPK3",2,"MAPK3, MAPK1",2,NA,0,"MAPK3, MAPK1",2,"MAPK3, MAPK1",2,NA,0,NA,0,2
"202","DYNC1H1",318,"Novel","1778",-1.392,"Phagosome ; Vasopressin-regulated water reabsorption","DYNLT3, UBC, SAP30BP, YARS, FLNC, CDC5L",6,NA,0,NA,0,"FLNC",1,NA,0,NA,0,NA,0,0
"203","DYNC1I1",360,"Novel","1780",-1.009,"Phagosome ; Vasopressin-regulated water reabsorption","DYNLL1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"204","DYNC1I2",703,"Novel","1781",-1.418,"Phagosome ; Vasopressin-regulated water reabsorption","DYNLT3, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"205","DYNLL1",663,"Novel","8655",-1.107,"Vasopressin-regulated water reabsorption","DYNC1I1, TRAF3IP3, GNB2L1, UBC, PAK1",5,"PAK1",1,NA,0,"PAK1",1,"PAK1",1,NA,0,NA,0,1
"206","DYNLT3",385,"Novel","6990",-1.513,NA,"DYNC1I2, DYNC1H1",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"207","E2F3",190,"Novel","1871",-1.712,"Pathways in cancer ; Pancreatic cancer ; Prostate cancer ; Cell cycle ; Chronic myeloid leukemia ; Melanoma","ACACB, MYBL2, CCNE1, MSH2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"208","EDA",413,"Cytokine-cytokine receptor interaction","1896",-1.235,"Cytokine-cytokine receptor interaction","EDAR",1,NA,0,"EDAR",1,NA,0,NA,0,"EDAR",1,NA,0,1
"209","EDAR",748,"Cytokine-cytokine receptor interaction","10913",-1.074,"Cytokine-cytokine receptor interaction","EDA",1,NA,0,"EDA",1,NA,0,NA,0,"EDA",1,NA,0,1
"210","EEF2K",486,"Novel","29904",-1.868,NA,"UBC, RPS6KA1, RAE1",3,NA,0,NA,0,"RPS6KA1",1,NA,0,NA,0,NA,0,0
"211","EFTUD2",171,"Novel","9343",-1.461,"Spliceosome","BCAS2, HSPB1, IK, RPL19, SF3B1, SNRPD3, UBC, SNW1, CDC5L, RPS2, PRPF8, XAB2",12,NA,0,NA,0,"HSPB1",1,NA,0,NA,0,NA,0,0
"212","EGF",658,"MAPK signaling pathway","1950",0.014,NA,"EGFR, FGF5",2,"FGF5, EGFR",2,"EGFR",1,"FGF5, EGFR",2,"FGF5, EGFR",2,NA,0,"EGFR",1,3
"213","EGFR",43,"MAPK signaling pathway","1956",-1.842,"Regulation of actin cytoskeleton ; Cytokine-cytokine receptor interaction ; MAPK signaling pathway ; Endocytosis ; Focal adhesion ; Hepatitis C ; Pathways in cancer ; GnRH signaling pathway ; Pancreatic cancer ; Prostate cancer ; Epithelial cell signaling in Helicobacter pylori infection ; Gap junction ; Melanoma","SFN, RPS27A, EZR, TRAF2, HSPA5, MAPK14, GAB2, MAP2K1, PAK1, FOS, HNRNPH1, TUBA1A, STAT1, PDGFRB, RASA1, PTK2, SOS1, PRKCA, MET, GAPDH, HSPB1, PTK2B, TAB1, CAMLG, CTNND1, PIK3R3, PIK3R2, PTPN2, EPN1, LAMP1, PTPN6, LRIG1, PLSCR1, SOS2, EGF, MAP4K1, TLR2, VAV3, HSPA8, PRKACA, VAV1, CRK, STUB1, GRB2, EPS8, UBC, CRKL, UBB, VAV2",49,"VAV3, PIK3R3, EZR, VAV2, VAV1, SOS2, SOS1, PTK2, MAP2K1, PIK3R2, PDGFRB, PAK1, EGF, CRKL, CRK",15,"PDGFRB, MET, EGF",3,"MAP4K1, TAB1, TRAF2, SOS2, SOS1, RASA1, MAP2K1, PRKCA, PRKACA, PDGFRB, PAK1, HSPB1, HSPA8, GRB2, FOS, EGF, MAPK14, CRKL, CRK",19,"VAV3, PIK3R3, EZR, VAV2, VAV1, SOS2, SOS1, PTK2, MAP2K1, PIK3R2, PDGFRB, PAK1, EGF, CRKL, CRK",15,NA,0,"PDGFRB",1,16
"214","EGR1",614,"Novel","1958",-3.071,"Prion diseases","TP53, SP1",2,NA,0,NA,0,"TP53",1,NA,0,NA,0,NA,0,0
"215","EHMT1",615,"Novel","79813",-3.813,"Lysine degradation","UBC, TP53",2,NA,0,NA,0,"TP53",1,NA,0,NA,0,NA,0,0
"216","EHMT2",442,"Novel","10919",-2.058,"Lysine degradation","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"217","EIF1",457,"Novel","10209",-2.083,"RNA transport","EIF3B, EIF3A, EIF3J, RPS2, UBC, EIF2S2, EIF3I, RPS27A",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"218","EIF2AK2",85,"Novel","5610",-1.283,"Hepatitis C","EIF2S1, STAT1, UBC, PPP1CC, MAP3K7, TP53, CHUK",7,"PPP1CC",1,NA,0,"TP53, MAP3K7, CHUK",3,"PPP1CC",1,NA,0,"MAP3K7",1,2
"219","EIF2B3",568,"Novel","8891",-1.129,"RNA transport","EIF2S2, EIF2S1, EIF2S3, UBC",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"220","EIF2S1",90,"Novel","1965",-2.958,"RNA transport ; Hepatitis C","EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, DDX3X, EIF2B3, EIF2AK2, UBC",9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"221","EIF2S2",164,"Novel","8894",-3.692,"RNA transport","EIF1, EIF2B3, EIF3A, EIF3B, UBC, EIF2S3, EIF2S1",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"222","EIF2S3",163,"Novel","1968",-1.135,"RNA transport","EIF2S2, EIF2B3, UBC, EIF3B, EIF2S1, EIF3A, EIF3I",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
