"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"6514",14933,"Gyk","MedConf","Yes",NA,NA,NA
"6812",70719,"Hmha1","MedConf","Yes",NA,"Arhgdig, Arhgef7","Neurotrophin signaling pathway (1), Vasopressin-regulated water reabsorption (1)"
"6829",229279,"Hnrnpa3","MedConf","Yes","Spliceosome","Pabpn1, Magoh, Sf3b3, Rnps1, Snrpd3, Sf3a1, Sf3b2, Phf5a, Snrpb, Sf3a3, Snrpd1, Snrpd2, Polr2b, Sf3b1, Rbm8a, Sf3b6, Polr2d, Smc1a, Sf3b5, Polr2f, Snrpa1, Cpsf7, Srsf3, Snrpe, Polr2g, Snrnp200, Polr2k","Spliceosome (18), mRNA surveillance pathway (5), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), RNA transport (3), Cytosolic DNA-sensing pathway (1)"
"6928",54710,"Hs3st3b1","MedConf","Yes",NA,"Sdc4","ECM-receptor interaction (1)"
"6965",22027,"Hsp90b1","MedConf","Yes","PI3K-Akt signaling pathway, Estrogen signaling pathway",NA,NA
"6976",15481,"Hspa8","HighConf","Yes","Spliceosome, Estrogen signaling pathway, Longevity regulating pathway - multiple species, MAPK signaling pathway","Psma3, Psmd11, Psmc5, Psmd1, Psmd6, Psma7, Psmb2, Psmb3, Psma1, Psmb1, Psmd3, Psmc1, Psmb6, Psmc3, Psma6, Psmd14, Psma4, Psma2, Psmc4, Psmc6, Psmb4, Psmd2, Dnajb1, Ftl1, Ep300","Proteasome (22), Thyroid hormone signaling pathway (1), Glucagon signaling pathway (1), HIF-1 signaling pathway (1), FoxO signaling pathway (1)"
"6979",69253,"Hspb2","MedConf","Yes",NA,"Mapk13","Adrenergic signaling in cardiomyocytes (1), Rap1 signaling pathway (1), Platelet activation (1), Neurotrophin signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Progesterone-mediated oocyte maturation (1), AGE-RAGE signaling pathway in diabetic complications (1), Fc epsilon RI signaling pathway (1), FoxO signaling pathway (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"7101",15968,"Ifna5","MedConf","Yes","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Natural killer cell mediated cytotoxicity, Cytosolic DNA-sensing pathway","Ifnab, Ifna6, Il10ra","Cytokine-cytokine receptor interaction (3), Cytosolic DNA-sensing pathway (2), Natural killer cell mediated cytotoxicity (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2)"
"7102",15969,"Ifna6","MedConf","Yes","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Natural killer cell mediated cytotoxicity, Cytosolic DNA-sensing pathway","Ifna5, Ifnab, Il10ra","Cytokine-cytokine receptor interaction (3), Cytosolic DNA-sensing pathway (2), Natural killer cell mediated cytotoxicity (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2)"
"7104",15974,"Ifnab","MedConf","Yes","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Natural killer cell mediated cytotoxicity, Cytosolic DNA-sensing pathway","Il10ra, Ifna5, Ifna6","Cytokine-cytokine receptor interaction (3), Cytosolic DNA-sensing pathway (2), Natural killer cell mediated cytotoxicity (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2)"
"7175",16151,"Ikbkg","HighConf","Yes","Osteoclast differentiation, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Adipocytokine signaling pathway, TNF signaling pathway, MAPK signaling pathway, Ras signaling pathway, Cytosolic DNA-sensing pathway","Psmc5, Brd4, Prkag1, Pdpk1, Tab1, Cdk9","FoxO signaling pathway (2), Insulin resistance (2), AMPK signaling pathway (2), Longevity regulating pathway (2), MAPK signaling pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Neurotrophin signaling pathway (1), Focal adhesion (1), Fc epsilon RI signaling pathway (1), mTOR signaling pathway (1), PI3K-Akt signaling pathway (1), PPAR signaling pathway (1), Oxytocin signaling pathway (1), Glucagon signaling pathway (1), Adipocytokine signaling pathway (1), Longevity regulating pathway - multiple species (1), Proteasome (1)"
"7181",16154,"Il10ra","MedConf","Yes","Cytokine-cytokine receptor interaction","Ifna6, Ifna5, Il13, Ifnab","Cytokine-cytokine receptor interaction (4), Cytosolic DNA-sensing pathway (3), Natural killer cell mediated cytotoxicity (3), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (3), Fc epsilon RI signaling pathway (1)"
"7188",16163,"Il13","MedConf","Yes","Cytokine-cytokine receptor interaction, Fc epsilon RI signaling pathway","Il10ra","Cytokine-cytokine receptor interaction (1)"
"7209",16175,"Il1a","MedConf","Yes","Osteoclast differentiation, Cytokine-cytokine receptor interaction, AGE-RAGE signaling pathway in diabetic complications, MAPK signaling pathway","Irak2, Irak4","Neurotrophin signaling pathway (2), Toll-like receptor signaling pathway (1)"
"7267",102462,"Imp3","MedConf","Yes","Ribosome biogenesis in eukaryotes","Utp15","Ribosome biogenesis in eukaryotes (1)"
"7308",16333,"Ins1","MedConf","Yes","AMPK signaling pathway, PI3K-Akt signaling pathway, Longevity regulating pathway, Insulin resistance, mTOR signaling pathway, Longevity regulating pathway - multiple species, FoxO signaling pathway, cGMP-PKG signaling pathway, Regulation of lipolysis in adipocytes, Progesterone-mediated oocyte maturation, Ras signaling pathway, HIF-1 signaling pathway, Aldosterone-regulated sodium reabsorption, Rap1 signaling pathway","Atp6v1g3, Ngfr","Rap1 signaling pathway (1), Neurotrophin signaling pathway (1), Ras signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1), mTOR signaling pathway (1)"
"7313",23919,"Insl5","MedConf","Yes","Relaxin signaling pathway",NA,NA
"7320",70885,"Ints10","MedConf","Yes",NA,"Polr2d, Polr2b","Purine metabolism (2), RNA polymerase (2), Pyrimidine metabolism (2)"
"7359",108960,"Irak2","HighConf","Yes","Neurotrophin signaling pathway","Irak4, Il1a, Ngfr, Tab1","Neurotrophin signaling pathway (2), Cytokine-cytokine receptor interaction (2), MAPK signaling pathway (2), Toll-like receptor signaling pathway (2), Osteoclast differentiation (2), Rap1 signaling pathway (1), Ras signaling pathway (1), PI3K-Akt signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"7361",266632,"Irak4","HighConf","Yes","Toll-like receptor signaling pathway, Neurotrophin signaling pathway","Il1a, Tirap, Tab1, Irak2, Ngfr","Neurotrophin signaling pathway (2), Cytokine-cytokine receptor interaction (2), Toll-like receptor signaling pathway (2), MAPK signaling pathway (2), Osteoclast differentiation (2), Rap1 signaling pathway (1), Ras signaling pathway (1), PI3K-Akt signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
"7400",57905,"Isy1","HighConf","Yes","Spliceosome","Dhx8, Plrg1, Snrpa1","Spliceosome (3)"
"7410",16402,"Itga5","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction","Col2a1, Tnxb","ECM-receptor interaction (2), Focal adhesion (2), PI3K-Akt signaling pathway (2)"
"7412",16404,"Itga7","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction","Col2a1, Tnxb, Itgav","ECM-receptor interaction (3), Focal adhesion (3), PI3K-Akt signaling pathway (3), Thyroid hormone signaling pathway (1)"
"7419",16410,"Itgav","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, Thyroid hormone signaling pathway, ECM-receptor interaction","Itga7, Col2a1, Tnxb","ECM-receptor interaction (3), Focal adhesion (3), PI3K-Akt signaling pathway (3)"
"7425",16415,"Itgb2l","MedConf","Yes","Natural killer cell mediated cytotoxicity, Rap1 signaling pathway","Pik3cb, Pik3ca, C3","Longevity regulating pathway (4), Rap1 signaling pathway (2), Platelet activation (2), Thyroid hormone signaling pathway (2), Cholinergic synapse (2), Aldosterone-regulated sodium reabsorption (2), Natural killer cell mediated cytotoxicity (2), HIF-1 signaling pathway (2), Neurotrophin signaling pathway (2), Ras signaling pathway (2), TNF signaling pathway (2), Progesterone-mediated oocyte maturation (2), Regulation of lipolysis in adipocytes (2), Focal adhesion (2), AGE-RAGE signaling pathway in diabetic complications (2), Fc epsilon RI signaling pathway (2), FoxO signaling pathway (2), Longevity regulating pathway - multiple species (2), VEGF signaling pathway (2), mTOR signaling pathway (2), Relaxin signaling pathway (2), Estrogen signaling pathway (2), Insulin resistance (2), PI3K-Akt signaling pathway (2), Toll-like receptor signaling pathway (2), AMPK signaling pathway (2), Osteoclast differentiation (2)"
"7495",16478,"Jund","MedConf","Yes","Osteoclast differentiation, MAPK signaling pathway","Mapk13, Atf3","Adrenergic signaling in cardiomyocytes (1), Rap1 signaling pathway (1), Platelet activation (1), Neurotrophin signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Progesterone-mediated oocyte maturation (1), AGE-RAGE signaling pathway in diabetic complications (1), Fc epsilon RI signaling pathway (1), FoxO signaling pathway (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"7506",14534,"Kat2a","MedConf","Yes","Thyroid hormone signaling pathway","Trrap, Wdr5, Taf6l, Taf5l, Ep300, Rxrg","Thyroid hormone signaling pathway (2), Adipocytokine signaling pathway (1), PPAR signaling pathway (1), Glucagon signaling pathway (1), HIF-1 signaling pathway (1), FoxO signaling pathway (1)"
"7573",16521,"Kcnj5","MedConf","Yes","Estrogen signaling pathway, Oxytocin signaling pathway","Gnao1, Prkaca","Cholinergic synapse (2), Oxytocin signaling pathway (2), Relaxin signaling pathway (2), Estrogen signaling pathway (2), Longevity regulating pathway (2), Rap1 signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Glucagon signaling pathway (1), Ras signaling pathway (1), Vascular smooth muscle contraction (1), MAPK signaling pathway (1), Vasopressin-regulated water reabsorption (1), Progesterone-mediated oocyte maturation (1), Regulation of lipolysis in adipocytes (1), Longevity regulating pathway - multiple species (1)"
"7589",16531,"Kcnma1","MedConf","Yes","cGMP-PKG signaling pathway, Vascular smooth muscle contraction",NA,NA
"7673",19348,"Kif20a","MedConf","Yes",NA,"Plk1","Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"7677",71819,"Kif23","MedConf","Yes",NA,"Plk1","Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1)"
"7830",16211,"Kpnb1","MedConf","Yes","RNA transport","Ran, Nup98, Rasl2-9","RNA transport (3), Ribosome biogenesis in eukaryotes (2)"
"8171",65086,"Lpar3","MedConf","Yes","PI3K-Akt signaling pathway, Rap1 signaling pathway","Adra1b, Cysltr1, Xcl1, Prok2, Gal, Npff, Cckbr, Ppbp, Chrm4, Cxcr4, Avpr1b, Adra2b, Tbxa2r, Tas2r113, Pik3ca, C3","Cytokine-cytokine receptor interaction (3), cGMP-PKG signaling pathway (2), Cholinergic synapse (2), Platelet activation (2), Longevity regulating pathway (2), Vascular smooth muscle contraction (2), Rap1 signaling pathway (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Natural killer cell mediated cytotoxicity (1), HIF-1 signaling pathway (1), Neurotrophin signaling pathway (1), Ras signaling pathway (1), TNF signaling pathway (1), Progesterone-mediated oocyte maturation (1), Regulation of lipolysis in adipocytes (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Fc epsilon RI signaling pathway (1), FoxO signaling pathway (1), Longevity regulating pathway - multiple species (1), VEGF signaling pathway (1), mTOR signaling pathway (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Insulin resistance (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1), AMPK signaling pathway (1), Osteoclast differentiation (1), Adrenergic signaling in cardiomyocytes (1)"
"8219",16975,"Lrp8","HighConf","Yes",NA,"Sdc4","ECM-receptor interaction (1)"
"8294",116748,"Lsm10","HighConf","Yes",NA,"Snrpe, Snrpd3, Snrpb","Spliceosome (3)"
"8302",66373,"Lsm5","MedConf","Yes","Spliceosome","Patl1, Snrpd3","Spliceosome (1)"
"8391",17120,"Mad1l1","MedConf","Yes","Progesterone-mediated oocyte maturation","Rad21, Nup85, Smc1a, Seh1l, Xpo1, Plk1, Smc3, Spc24, Nup98, Nup107","RNA transport (5), mTOR signaling pathway (1), Progesterone-mediated oocyte maturation (1), FoxO signaling pathway (1), Ribosome biogenesis in eukaryotes (1)"
"8425",17149,"Magoh","MedConf","Yes","Spliceosome, RNA transport, mRNA surveillance pathway","Hnrnpa3, Pabpn1, Rplp1, Snrpd1, Polr2g, Sf3b2, Sf3b6, Snrpa1, Rbm8a, Sf3b3, Sf3a3, Polr2d, Snrpd2, Nup85, Rpl26, Rnps1, Sf3b5, Nup98, Polr2b, Phf5a, Sf3a1, Cpsf7, Nxf1, Srsf3, Sf3b1, Rps3a1, Snrpb, Nup62, Smc1a, Snrpe, Polr2f, Nup107, Snrnp200, Snrpd3, Seh1l, Polr2k","Spliceosome (18), RNA transport (8), mRNA surveillance pathway (5), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), Ribosome biogenesis in eukaryotes (1), mTOR signaling pathway (1), Cytosolic DNA-sensing pathway (1)"
"8495",26415,"Mapk13","MedConf","Yes","Osteoclast differentiation, Toll-like receptor signaling pathway, Relaxin signaling pathway, VEGF signaling pathway, FoxO signaling pathway, Fc epsilon RI signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Progesterone-mediated oocyte maturation, TNF signaling pathway, MAPK signaling pathway, Neurotrophin signaling pathway, Platelet activation, Rap1 signaling pathway, Adrenergic signaling in cardiomyocytes","Hspb2, Jund, Mef2c, Foxo4, Gnao1, Ptprr, Cebpb, Foxo3","MAPK signaling pathway (3), Oxytocin signaling pathway (2), FoxO signaling pathway (2), Longevity regulating pathway (2), cGMP-PKG signaling pathway (1), TNF signaling pathway (1), Rap1 signaling pathway (1), Cholinergic synapse (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Ras signaling pathway (1), Osteoclast differentiation (1), Neurotrophin signaling pathway (1), Longevity regulating pathway - multiple species (1), PI3K-Akt signaling pathway (1), AMPK signaling pathway (1)"
"8569",77582,"Mboat7","MedConf","Yes",NA,"Pla2g4f","alpha-Linolenic acid metabolism (1), Platelet activation (1), Oxytocin signaling pathway (1), Ras signaling pathway (1), Vascular smooth muscle contraction (1), MAPK signaling pathway (1), Fc epsilon RI signaling pathway (1), VEGF signaling pathway (1)"
"8640",94112,"Med15","HighConf","Yes",NA,"Cebpb, Cdk11b, Fabp4, Ebf1, Ep300","Thyroid hormone signaling pathway (1), Glucagon signaling pathway (1), HIF-1 signaling pathway (1), FoxO signaling pathway (1), Regulation of lipolysis in adipocytes (1), PPAR signaling pathway (1), TNF signaling pathway (1)"
"8664",17259,"Mef2b","MedConf","Yes","cGMP-PKG signaling pathway",NA,NA
"8665",17260,"Mef2c","MedConf","Yes","cGMP-PKG signaling pathway, MAPK signaling pathway, Oxytocin signaling pathway","Mapk13","Adrenergic signaling in cardiomyocytes (1), Rap1 signaling pathway (1), Platelet activation (1), Neurotrophin signaling pathway (1), MAPK signaling pathway (1), TNF signaling pathway (1), Progesterone-mediated oocyte maturation (1), AGE-RAGE signaling pathway in diabetic complications (1), Fc epsilon RI signaling pathway (1), FoxO signaling pathway (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"9238",140781,"Myh7","MedConf","Yes","cGMP-PKG signaling pathway, Adrenergic signaling in cardiomyocytes","Myl2","Adrenergic signaling in cardiomyocytes (1), Focal adhesion (1)"
"9245",17906,"Myl2","MedConf","Yes","Focal adhesion, Adrenergic signaling in cardiomyocytes","Tpm1, Myh7, Tcap","Adrenergic signaling in cardiomyocytes (2), cGMP-PKG signaling pathway (1)"
"9275",17925,"Myo9b","HighConf","Yes",NA,"Arhgdig, Arhgef7","Neurotrophin signaling pathway (1), Vasopressin-regulated water reabsorption (1)"
"9562",18053,"Ngfr","MedConf","Yes","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Ras signaling pathway, Neurotrophin signaling pathway, Rap1 signaling pathway","Irak2, Pik3ca, Pik3cb, Irak4, Vegfb, Ins1, Arhgdig, Fgf12, Vegfa","Rap1 signaling pathway (6), Ras signaling pathway (6), PI3K-Akt signaling pathway (6), Longevity regulating pathway (6), Neurotrophin signaling pathway (5), HIF-1 signaling pathway (4), Focal adhesion (4), AGE-RAGE signaling pathway in diabetic complications (4), Relaxin signaling pathway (4), VEGF signaling pathway (3), Aldosterone-regulated sodium reabsorption (3), Progesterone-mediated oocyte maturation (3), Regulation of lipolysis in adipocytes (3), FoxO signaling pathway (3), Longevity regulating pathway - multiple species (3), mTOR signaling pathway (3), Insulin resistance (3), AMPK signaling pathway (3), Toll-like receptor signaling pathway (3), Cytokine-cytokine receptor interaction (2), Platelet activation (2), Thyroid hormone signaling pathway (2), Cholinergic synapse (2), Natural killer cell mediated cytotoxicity (2), TNF signaling pathway (2), Fc epsilon RI signaling pathway (2), Estrogen signaling pathway (2), Osteoclast differentiation (2), MAPK signaling pathway (1), Vasopressin-regulated water reabsorption (1), cGMP-PKG signaling pathway (1)"
"9605",72293,"Nkd2","MedConf","Yes",NA,"Dvl2","mTOR signaling pathway (1)"
"9653",79059,"Nme3","MedConf","Yes","Pyrimidine metabolism, Purine metabolism","Ak8, Polr2f, Polr2b, Polr2g, Polr2d","Purine metabolism (5), RNA polymerase (4), Pyrimidine metabolism (4), Cytosolic DNA-sensing pathway (1)"
"9654",56520,"Nme4","MedConf","Yes","Pyrimidine metabolism, Purine metabolism","Ak8, Polr2b, Polr2d, Polr2f, Polr2g","Purine metabolism (5), RNA polymerase (4), Pyrimidine metabolism (4), Cytosolic DNA-sensing pathway (1)"
"9656",54369,"Nme6","MedConf","Yes","Pyrimidine metabolism, Purine metabolism","Ak8, Polr2g, Polr2d, Polr2b, Polr2f","Purine metabolism (5), RNA polymerase (4), Pyrimidine metabolism (4), Cytosolic DNA-sensing pathway (1)"
"9703",18125,"Nos1","MedConf","Yes","Relaxin signaling pathway","Nos3","Platelet activation (1), Oxytocin signaling pathway (1), HIF-1 signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cGMP-PKG signaling pathway (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Insulin resistance (1), PI3K-Akt signaling pathway (1)"
"9705",18127,"Nos3","MedConf","Yes","PI3K-Akt signaling pathway, Insulin resistance, Estrogen signaling pathway, Relaxin signaling pathway, VEGF signaling pathway, cGMP-PKG signaling pathway, AGE-RAGE signaling pathway in diabetic complications, HIF-1 signaling pathway, Oxytocin signaling pathway, Platelet activation","Nos1, Nostrin, Camk1g","Oxytocin signaling pathway (1), Relaxin signaling pathway (1)"
"9707",329416,"Nostrin","MedConf","Yes",NA,"Nos3","Platelet activation (1), Oxytocin signaling pathway (1), HIF-1 signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cGMP-PKG signaling pathway (1), VEGF signaling pathway (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Insulin resistance (1), PI3K-Akt signaling pathway (1)"
"9718",50490,"Nox4","MedConf","Yes","AGE-RAGE signaling pathway in diabetic complications",NA,NA
"9732",54615,"Npff","MedConf","Yes",NA,"Tbxa2r, Cckbr, Pik3ca, Adra1b, Cysltr1, Prok2, Xcl1, Avpr1b, Lpar3","Vascular smooth muscle contraction (2), Rap1 signaling pathway (2), PI3K-Akt signaling pathway (2), Platelet activation (2), Longevity regulating pathway (2), Cytokine-cytokine receptor interaction (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Thyroid hormone signaling pathway (1), Cholinergic synapse (1), Aldosterone-regulated sodium reabsorption (1), Natural killer cell mediated cytotoxicity (1), HIF-1 signaling pathway (1), Neurotrophin signaling pathway (1), Ras signaling pathway (1), TNF signaling pathway (1), Progesterone-mediated oocyte maturation (1), Regulation of lipolysis in adipocytes (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Fc epsilon RI signaling pathway (1), FoxO signaling pathway (1), Longevity regulating pathway - multiple species (1), VEGF signaling pathway (1), mTOR signaling pathway (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1), Insulin resistance (1), Toll-like receptor signaling pathway (1), AMPK signaling pathway (1), Osteoclast differentiation (1)"
"9789",26423,"Nr5a1","MedConf","Yes",NA,"Ppard, Rxrg","PPAR signaling pathway (2), Thyroid hormone signaling pathway (1), Adipocytokine signaling pathway (1)"
"9909",103468,"Nup107","MedConf","Yes","RNA transport","Rnps1, Nup85, Rbm8a, Nxf1, Magoh, Mad1l1, Plk1, Snrpd3, Xpo1, Snrpe, Snrpd1, Smc1a, Snrpb, Smc3, Snrpd2, Rad21, Nup62, Nup98, Spc24, Seh1l","RNA transport (9), Spliceosome (7), mRNA surveillance pathway (4), Progesterone-mediated oocyte maturation (2), Ribosome biogenesis in eukaryotes (2), mTOR signaling pathway (1), FoxO signaling pathway (1)"
"9922",18226,"Nup62","HighConf","Yes","RNA transport","Snrpb, Seh1l, Nup107, Rnps1, Nup85, Rbm8a, Nxf1, Magoh, Snrpd2, Snrpd1, Nup98, Snrpe, Snrpd3","RNA transport (8), Spliceosome (7), mRNA surveillance pathway (4), Ribosome biogenesis in eukaryotes (1), mTOR signaling pathway (1)"
"9923",445007,"Nup85","MedConf","Yes","RNA transport","Rbm8a, Nxf1, Magoh, Mad1l1, Snrpe, Snrpb, Nup107, Rad21, Smc1a, Nup62, Seh1l, Xpo1, Snrpd1, Spc24, Plk1, Snrpd2, Snrpd3, Rnps1, Nup98, Smc3","RNA transport (9), Spliceosome (7), mRNA surveillance pathway (4), Progesterone-mediated oocyte maturation (2), Ribosome biogenesis in eukaryotes (2), mTOR signaling pathway (1), FoxO signaling pathway (1)"
"9926",269966,"Nup98","MedConf","Yes","RNA transport","Snrpe, Smc3, Xpo1, Plk1, Nup62, Smc1a, Spc24, Snrpb, Rad21, Seh1l, Nup107, Rnps1, Nup85, Rbm8a, Nxf1, Magoh, Kpnb1, Mad1l1, Nxf7, Snrpd2, Snrpd1, Snrpd3","RNA transport (11), Spliceosome (7), mRNA surveillance pathway (5), Ribosome biogenesis in eukaryotes (3), Progesterone-mediated oocyte maturation (2), mTOR signaling pathway (1), FoxO signaling pathway (1)"
"9938",53319,"Nxf1","HighConf","Yes","RNA transport, Ribosome biogenesis in eukaryotes, mRNA surveillance pathway","Magoh, Seh1l, Srsf3, Nup62, Nup98, Nup85, Rbm8a, Nup107, Rnps1","RNA transport (8), mRNA surveillance pathway (3), Spliceosome (3), mTOR signaling pathway (1)"
"9941",170722,"Nxf7","MedConf","Yes","RNA transport, Ribosome biogenesis in eukaryotes, mRNA surveillance pathway","Nup98","RNA transport (1)"
"11088",232790,"Oscar","MedConf","Yes","Osteoclast differentiation",NA,NA
"11166",54196,"Pabpn1","MedConf","Yes","mRNA surveillance pathway","Rnps1, Polr2f, Polr2b, Sf3b1, Phf5a, Snrpd3, Hnrnpa3, Sf3a1, Polr2d, Snrpd1, Sf3b2, Snrpd2, Snrpe, Polr2g, Snrnp200, Cpsf7, Sf3b6, Sf3b5, Snrpa1, Polr2k, Snrpb, Srsf3, Smc1a, Rbm8a, Sf3b3, Sf3a3, Magoh","Spliceosome (19), mRNA surveillance pathway (4), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), RNA transport (3), Cytosolic DNA-sensing pathway (1)"
"11258",225929,"Patl1","MedConf","Yes",NA,"Polr2g, Lsm5","Spliceosome (1), Purine metabolism (1), RNA polymerase (1), Pyrimidine metabolism (1)"
"11377",18541,"Pcnt","MedConf","Yes",NA,"Cep250, Alms1, Prkaca, Plk1","Progesterone-mediated oocyte maturation (2), Longevity regulating pathway (2), FoxO signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Cholinergic synapse (1), Oxytocin signaling pathway (1), Glucagon signaling pathway (1), Ras signaling pathway (1), Vascular smooth muscle contraction (1), MAPK signaling pathway (1), Vasopressin-regulated water reabsorption (1), Regulation of lipolysis in adipocytes (1), Longevity regulating pathway - multiple species (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1)"
"11466",18607,"Pdpk1","MedConf","Yes","AMPK signaling pathway, PPAR signaling pathway, PI3K-Akt signaling pathway, Insulin resistance, mTOR signaling pathway, FoxO signaling pathway, Fc epsilon RI signaling pathway, Focal adhesion, Neurotrophin signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway","Tab1, Ikbkg, Pik3ca, Pik3cb, Fyn","Osteoclast differentiation (5), TNF signaling pathway (4), Longevity regulating pathway (4), Toll-like receptor signaling pathway (4), Platelet activation (3), Cholinergic synapse (3), Natural killer cell mediated cytotoxicity (3), Focal adhesion (3), Fc epsilon RI signaling pathway (3), Ras signaling pathway (3), PI3K-Akt signaling pathway (3), Rap1 signaling pathway (2), Thyroid hormone signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), HIF-1 signaling pathway (2), Neurotrophin signaling pathway (2), Progesterone-mediated oocyte maturation (2), Regulation of lipolysis in adipocytes (2), AGE-RAGE signaling pathway in diabetic complications (2), FoxO signaling pathway (2), Longevity regulating pathway - multiple species (2), VEGF signaling pathway (2), mTOR signaling pathway (2), Relaxin signaling pathway (2), Estrogen signaling pathway (2), Insulin resistance (2), AMPK signaling pathway (2), MAPK signaling pathway (2), Cytosolic DNA-sensing pathway (1), Adipocytokine signaling pathway (1)"
"11534",18639,"Pfkfb1","MedConf","Yes","AMPK signaling pathway, Glucagon signaling pathway","Prkaca, Prkag1","Longevity regulating pathway (4), Oxytocin signaling pathway (2), Glucagon signaling pathway (2), Longevity regulating pathway - multiple species (2), Adipocytokine signaling pathway (1), FoxO signaling pathway (1), Insulin resistance (1), AMPK signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Platelet activation (1), Thyroid hormone signaling pathway (1), Cholinergic synapse (1), Ras signaling pathway (1), Vascular smooth muscle contraction (1), MAPK signaling pathway (1), Vasopressin-regulated water reabsorption (1), Progesterone-mediated oocyte maturation (1), Regulation of lipolysis in adipocytes (1), Relaxin signaling pathway (1), Estrogen signaling pathway (1)"
"11598",68479,"Phf5a","HighConf","Yes","Spliceosome","Smc1a, Snrpb, Rnps1, Srsf3, Rbm8a, Cpsf7, Magoh, Hnrnpa3, Pabpn1, Sf3b1, Polr2f, Polr2k, Polr2b, Sf3b5, Snrpd3, Snrpa1, Snrnp200, Sf3b2, Snrpd2, Polr2d, Sf3b6, Snrpe, Sf3b3, Sf3a3, Snrpd1, Polr2g, Sf3a1","Spliceosome (18), mRNA surveillance pathway (5), Purine metabolism (4), RNA polymerase (4), Pyrimidine metabolism (4), RNA transport (3), Cytosolic DNA-sensing pathway (1)"
