"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"11857",80301,"PLEKHO2","HighConf","Yes",NA,"PDGFRB","EGFR tyrosine kinase inhibitor resistance (1), Rap1 signaling pathway (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1)"
"11876",8985,"PLOD3","HighConf","Yes","Lysine degradation","EHMT1, SUV39H2, P4HB","Lysine degradation (2), Longevity regulating pathway (1)"
"11901",5366,"PMAIP1","HighConf","Yes","Apoptosis, Apoptosis - multiple species","BCL2L1","Apoptosis (2), EGFR tyrosine kinase inhibitor resistance (1), Apoptosis - multiple species (1), Jak-STAT signaling pathway (1), Mitophagy - animal (1), Autophagy - animal (1), Ras signaling pathway (1), NOD-like receptor signaling pathway (1), PI3K-Akt signaling pathway (1), NF-kappa B signaling pathway (1)"
"11997",5435,"POLR2F","HighConf","Yes",NA,"POLR2J, MED10, HNRNPA2B1, PHF5A, SRSF1, CCAR1, POU2F1, PCF11, SF3B1, SNRPD3, SF3B6","Spliceosome (5), mRNA surveillance pathway (1), IL-17 signaling pathway (1)"
"12001",5439,"POLR2J","HighConf","Yes",NA,"HNRNPA2B1, PHF5A, SRSF1, CCAR1, PCF11, SF3B6, SNRPD3, POLR2F, SF3B1","Spliceosome (5), mRNA surveillance pathway (1), IL-17 signaling pathway (1)"
"12023",51371,"POMP","HighConf","Yes","Proteasome","PSMB4, PSMB1, PSMB2, PSMC2, PSMA4, PSMA2, PSMA6, PSMA7","Proteasome (8)"
"12036",5447,"POR","HighConf","Yes",NA,"UBB","Mitophagy - animal (1)"
"12047",5451,"POU2F1","HighConf","Yes",NA,"IL3, POLR2F, SP1","Estrogen signaling pathway (1), Mitophagy - animal (1), Hematopoietic cell lineage (1), Jak-STAT signaling pathway (1), Apoptosis (1), PI3K-Akt signaling pathway (1)"
"12163",5516,"PPP2CB","HighConf","Yes","PI3K-Akt signaling pathway, Autophagy - animal, mRNA surveillance pathway","PPP2R5E, CACNB4, PPP4C, CACNA2D1, UBB, CCT2","MAPK signaling pathway (2), Mitophagy - animal (1), mRNA surveillance pathway (1), PI3K-Akt signaling pathway (1)"
"12178",5529,"PPP2R5E","HighConf","Yes","PI3K-Akt signaling pathway, mRNA surveillance pathway","CACNB4, CACNA2D1, PPP2CB","MAPK signaling pathway (2), mRNA surveillance pathway (1), Autophagy - animal (1), PI3K-Akt signaling pathway (1)"
"12184",5531,"PPP4C","HighConf","Yes",NA,"PPP2CB, CCT2","mRNA surveillance pathway (1), Autophagy - animal (1), PI3K-Akt signaling pathway (1)"
"12303",5613,"PRKX","HighConf","Yes",NA,"CACNB4, CACNA2D1, ATP1B3, MYLK2, RAP1A, CDC25C, CREB1","cAMP signaling pathway (3), MAPK signaling pathway (3), Focal adhesion (2), Estrogen signaling pathway (1), Longevity regulating pathway (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Ras signaling pathway (1), Regulation of actin cytoskeleton (1), Thyroid hormone signaling pathway (1)"
"12349",84950,"PRPF38A","HighConf","Yes","Spliceosome","SRPK1",NA
"12456",5683,"PSMA2","HighConf","Yes","Proteasome","PSMD7, PSMD11, PSMD2, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PSMC1, PSMA7, VCP, PSMA6","Proteasome (15)"
"12458",5685,"PSMA4","HighConf","Yes","Proteasome","EIF4G1, OAZ3, PSMD7, WDR5B, UBB, POMP, PSMA2, PSMA6, PSMC2, PSMB4, PSMD3, PSMD11, PSMC5, PSMC1, PSMA7, PSMD1, PSMD2, PSMB2, PSMB1, WDR5","Proteasome (15), Mitophagy - animal (1)"
"12460",5687,"PSMA6","HighConf","Yes","Proteasome","PSMA7, PSMA2, PSMD7, PSMD11, PSMD2, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, EIF4G1, OAZ3, PSMC1, UBB","Proteasome (15), Mitophagy - animal (1)"
"12461",5688,"PSMA7","HighConf","Yes","Proteasome","PSMA2, PSMD7, PSMD11, PSMD2, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, EIF4G1, OAZ3, ACTR2, PSMC1, UBB, PSMA6","Proteasome (15), Mitophagy - animal (1)"
"12463",5689,"PSMB1","HighConf","Yes","Proteasome","PSMD1, PSMB2, PSMC2, PSMA4, EIF4G1, OAZ3, PSMA7, UBB, PSMA2, PSMC1, PSMB4, POMP, PSMC5, PSMD7, PSMA6, PSMD11, PSMD3, PSMD2","Proteasome (15), Mitophagy - animal (1)"
"12465",5690,"PSMB2","HighConf","Yes","Proteasome","PSMC2, PSMA4, EIF4G1, OAZ3, PSMC5, PSMA2, PSMA7, PSMB1, UBB, PSMA6, PSMD1, PSMD3, PSMB4, PSMD2, PSMC1, VCP, PSMD7, PSMD11, POMP","Proteasome (15), Mitophagy - animal (1)"
"12466",5691,"PSMB3","HighConf","Yes","Proteasome",NA,NA
"12467",5692,"PSMB4","HighConf","Yes","Proteasome","PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, EIF4G1, OAZ3, UBB, PSMD7, POMP, PSMA6, PSMD11, PSMC5, PSMA7, PSMD2, SMAD1, PSMA2, PSMC1, PSMD3","Proteasome (15), Mitophagy - animal (1)"
"12473",5700,"PSMC1","HighConf","Yes","Proteasome","PSMA6, PSMA7, PSMA2, PSMD7, PSMD11, PSMD2, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, EIF4G1, PAAF1, OAZ3, UBB","Proteasome (14), Mitophagy - animal (1)"
"12474",5701,"PSMC2","HighConf","Yes","Proteasome","PSMA4, EIF4G1, PAAF1, OAZ3, PSMD11, PSMA6, PSMD1, POMP, PSMA2, PSMD3, PSMD7, PSMB2, UBB, PSMC5, PSMD2, PSMA7, PSMC1, PSMB1, PSMB4","Proteasome (15), Mitophagy - animal (1)"
"12475",5702,"PSMC3","HighConf","Yes","Proteasome",NA,NA
"12478",5705,"PSMC5","HighConf","Yes","Proteasome","PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, SP1, EIF4G1, PAAF1, OAZ3, PSMA7, PSMC1, PSMD11, PSMA2, PSMD7, UBB, PSMA6, PSMD2","Proteasome (14), Mitophagy - animal (2), Estrogen signaling pathway (1)"
"12480",5707,"PSMD1","HighConf","Yes","Proteasome","PSMB2, PSMC2, PSMA4, EIF4G1, PAAF1, OAZ3, PSMA7, PSMC5, PSMD7, PSMB4, PSMB1, PSMA2, UBB, PSMD11, PSMD3, PSMC1, PSMA6, PSMD2","Proteasome (14), Mitophagy - animal (1)"
"12482",5717,"PSMD11","HighConf","Yes","Proteasome","PSMD2, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, EIF4G1, PAAF1, OAZ3, UBB, PSMD7, PSMA7, PSMA6, PSMA2, PSMC1","Proteasome (14), Mitophagy - animal (1)"
"12486",5708,"PSMD2","HighConf","Yes","Proteasome","PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, TNFRSF1A, EIF4G1, PAAF1, OAZ3, UBB, PSMA2, PSMC1, PSMD7, PSMA7, PSMA6, PSMD11","Proteasome (14), Apoptosis (2), Mitophagy - animal (1), Necroptosis (1), Apoptosis - multiple species (1), TNF signaling pathway (1), MAPK signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1)"
"12487",5709,"PSMD3","HighConf","Yes","Proteasome","PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, EIF4G1, PAAF1, OAZ3, PSMA7, UBB, PSMD7, PSMC1, PSMA2, PSMD2, PSMD11, PSMC5, PSMA6","Proteasome (14), Mitophagy - animal (1)"
"12491",5713,"PSMD7","HighConf","Yes","Proteasome","PSMD11, PSMD2, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, EIF4G1, PAAF1, OAZ3, UBB, PSMA2, PSMC1, PSMA7, PSMA6","Proteasome (14), Mitophagy - animal (1)"
"12492",5714,"PSMD8","HighConf","Yes","Proteasome",NA,NA
"12641",5829,"PXN","HighConf","Yes","Leukocyte transendothelial migration, Regulation of actin cytoskeleton, Focal adhesion, Chemokine signaling pathway","CXCR4, ARHGEF6, AGRN","Regulation of actin cytoskeleton (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1)"
"12824",5906,"RAP1A","HighConf","Yes","MAPK signaling pathway, Ras signaling pathway, Leukocyte transendothelial migration, cAMP signaling pathway, Focal adhesion, Rap1 signaling pathway, Chemokine signaling pathway","CTNND1, PRKX, PIK3R3","Rap1 signaling pathway (2), Leukocyte transendothelial migration (2), EGFR tyrosine kinase inhibitor resistance (1), Estrogen signaling pathway (1), Chemokine signaling pathway (1), Longevity regulating pathway (1), Focal adhesion (1), cAMP signaling pathway (1), Regulation of actin cytoskeleton (1), Jak-STAT signaling pathway (1), Autophagy - animal (1), Ras signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Thyroid hormone signaling pathway (1), Apoptosis (1), TNF signaling pathway (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"12851",10156,"RASA4","HighConf","Yes","Ras signaling pathway",NA,NA
"12853",9462,"RASAL2","HighConf","Yes","Ras signaling pathway",NA,NA
"12939",9939,"RBM8A","HighConf","Yes","Spliceosome, mRNA surveillance pathway",NA,NA
"12966",10231,"RCAN2","HighConf","Yes","Thyroid hormone signaling pathway",NA,NA
"13028",473,"RERE","HighConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"13096",8601,"RGS20","HighConf","Yes",NA,"CCR8, HTR1A, CXCR4","Chemokine signaling pathway (2), cAMP signaling pathway (1), Leukocyte transendothelial migration (1)"
"13131",54509,"RHOF","HighConf","Yes",NA,"ARHGAP15, ARHGAP5, ARHGEF6, A2M","Focal adhesion (1), Leukocyte transendothelial migration (1), Regulation of actin cytoskeleton (1)"
"13427",6187,"RPS2","HighConf","Yes",NA,"EIF2S1, EIF4G1, UBB","Mitophagy - animal (1), Autophagy - animal (1), Apoptosis (1)"
"13583",6279,"S100A8","HighConf","Yes","IL-17 signaling pathway","TLR4, MYD88, TIRAP, LY96","Toll-like receptor signaling pathway (4), NF-kappa B signaling pathway (4), NOD-like receptor signaling pathway (2), Necroptosis (1), PI3K-Akt signaling pathway (1)"
"13911",143686,"SESN3","HighConf","Yes","Longevity regulating pathway",NA,NA
"13935",23451,"SF3B1","HighConf","Yes","Spliceosome","SF3B6, POLR2F, POLR2J, HNRNPA2B1, PHF5A, SRSF1, CCAR1, PCF11, SNRPD3, SNW1","Spliceosome (5), Notch signaling pathway (1), mRNA surveillance pathway (1), IL-17 signaling pathway (1)"
"13940",51639,"SF3B6","HighConf","Yes","Spliceosome","POLR2F, POLR2J, HNRNPA2B1, PHF5A, SRSF1, CCAR1, PCF11, SF3B1, SNRPD3","Spliceosome (4), mRNA surveillance pathway (1), IL-17 signaling pathway (1)"
"14166",117247,"SLC16A10","HighConf","Yes","Thyroid hormone signaling pathway",NA,NA
"14303",6513,"SLC2A1","HighConf","Yes","Thyroid hormone signaling pathway","EPAS1, ARNT",NA
"14541",4086,"SMAD1","HighConf","Yes",NA,"PSMB4, SMAD4, STUB1","AGE-RAGE signaling pathway in diabetic complications (1), Proteasome (1)"
"14544",4089,"SMAD4","HighConf","Yes","AGE-RAGE signaling pathway in diabetic complications","EPAS1, ARNT, COL1A2, STUB1, HDAC2, UBB, JUN, SP1, SMAD1","Mitophagy - animal (3), Estrogen signaling pathway (2), Focal adhesion (2), AGE-RAGE signaling pathway in diabetic complications (2), cAMP signaling pathway (1), IL-17 signaling pathway (1), NOD-like receptor signaling pathway (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), PI3K-Akt signaling pathway (1)"
"14564",6605,"SMARCE1","HighConf","Yes",NA,"JUN","Estrogen signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"14660",6631,"SNRPC","HighConf","Yes","Spliceosome","SNRPD3","Spliceosome (1)"
"14663",6634,"SNRPD3","HighConf","Yes","Spliceosome","SF3B1, SF3B6, POLR2F, POLR2J, HNRNPA2B1, PHF5A, SRSF1, CCAR1, SNRPC, LSM6, PCF11","Spliceosome (6), mRNA surveillance pathway (1), IL-17 signaling pathway (1)"
"14676",22938,"SNW1","HighConf","Yes","Spliceosome, Notch signaling pathway","SF3B1","Spliceosome (1)"
"14757",6667,"SP1","HighConf","Yes","Mitophagy - animal, Estrogen signaling pathway","JUN, NCOA6, SMAD4, EPAS1, POU2F1, ARNT, EGR1, COL1A2, CCND2, PSMC5, HDAC2","AGE-RAGE signaling pathway in diabetic complications (4), Focal adhesion (3), PI3K-Akt signaling pathway (2), Jak-STAT signaling pathway (1), Notch signaling pathway (1), Thyroid hormone signaling pathway (1), Proteasome (1), Estrogen signaling pathway (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"14862",6688,"SPI1","HighConf","Yes","Osteoclast differentiation","CSF1R, JUN","Osteoclast differentiation (2), Estrogen signaling pathway (1), Focal adhesion (1), cAMP signaling pathway (1), IL-17 signaling pathway (1), Mitophagy - animal (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Apoptosis (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Rap1 signaling pathway (1), Hematopoietic cell lineage (1), Ras signaling pathway (1), PI3K-Akt signaling pathway (1)"
"14975",6732,"SRPK1","HighConf","Yes",NA,"PRPF38A, SRSF1","Spliceosome (2), IL-17 signaling pathway (1)"
"14989",6426,"SRSF1","HighConf","Yes","Spliceosome, IL-17 signaling pathway","CCAR1, SRPK1, PCF11, SF3B6, SNRPD3, POLR2F, SF3B1, POLR2J, HNRNPA2B1, PHF5A, NXF1","Spliceosome (4), mRNA surveillance pathway (2)"
"15097",6772,"STAT1","HighConf","Yes","Osteoclast differentiation, Toll-like receptor signaling pathway, Thyroid hormone signaling pathway, AGE-RAGE signaling pathway in diabetic complications, NOD-like receptor signaling pathway, Jak-STAT signaling pathway, Chemokine signaling pathway, Necroptosis","IL12A, PDGFRB, TNFRSF1A, IRF9, CXCR4, CYLD, THPO, BCL2L1","Jak-STAT signaling pathway (4), Apoptosis (4), Necroptosis (3), Osteoclast differentiation (3), EGFR tyrosine kinase inhibitor resistance (2), Apoptosis - multiple species (2), Ras signaling pathway (2), NOD-like receptor signaling pathway (2), PI3K-Akt signaling pathway (2), NF-kappa B signaling pathway (2), MAPK signaling pathway (2), Mitophagy - animal (1), Autophagy - animal (1), Hematopoietic cell lineage (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), TNF signaling pathway (1), Rap1 signaling pathway (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Toll-like receptor signaling pathway (1)"
"15174",10273,"STUB1","HighConf","Yes",NA,"VCP, UBB, SMAD1, SMAD4","AGE-RAGE signaling pathway in diabetic complications (1), Mitophagy - animal (1)"
"15179",55014,"STX17","HighConf","Yes","Autophagy - animal",NA,NA
"15207",51684,"SUFU","HighConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"15252",6839,"SUV39H1","HighConf","Yes","Lysine degradation",NA,NA
"15253",79723,"SUV39H2","HighConf","Yes","Lysine degradation","PLOD3","Lysine degradation (1)"
"15340",23118,"TAB2","HighConf","Yes","NF-kappa B signaling pathway, Osteoclast differentiation, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, IL-17 signaling pathway",NA,NA
"15727",7066,"THPO","HighConf","Yes","Jak-STAT signaling pathway, Hematopoietic cell lineage","STAT1","Necroptosis (1), Chemokine signaling pathway (1), Jak-STAT signaling pathway (1), NOD-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Thyroid hormone signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"15784",114609,"TIRAP","HighConf","Yes","NF-kappa B signaling pathway, Toll-like receptor signaling pathway","LY96, MAP3K7, MYD88, S100A8, CD14, TLR4","Toll-like receptor signaling pathway (5), NF-kappa B signaling pathway (5), NOD-like receptor signaling pathway (3), MAPK signaling pathway (2), IL-17 signaling pathway (2), Necroptosis (1), PI3K-Akt signaling pathway (1), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), Autophagy - animal (1), TNF signaling pathway (1), Osteoclast differentiation (1)"
"15812",7099,"TLR4","HighConf","Yes","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, NOD-like receptor signaling pathway, Necroptosis","MYD88, TIRAP, LY96, CD14, S100A8, MAP3K7","Toll-like receptor signaling pathway (5), NF-kappa B signaling pathway (5), MAPK signaling pathway (2), IL-17 signaling pathway (2), NOD-like receptor signaling pathway (2), Hematopoietic cell lineage (1), Regulation of actin cytoskeleton (1), Autophagy - animal (1), TNF signaling pathway (1), Osteoclast differentiation (1)"
"16154",7132,"TNFRSF1A","HighConf","Yes","NF-kappa B signaling pathway, Osteoclast differentiation, MAPK signaling pathway, TNF signaling pathway, Apoptosis, Apoptosis - multiple species, Necroptosis","CYLD, MADD, STAT1, PSMD2, MAP3K7","Osteoclast differentiation (3), Necroptosis (2), NOD-like receptor signaling pathway (2), Toll-like receptor signaling pathway (2), Chemokine signaling pathway (1), Jak-STAT signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Thyroid hormone signaling pathway (1), IL-17 signaling pathway (1), Autophagy - animal (1), TNF signaling pathway (1), MAPK signaling pathway (1), NF-kappa B signaling pathway (1), Proteasome (1)"
"16625",7846,"TUBA1A","HighConf","Yes","Apoptosis","CYLD, CCT2, YWHAG","PI3K-Akt signaling pathway (1), Necroptosis (1), Osteoclast differentiation (1)"
"16731",7314,"UBB","HighConf","Yes","Mitophagy - animal","PSMC1, PSMA6, PSMA7, PSMD7, PSMD11, PSMD2, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PPP2CB, MAP3K7, RPS2, SMAD4, NCSTN, EPAS1, YARS, FBXW7, POR, EIF4G1, VPS36, HSPH1, FANCG, CYLD, JAG1, DTX1, EHMT1, UBE2J2, GYS2, STUB1, VCP","Proteasome (14), Notch signaling pathway (3), PI3K-Akt signaling pathway (2), TNF signaling pathway (2), Osteoclast differentiation (2), Autophagy - animal (2), Longevity regulating pathway (1), Lysine degradation (1), Necroptosis (1), AGE-RAGE signaling pathway in diabetic complications (1), IL-17 signaling pathway (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), mRNA surveillance pathway (1)"
"16750",118424,"UBE2J2","HighConf","Yes",NA,"UBB","Mitophagy - animal (1)"
"17031",7415,"VCP","HighConf","Yes",NA,"UBB, PSMA2, PSMB2, STUB1","Proteasome (2), Mitophagy - animal (1)"
"17100",51028,"VPS36","HighConf","Yes",NA,"UBB","Mitophagy - animal (1)"
"17202",11091,"WDR5","HighConf","Yes",NA,"PSMA4, MAP3K7, NCOA6","IL-17 signaling pathway (1), Autophagy - animal (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1), Proteasome (1)"
"17207",54554,"WDR5B","HighConf","Yes",NA,"PSMA4","Proteasome (1)"
"17263",26100,"WIPI2","HighConf","Yes","Autophagy - animal",NA,NA
"17361",8565,"YARS","HighConf","Yes",NA,"OASL, UBB","Mitophagy - animal (1)"
"17398",7532,"YWHAG","HighConf","Yes","PI3K-Akt signaling pathway","TUBA1A, CDC25C","Apoptosis (1)"
